time	V(a)
3.040609101407119e-003	2.479114e-001
3.083337991331254e-003	4.892342e-001
3.133527856806998e-003	7.261987e-001
3.182253134959218e-003	9.013451e-001
3.204443754229533e-003	9.558715e-001
3.220902459608444e-003	9.805562e-001
3.238302324523687e-003	9.934759e-001
3.260645575183896e-003	9.930000e-001
3.282329400810248e-003	9.721324e-001
3.317503155203861e-003	8.941188e-001
3.373656397888722e-003	6.850727e-001
3.448370962425888e-003	3.053610e-001
3.498417921064711e-003	9.394671e-003
3.540609089136805e-003	-2.479114e-001
3.583337977908654e-003	-4.892342e-001
3.633527840428509e-003	-7.261987e-001
3.682253129603191e-003	-9.013451e-001
3.704443750309284e-003	-9.558715e-001
3.720902456666573e-003	-9.805562e-001
3.738302320963029e-003	-9.934759e-001
3.760645573854425e-003	-9.930000e-001
3.782329398647314e-003	-9.721324e-001
3.817503151709856e-003	-8.941188e-001
3.873656392393888e-003	-6.850727e-001
3.948370960715882e-003	-3.053610e-001
3.998417920100621e-003	-9.394687e-003
4.040609088069283e-003	2.479114e-001
4.083337976740883e-003	4.892342e-001
4.133527839003576e-003	7.261987e-001
4.182253129137216e-003	9.013451e-001
4.204443749968222e-003	9.558715e-001
4.220902456410629e-003	9.805562e-001
4.238302320653250e-003	9.934759e-001
4.260645573738761e-003	9.930000e-001
4.282329398459139e-003	9.721324e-001
4.317503151405878e-003	8.941188e-001
4.373656391915838e-003	6.850727e-001
4.448370960567116e-003	3.053610e-001
4.498417920016751e-003	9.394688e-003
4.540609087976413e-003	-2.479114e-001
4.583337976639288e-003	-4.892342e-001
4.633527838879608e-003	-7.261987e-001
4.682253129096675e-003	-9.013451e-001
4.704443749938548e-003	-9.558715e-001
4.720902456388362e-003	-9.805562e-001
4.738302320626300e-003	-9.934759e-001
4.760645573728697e-003	-9.930000e-001
4.782329398442766e-003	-9.721324e-001
4.817503151379429e-003	-8.941188e-001
4.873656391874242e-003	-6.850727e-001
4.948370960554168e-003	-3.053610e-001
4.998417920009448e-003	-9.394688e-003
5.040609087968328e-003	2.479114e-001
5.083337976630447e-003	4.892342e-001
5.133527838868818e-003	7.261987e-001
5.182253129093149e-003	9.013451e-001
5.204443749935967e-003	9.558715e-001
5.220902456386425e-003	9.805562e-001
5.238302320623954e-003	9.934759e-001
5.260645573727822e-003	9.930000e-001
5.282329398441342e-003	9.721324e-001
5.317503151377130e-003	8.941188e-001
5.373656391870627e-003	6.850727e-001
5.448370960553048e-003	3.053610e-001
5.498417920008820e-003	9.394688e-003
5.540609087967633e-003	-2.479114e-001
5.583337976629682e-003	-4.892342e-001
5.633527838867891e-003	-7.261987e-001
5.682253129092845e-003	-9.013451e-001
5.704443749935744e-003	-9.558715e-001
5.720902456386257e-003	-9.805562e-001
5.738302320623751e-003	-9.934759e-001
5.760645573727746e-003	-9.930000e-001
5.782329398441219e-003	-9.721324e-001
5.817503151376930e-003	-8.941188e-001
5.873656391870313e-003	-6.850727e-001
5.948370960552946e-003	-3.053610e-001
5.998417920008756e-003	-9.394688e-003
6.040609087967564e-003	2.479114e-001
6.083337976629614e-003	4.892342e-001
6.133527838867802e-003	7.261987e-001
6.182253129092819e-003	9.013451e-001
6.204443749935727e-003	9.558715e-001
6.220902456386245e-003	9.805562e-001
6.238302320623739e-003	9.934759e-001
6.260645573727742e-003	9.930000e-001
6.282329398441212e-003	9.721324e-001
6.317503151376919e-003	8.941188e-001
6.373656391870296e-003	6.850727e-001
6.448370960552946e-003	3.053610e-001
6.498417920008761e-003	9.394688e-003
6.540609087967567e-003	-2.479114e-001
6.583337976629612e-003	-4.892342e-001
6.633527838867805e-003	-7.261987e-001
6.682253129092821e-003	-9.013451e-001
6.704443749935727e-003	-9.558715e-001
6.720902456386245e-003	-9.805562e-001
6.738302320623737e-003	-9.934759e-001
6.760645573727742e-003	-9.930000e-001
6.782329398441211e-003	-9.721324e-001
6.817503151376917e-003	-8.941188e-001
6.873656391870293e-003	-6.850727e-001
6.948370960552930e-003	-3.053610e-001
6.998417920008747e-003	-9.394688e-003
7.040609087967557e-003	2.479114e-001
7.083337976629608e-003	4.892342e-001
7.133527838867788e-003	7.261987e-001
7.182253129092808e-003	9.013451e-001
7.204443749935717e-003	9.558715e-001
7.220902456386237e-003	9.805562e-001
7.238302320623726e-003	9.934759e-001
7.260645573727737e-003	9.930000e-001
7.282329398441203e-003	9.721324e-001
7.317503151376905e-003	8.941188e-001
7.373656391870274e-003	6.850727e-001
7.448370960552929e-003	3.053610e-001
7.498417920008750e-003	9.394688e-003
7.540609087967558e-003	-2.479114e-001
7.583337976629606e-003	-4.892342e-001
7.633527838867789e-003	-7.261987e-001
7.682253129092808e-003	-9.013451e-001
7.704443749935718e-003	-9.558715e-001
7.720902456386238e-003	-9.805562e-001
7.738302320623729e-003	-9.934759e-001
7.760645573727738e-003	-9.930000e-001
7.782329398441206e-003	-9.721324e-001
7.817503151376909e-003	-8.941188e-001
7.873656391870281e-003	-6.850727e-001
7.948370960552927e-003	-3.053610e-001
7.998417920008747e-003	-9.394688e-003
8.040609087967558e-003	2.479114e-001
8.083337976629607e-003	4.892342e-001
8.133527838867793e-003	7.261987e-001
8.182253129092813e-003	9.013451e-001
8.204443749935722e-003	9.558715e-001
8.220902456386242e-003	9.805562e-001
8.238302320623734e-003	9.934759e-001
8.260645573727739e-003	9.930000e-001
8.282329398441209e-003	9.721324e-001
8.317503151376913e-003	8.941188e-001
8.373656391870286e-003	6.850727e-001
8.448370960552934e-003	3.053610e-001
8.498417920008760e-003	9.394688e-003
8.540609087967568e-003	-2.479114e-001
8.583337976629621e-003	-4.892342e-001
8.633527838867797e-003	-7.261987e-001
8.682253129092805e-003	-9.013451e-001
8.704443749935715e-003	-9.558715e-001
8.720902456386235e-003	-9.805562e-001
8.738302320623724e-003	-9.934759e-001
8.760645573727736e-003	-9.930000e-001
8.782329398441202e-003	-9.721324e-001
8.817503151376903e-003	-8.941188e-001
8.873656391870270e-003	-6.850727e-001
8.948370960552935e-003	-3.053610e-001
8.998417920008753e-003	-9.394688e-003
9.040609087967560e-003	2.479114e-001
9.083337976629611e-003	4.892342e-001
9.133527838867797e-003	7.261987e-001
9.182253129092814e-003	9.013451e-001
9.204443749935723e-003	9.558715e-001
9.220902456386243e-003	9.805562e-001
9.238302320623735e-003	9.934759e-001
9.260645573727740e-003	9.930000e-001
9.282329398441210e-003	9.721324e-001
9.317503151376916e-003	8.941188e-001
9.373656391870289e-003	6.850727e-001
9.448370960552930e-003	3.053610e-001
9.498417920008745e-003	9.394688e-003
9.540609087967555e-003	-2.479114e-001
9.583337976629608e-003	-4.892342e-001
9.633527838867789e-003	-7.261987e-001
9.682253129092816e-003	-9.013451e-001
9.704443749935723e-003	-9.558715e-001
9.720902456386241e-003	-9.805562e-001
9.738302320623733e-003	-9.934759e-001
9.760645573727741e-003	-9.930000e-001
9.782329398441210e-003	-9.721324e-001
9.817503151376916e-003	-8.941188e-001
9.873656391870291e-003	-6.850727e-001
9.948370960552936e-003	-3.053610e-001
9.998417920008754e-003	-9.394688e-003
1.004060908796756e-002	2.479114e-001
1.008333797662961e-002	4.892342e-001
1.013352783886780e-002	7.261987e-001
1.018225312909282e-002	9.013451e-001
1.020444374993573e-002	9.558715e-001
1.022090245638625e-002	9.805562e-001
1.023830232062374e-002	9.934759e-001
1.026064557372774e-002	9.930000e-001
1.028232939844121e-002	9.721324e-001
1.031750315137692e-002	8.941188e-001
1.037365639187030e-002	6.850727e-001
1.044837096055295e-002	3.053610e-001
1.049841792000877e-002	9.394688e-003
1.054060908796758e-002	-2.479114e-001
1.058333797662964e-002	-4.892342e-001
1.063352783886784e-002	-7.261987e-001
1.068225312909284e-002	-9.013451e-001
1.070444374993574e-002	-9.558715e-001
1.072090245638625e-002	-9.805562e-001
1.073830232062375e-002	-9.934759e-001
1.076064557372775e-002	-9.930000e-001
1.078232939844122e-002	-9.721324e-001
1.081750315137693e-002	-8.941188e-001
1.087365639187031e-002	-6.850727e-001
1.094837096055295e-002	-3.053610e-001
1.099841792000876e-002	-9.394688e-003
1.104060908796757e-002	2.479114e-001
1.108333797662963e-002	4.892342e-001
1.113352783886782e-002	7.261987e-001
1.118225312909282e-002	9.013451e-001
1.120444374993573e-002	9.558715e-001
1.122090245638625e-002	9.805562e-001
1.123830232062374e-002	9.934759e-001
1.126064557372774e-002	9.930000e-001
1.128232939844121e-002	9.721324e-001
1.131750315137691e-002	8.941188e-001
1.137365639187029e-002	6.850727e-001
1.144837096055293e-002	3.053610e-001
1.149841792000875e-002	9.394688e-003
1.154060908796756e-002	-2.479114e-001
1.158333797662962e-002	-4.892342e-001
1.163352783886780e-002	-7.261987e-001
1.168225312909282e-002	-9.013451e-001
1.170444374993573e-002	-9.558715e-001
1.172090245638624e-002	-9.805562e-001
1.173830232062374e-002	-9.934759e-001
1.176064557372774e-002	-9.930000e-001
1.178232939844121e-002	-9.721324e-001
1.181750315137692e-002	-8.941188e-001
1.187365639187029e-002	-6.850727e-001
1.194837096055293e-002	-3.053610e-001
1.199841792000875e-002	-9.394688e-003
1.204060908796756e-002	2.479114e-001
1.208333797662961e-002	4.892342e-001
1.213352783886781e-002	7.261987e-001
1.218225312909283e-002	9.013451e-001
1.220444374993573e-002	9.558715e-001
1.222090245638625e-002	9.805562e-001
1.223830232062374e-002	9.934759e-001
1.226064557372774e-002	9.930000e-001
1.228232939844121e-002	9.721324e-001
1.231750315137692e-002	8.941188e-001
1.237365639187030e-002	6.850727e-001
1.244837096055295e-002	3.053610e-001
1.249841792000877e-002	9.394688e-003
1.254060908796757e-002	-2.479114e-001
1.258333797662962e-002	-4.892342e-001
1.263352783886781e-002	-7.261987e-001
1.268225312909282e-002	-9.013451e-001
1.270444374993573e-002	-9.558715e-001
1.272090245638624e-002	-9.805562e-001
1.273830232062374e-002	-9.934759e-001
1.276064557372774e-002	-9.930000e-001
1.278232939844121e-002	-9.721324e-001
1.281750315137692e-002	-8.941188e-001
1.287365639187029e-002	-6.850727e-001
1.294837096055295e-002	-3.053610e-001
1.299841792000877e-002	-9.394688e-003
1.304060908796758e-002	2.479114e-001
1.308333797662962e-002	4.892342e-001
1.313352783886780e-002	7.261987e-001
1.318225312909281e-002	9.013451e-001
1.320444374993572e-002	9.558715e-001
1.322090245638624e-002	9.805562e-001
1.323830232062373e-002	9.934759e-001
1.326064557372774e-002	9.930000e-001
1.328232939844121e-002	9.721324e-001
1.331750315137691e-002	8.941188e-001
1.337365639187028e-002	6.850727e-001
1.344837096055293e-002	3.053610e-001
1.349841792000875e-002	9.394688e-003
1.354060908796756e-002	-2.479114e-001
1.358333797662960e-002	-4.892342e-001
1.363352783886779e-002	-7.261987e-001
1.368225312909282e-002	-9.013451e-001
1.370444374993573e-002	-9.558715e-001
1.372090245638624e-002	-9.805562e-001
1.373830232062374e-002	-9.934759e-001
1.376064557372774e-002	-9.930000e-001
1.378232939844121e-002	-9.721324e-001
1.381750315137692e-002	-8.941188e-001
1.387365639187029e-002	-6.850727e-001
1.394837096055293e-002	-3.053610e-001
1.399841792000876e-002	-9.394688e-003
1.404060908796757e-002	2.479114e-001
1.408333797662962e-002	4.892342e-001
1.413352783886781e-002	7.261987e-001
1.418225312909281e-002	9.013451e-001
1.420444374993572e-002	9.558715e-001
1.422090245638624e-002	9.805562e-001
1.423830232062373e-002	9.934759e-001
1.426064557372774e-002	9.930000e-001
1.428232939844121e-002	9.721324e-001
1.431750315137691e-002	8.941188e-001
1.437365639187028e-002	6.850727e-001
1.444837096055296e-002	3.053610e-001
1.449841792000877e-002	9.394688e-003
1.454060908796758e-002	-2.479114e-001
1.458333797662962e-002	-4.892342e-001
1.463352783886781e-002	-7.261987e-001
1.468225312909282e-002	-9.013451e-001
1.470444374993573e-002	-9.558715e-001
1.472090245638624e-002	-9.805562e-001
1.473830232062374e-002	-9.934759e-001
1.476064557372774e-002	-9.930000e-001
1.478232939844121e-002	-9.721324e-001
1.481750315137692e-002	-8.941188e-001
1.487365639187029e-002	-6.850727e-001
1.494837096055292e-002	-3.053610e-001
1.499841792000874e-002	-9.394688e-003
1.504060908796755e-002	2.479114e-001
1.508333797662960e-002	4.892342e-001
1.513352783886779e-002	7.261987e-001
1.518225312909281e-002	9.013451e-001
1.520444374993572e-002	9.558715e-001
1.522090245638624e-002	9.805562e-001
1.523830232062373e-002	9.934759e-001
1.526064557372774e-002	9.930000e-001
1.528232939844120e-002	9.721324e-001
1.531750315137691e-002	8.941188e-001
1.537365639187028e-002	6.850727e-001
1.544837096055293e-002	3.053610e-001
1.549841792000875e-002	9.394688e-003
1.554060908796755e-002	-2.479114e-001
1.558333797662960e-002	-4.892342e-001
1.563352783886778e-002	-7.261987e-001
1.568225312909280e-002	-9.013451e-001
1.570444374993572e-002	-9.558715e-001
1.572090245638624e-002	-9.805562e-001
1.573830232062373e-002	-9.934759e-001
1.576064557372774e-002	-9.930000e-001
1.578232939844120e-002	-9.721324e-001
1.581750315137690e-002	-8.941188e-001
1.587365639187027e-002	-6.850727e-001
1.594837096055295e-002	-3.053610e-001
1.599841792000877e-002	-9.394688e-003
1.604060908796757e-002	2.479114e-001
1.608333797662961e-002	4.892342e-001
1.613352783886781e-002	7.261987e-001
1.618225312909283e-002	9.013451e-001
1.620444374993573e-002	9.558715e-001
1.622090245638625e-002	9.805562e-001
1.623830232062375e-002	9.934759e-001
1.626064557372775e-002	9.930000e-001
1.628232939844122e-002	9.721324e-001
1.631750315137693e-002	8.941188e-001
1.637365639187031e-002	6.850727e-001
1.644837096055295e-002	3.053610e-001
1.649841792000877e-002	9.394688e-003
1.654060908796757e-002	-2.479114e-001
1.658333797662960e-002	-4.892342e-001
1.663352783886780e-002	-7.261987e-001
1.668225312909281e-002	-9.013451e-001
1.670444374993572e-002	-9.558715e-001
1.672090245638624e-002	-9.805562e-001
1.673830232062373e-002	-9.934759e-001
1.676064557372774e-002	-9.930000e-001
1.678232939844121e-002	-9.721324e-001
1.681750315137692e-002	-8.941188e-001
1.687365639187029e-002	-6.850727e-001
1.694837096055293e-002	-3.053610e-001
1.699841792000875e-002	-9.394688e-003
1.704060908796756e-002	2.479114e-001
1.708333797662962e-002	4.892342e-001
1.713352783886778e-002	7.261987e-001
1.718225312909280e-002	9.013451e-001
1.720444374993571e-002	9.558715e-001
1.722090245638623e-002	9.805562e-001
1.723830232062373e-002	9.934759e-001
1.726064557372774e-002	9.930000e-001
1.728232939844120e-002	9.721324e-001
1.731750315137690e-002	8.941188e-001
1.737365639187027e-002	6.850727e-001
1.744837096055294e-002	3.053610e-001
1.749841792000876e-002	9.394688e-003
1.754060908796757e-002	-2.479114e-001
1.758333797662962e-002	-4.892342e-001
1.763352783886781e-002	-7.261987e-001
1.768225312909282e-002	-9.013451e-001
1.770444374993573e-002	-9.558715e-001
1.772090245638624e-002	-9.805562e-001
1.773830232062373e-002	-9.934759e-001
1.776064557372774e-002	-9.930000e-001
1.778232939844120e-002	-9.721324e-001
1.781750315137691e-002	-8.941188e-001
1.787365639187027e-002	-6.850727e-001
1.794837096055293e-002	-3.053610e-001
1.799841792000874e-002	-9.394688e-003
1.804060908796755e-002	2.479114e-001
1.808333797662959e-002	4.892342e-001
1.813352783886779e-002	7.261987e-001
1.818225312909281e-002	9.013451e-001
1.820444374993572e-002	9.558715e-001
1.822090245638624e-002	9.805562e-001
1.823830232062373e-002	9.934759e-001
1.826064557372774e-002	9.930000e-001
1.828232939844121e-002	9.721324e-001
1.831750315137691e-002	8.941188e-001
1.837365639187028e-002	6.850727e-001
1.844837096055293e-002	3.053610e-001
1.849841792000875e-002	9.394688e-003
1.854060908796756e-002	-2.479114e-001
1.858333797662960e-002	-4.892342e-001
1.863352783886777e-002	-7.261987e-001
1.868225312909279e-002	-9.013451e-001
1.870444374993571e-002	-9.558715e-001
1.872090245638623e-002	-9.805562e-001
1.873830232062372e-002	-9.934759e-001
1.876064557372774e-002	-9.930000e-001
1.878232939844120e-002	-9.721324e-001
1.881750315137690e-002	-8.941188e-001
1.887365639187026e-002	-6.850727e-001
1.894837096055294e-002	-3.053610e-001
1.899841792000876e-002	-9.394688e-003
1.904060908796756e-002	2.479114e-001
1.908333797662961e-002	4.892342e-001
1.913352783886781e-002	7.261987e-001
1.918225312909283e-002	9.013451e-001
1.920444374993573e-002	9.558715e-001
1.922090245638625e-002	9.805562e-001
1.923830232062374e-002	9.934759e-001
1.926064557372774e-002	9.930000e-001
1.928232939844121e-002	9.721324e-001
1.931750315137692e-002	8.941188e-001
1.937365639187029e-002	6.850727e-001
1.944837096055298e-002	3.053610e-001
1.949841792000879e-002	9.394688e-003
1.954060908796759e-002	-2.479114e-001
1.958333797662963e-002	-4.892342e-001
1.963352783886784e-002	-7.261987e-001
1.968225312909284e-002	-9.013451e-001
1.970444374993574e-002	-9.558715e-001
1.972090245638625e-002	-9.805562e-001
1.973830232062375e-002	-9.934759e-001
1.976064557372774e-002	-9.930000e-001
1.978232939844121e-002	-9.721324e-001
1.981750315137692e-002	-8.941188e-001
1.987365639187030e-002	-6.850727e-001
1.994837096055296e-002	-3.053610e-001
1.999841792000878e-002	-9.394688e-003
2.004060908796758e-002	2.479114e-001
2.008333797662961e-002	4.892342e-001
2.013352783886781e-002	7.261987e-001
2.018225312909281e-002	9.013451e-001
2.020444374993572e-002	9.558715e-001
2.022090245638624e-002	9.805562e-001
2.023830232062373e-002	9.934759e-001
2.026064557372774e-002	9.930000e-001
2.028232939844121e-002	9.721324e-001
2.031750315137692e-002	8.941188e-001
2.037365639187029e-002	6.850727e-001
2.044837096055292e-002	3.053610e-001
2.049841792000874e-002	9.394688e-003
2.054060908796756e-002	-2.479114e-001
2.058333797662963e-002	-4.892342e-001
2.063352783886779e-002	-7.261987e-001
2.068225312909281e-002	-9.013451e-001
2.070444374993572e-002	-9.558715e-001
2.072090245638624e-002	-9.805562e-001
2.073830232062372e-002	-9.934759e-001
2.076064557372774e-002	-9.930000e-001
2.078232939844120e-002	-9.721324e-001
2.081750315137691e-002	-8.941188e-001
2.087365639187027e-002	-6.850727e-001
2.094837096055294e-002	-3.053610e-001
2.099841792000876e-002	-9.394688e-003
2.104060908796756e-002	2.479114e-001
2.108333797662960e-002	4.892342e-001
2.113352783886777e-002	7.261987e-001
2.118225312909279e-002	9.013451e-001
2.120444374993570e-002	9.558715e-001
2.122090245638623e-002	9.805562e-001
2.123830232062372e-002	9.934759e-001
2.126064557372773e-002	9.930000e-001
2.128232939844119e-002	9.721324e-001
2.131750315137689e-002	8.941188e-001
2.137365639187025e-002	6.850727e-001
2.144837096055295e-002	3.053610e-001
2.149841792000878e-002	9.394688e-003
2.154060908796758e-002	-2.479114e-001
2.158333797662962e-002	-4.892342e-001
2.163352783886777e-002	-7.261987e-001
2.168225312909277e-002	-9.013451e-001
2.170444374993569e-002	-9.558715e-001
2.172090245638622e-002	-9.805562e-001
2.173830232062372e-002	-9.934759e-001
2.176064557372773e-002	-9.930000e-001
2.178232939844120e-002	-9.721324e-001
2.181750315137690e-002	-8.941188e-001
2.187365639187026e-002	-6.850727e-001
2.194837096055293e-002	-3.053610e-001
2.199841792000876e-002	-9.394688e-003
2.204060908796756e-002	2.479114e-001
2.208333797662961e-002	4.892342e-001
2.213352783886781e-002	7.261987e-001
2.218225312909282e-002	9.013451e-001
2.220444374993573e-002	9.558715e-001
2.222090245638624e-002	9.805562e-001
2.223830232062373e-002	9.934759e-001
2.226064557372774e-002	9.930000e-001
2.228232939844121e-002	9.721324e-001
2.231750315137691e-002	8.941188e-001
2.237365639187029e-002	6.850727e-001
2.244837096055292e-002	3.053610e-001
2.249841792000875e-002	9.394688e-003
2.254060908796755e-002	-2.479114e-001
2.258333797662960e-002	-4.892342e-001
2.263352783886776e-002	-7.261987e-001
2.268225312909277e-002	-9.013451e-001
2.270444374993569e-002	-9.558715e-001
2.272090245638622e-002	-9.805562e-001
2.273830232062371e-002	-9.934759e-001
2.276064557372773e-002	-9.930000e-001
2.278232939844120e-002	-9.721324e-001
2.281750315137690e-002	-8.941188e-001
2.287365639187026e-002	-6.850727e-001
2.294837096055290e-002	-3.053610e-001
2.299841792000872e-002	-9.394688e-003
2.304060908796754e-002	2.479114e-001
2.308333797662959e-002	4.892342e-001
2.313352783886778e-002	7.261987e-001
2.318225312909282e-002	9.013451e-001
2.320444374993573e-002	9.558715e-001
2.322090245638625e-002	9.805562e-001
2.323830232062375e-002	9.934759e-001
2.326064557372775e-002	9.930000e-001
2.328232939844122e-002	9.721324e-001
2.331750315137693e-002	8.941188e-001
2.337365639187031e-002	6.850727e-001
2.344837096055297e-002	3.053610e-001
2.349841792000878e-002	9.394688e-003
2.354060908796759e-002	-2.479114e-001
2.358333797662963e-002	-4.892342e-001
2.363352783886784e-002	-7.261987e-001
2.368225312909284e-002	-9.013451e-001
2.370444374993574e-002	-9.558715e-001
2.372090245638626e-002	-9.805562e-001
2.373830232062375e-002	-9.934759e-001
2.376064557372775e-002	-9.930000e-001
2.378232939844122e-002	-9.721324e-001
2.381750315137694e-002	-8.941188e-001
2.387365639187032e-002	-6.850727e-001
2.394837096055295e-002	-3.053610e-001
2.399841792000876e-002	-9.394688e-003
2.404060908796757e-002	2.479114e-001
2.408333797662961e-002	4.892342e-001
2.413352783886782e-002	7.261987e-001
2.418225312909283e-002	9.013451e-001
2.420444374993574e-002	9.558715e-001
2.422090245638625e-002	9.805562e-001
2.423830232062375e-002	9.934759e-001
2.426064557372775e-002	9.930000e-001
2.428232939844122e-002	9.721324e-001
2.431750315137693e-002	8.941188e-001
2.437365639187031e-002	6.850727e-001
2.444837096055293e-002	3.053610e-001
2.449841792000874e-002	9.394688e-003
2.454060908796756e-002	-2.479114e-001
2.458333797662963e-002	-4.892342e-001
2.463352783886781e-002	-7.261987e-001
2.468225312909284e-002	-9.013451e-001
2.470444374993574e-002	-9.558715e-001
2.472090245638625e-002	-9.805562e-001
2.473830232062374e-002	-9.934759e-001
2.476064557372774e-002	-9.930000e-001
2.478232939844122e-002	-9.721324e-001
2.481750315137693e-002	-8.941188e-001
2.487365639187030e-002	-6.850727e-001
2.494837096055296e-002	-3.053610e-001
2.499841792000878e-002	-9.394688e-003
2.504060908796758e-002	2.479114e-001
2.508333797662961e-002	4.892342e-001
2.513352783886780e-002	7.261987e-001
2.518225312909280e-002	9.013451e-001
2.520444374993571e-002	9.558715e-001
2.522090245638623e-002	9.805562e-001
2.523830232062372e-002	9.934759e-001
2.526064557372773e-002	9.930000e-001
2.528232939844120e-002	9.721324e-001
2.531750315137690e-002	8.941188e-001
2.537365639187026e-002	6.850727e-001
2.544837096055293e-002	3.053610e-001
2.549841792000874e-002	9.394688e-003
2.554060908796755e-002	-2.479114e-001
2.558333797662961e-002	-4.892342e-001
2.563352783886779e-002	-7.261987e-001
2.568225312909282e-002	-9.013451e-001
2.570444374993573e-002	-9.558715e-001
2.572090245638625e-002	-9.805562e-001
2.573830232062375e-002	-9.934759e-001
2.576064557372775e-002	-9.930000e-001
2.578232939844121e-002	-9.721324e-001
2.581750315137692e-002	-8.941188e-001
2.587365639187030e-002	-6.850727e-001
2.594837096055295e-002	-3.053610e-001
2.599841792000877e-002	-9.394688e-003
2.604060908796757e-002	2.479114e-001
2.608333797662962e-002	4.892342e-001
2.613352783886778e-002	7.261987e-001
2.618225312909278e-002	9.013451e-001
2.620444374993570e-002	9.558715e-001
2.622090245638623e-002	9.805562e-001
2.623830232062372e-002	9.934759e-001
2.626064557372774e-002	9.930000e-001
2.628232939844120e-002	9.721324e-001
2.631750315137690e-002	8.941188e-001
2.637365639187027e-002	6.850727e-001
2.644837096055292e-002	3.053610e-001
2.649841792000875e-002	9.394688e-003
2.654060908796755e-002	-2.479114e-001
2.658333797662960e-002	-4.892342e-001
2.663352783886776e-002	-7.261987e-001
2.668225312909280e-002	-9.013451e-001
2.670444374993571e-002	-9.558715e-001
2.672090245638623e-002	-9.805562e-001
2.673830232062372e-002	-9.934759e-001
2.676064557372774e-002	-9.930000e-001
2.678232939844120e-002	-9.721324e-001
2.681750315137690e-002	-8.941188e-001
2.687365639187026e-002	-6.850727e-001
2.694837096055290e-002	-3.053610e-001
