Freq.	V(6)
Step Information: Vcm=-12.84  (Run: 1/11)
9.99999999999991e+002	(1.55083030506931e+001dB,-6.06217089202927e-001°)
1.02329299228075e+003	(1.55082806067968e+001dB,-6.20336641369322e-001°)
1.04712854805089e+003	(1.55082571052766e+001dB,-6.34785004508495e-001°)
1.07151930523760e+003	(1.55082324963001e+001dB,-6.49569832202546e-001°)
1.09647819614318e+003	(1.55082067276879e+001dB,-6.64698955921679e-001°)
1.12201845430195e+003	(1.55081797448022e+001dB,-6.80180389140051e-001°)
1.14815362149687e+003	(1.55081514904321e+001dB,-6.96022331545509e-001°)
1.17489755493952e+003	(1.55081219046716e+001dB,-7.12233173345501e-001°)
1.20226443461740e+003	(1.55080909247932e+001dB,-7.28821499670633e-001°)
1.23026877081237e+003	(1.55080584851150e+001dB,-7.45796095078727e-001°)
1.25892541179416e+003	(1.55080245168616e+001dB,-7.63165948160904e-001°)
1.28824955169312e+003	(1.55079889480186e+001dB,-7.80940256252470e-001°)
1.31825673855640e+003	(1.55079517031800e+001dB,-7.99128430250163e-001°)
1.34896288259164e+003	(1.55079127033886e+001dB,-8.17740099538858e-001°)
1.38038426460287e+003	(1.55078718659691e+001dB,-8.36785117029050e-001°)
1.41253754462274e+003	(1.55078291043529e+001dB,-8.56273564308652e-001°)
1.44543977074591e+003	(1.55077843278952e+001dB,-8.76215756910181e-001°)
1.47910838816819e+003	(1.55077374416830e+001dB,-8.96622249697027e-001°)
1.51356124843619e+003	(1.55076883463343e+001dB,-9.17503842370228e-001°)
1.54881661891247e+003	(1.55076369377881e+001dB,-9.38871585098741e-001°)
1.58489319246110e+003	(1.55075831070841e+001dB,-9.60736784275970e-001°)
1.62181009735891e+003	(1.55075267401324e+001dB,-9.83111008404567e-001°)
1.65958690743754e+003	(1.55074677174724e+001dB,-1.00600609411211e+000°)
1.69824365246173e+003	(1.55074059140200e+001dB,-1.02943415230126e+000°)
1.73780082874936e+003	(1.55073411988036e+001dB,-1.05340757443548e+000°)
1.77827941003891e+003	(1.55072734346867e+001dB,-1.07793903896455e+000°)
1.81970085860997e+003	(1.55072024780788e+001dB,-1.10304151789148e+000°)
1.86208713666285e+003	(1.55071281786317e+001dB,-1.12872828348411e+000°)
1.90546071796323e+003	(1.55070503789223e+001dB,-1.15501291513409e+000°)
1.94984459975803e+003	(1.55069689141196e+001dB,-1.18190930636600e+000°)
1.99526231496886e+003	(1.55068836116371e+001dB,-1.20943167199918e+000°)
2.04173794466951e+003	(1.55067942907686e+001dB,-1.23759455546568e+000°)
2.08929613085402e+003	(1.55067007623066e+001dB,-1.26641283628656e+000°)
2.13796208950221e+003	(1.55066028281431e+001dB,-1.29590173770968e+000°)
2.18776162394953e+003	(1.55065002808521e+001dB,-1.32607683451183e+000°)
2.23872113856832e+003	(1.55063929032520e+001dB,-1.35695406096795e+000°)
2.29086765276775e+003	(1.55062804679474e+001dB,-1.38854971899067e+000°)
2.34422881531990e+003	(1.55061627368506e+001dB,-1.42088048644228e+000°)
2.39883291901947e+003	(1.55060394606793e+001dB,-1.45396342562263e+000°)
2.45470891568501e+003	(1.55059103784323e+001dB,-1.48781599193580e+000°)
2.51188643150955e+003	(1.55057752168392e+001dB,-1.52245604273760e+000°)
2.57039578276884e+003	(1.55056336897857e+001dB,-1.55790184636762e+000°)
2.63026799189535e+003	(1.55054854977117e+001dB,-1.59417209136785e+000°)
2.69153480392689e+003	(1.55053303269811e+001dB,-1.63128589589086e+000°)
2.75422870333814e+003	(1.55051678492225e+001dB,-1.66926281730014e+000°)
2.81838293126442e+003	(1.55049977206391e+001dB,-1.70812286196514e+000°)
2.88403150312658e+003	(1.55048195812868e+001dB,-1.74788649525320e+000°)
2.95120922666635e+003	(1.55046330543184e+001dB,-1.78857465172159e+000°)
3.01995172040198e+003	(1.55044377451925e+001dB,-1.83020874551083e+000°)
3.09029543251356e+003	(1.55042332408465e+001dB,-1.87281068094250e+000°)
3.16227766016835e+003	(1.55040191088306e+001dB,-1.91640286332271e+000°)
3.23593656929625e+003	(1.55037948964013e+001dB,-1.96100820995405e+000°)
3.31131121482588e+003	(1.55035601295741e+001dB,-2.00665016135678e+000°)
3.38844156139199e+003	(1.55033143121312e+001dB,-2.05335269270219e+000°)
3.46736850452528e+003	(1.55030569245839e+001dB,-2.10114032545764e+000°)
3.54813389233572e+003	(1.55027874230871e+001dB,-2.15003813924636e+000°)
3.63078054770097e+003	(1.55025052383031e+001dB,-2.20007178392180e+000°)
3.71535229097168e+003	(1.55022097742142e+001dB,-2.25126749185749e+000°)
3.80189396320557e+003	(1.55019004068793e+001dB,-2.30365209045285e+000°)
3.89045144994276e+003	(1.55015764831340e+001dB,-2.35725301485474e+000°)
3.98107170553493e+003	(1.55012373192311e+001dB,-2.41209832089550e+000°)
4.07380277804108e+003	(1.55008821994182e+001dB,-2.46821669824502e+000°)
4.16869383470331e+003	(1.55005103744507e+001dB,-2.52563748377768e+000°)
4.26579518801588e+003	(1.55001210600359e+001dB,-2.58439067515113e+000°)
4.36515832240161e+003	(1.54997134352073e+001dB,-2.64450694459652e+000°)
4.46683592150958e+003	(1.54992866406230e+001dB,-2.70601765291554e+000°)
4.57088189614870e+003	(1.54988397767880e+001dB,-2.76895486368347e+000°)
4.67735141287193e+003	(1.54983719021950e+001dB,-2.83335135765323e+000°)
4.78630092322633e+003	(1.54978820313809e+001dB,-2.89924064735562e+000°)
4.89778819368441e+003	(1.54973691328950e+001dB,-2.96665699189251e+000°)
5.01187233627267e+003	(1.54968321271754e+001dB,-3.03563541191504e+000°)
5.12861383991359e+003	(1.54962698843297e+001dB,-3.10621170478138e+000°)
5.24807460249767e+003	(1.54956812218152e+001dB,-3.17842245988627e+000°)
5.37031796370247e+003	(1.54950649020153e+001dB,-3.25230507415304e+000°)
5.49540873857618e+003	(1.54944196297070e+001dB,-3.32789776767979e+000°)
5.62341325190343e+003	(1.54937440494147e+001dB,-3.40523959952691e+000°)
5.75439937337150e+003	(1.54930367426464e+001dB,-3.48437048363605e+000°)
5.88843655355582e+003	(1.54922962250067e+001dB,-3.56533120486632e+000°)
6.02559586074351e+003	(1.54915209431814e+001dB,-3.64816343513186e+000°)
6.16595001861475e+003	(1.54907092717886e+001dB,-3.73290974962696e+000°)
6.30957344480186e+003	(1.54898595100918e+001dB,-3.81961364311799e+000°)
6.45654229034648e+003	(1.54889698785666e+001dB,-3.90831954628582e+000°)
6.60693448007588e+003	(1.54880385153190e+001dB,-3.99907284209344e+000°)
6.76082975391974e+003	(1.54870634723457e+001dB,-4.09191988215871e+000°)
6.91830970918928e+003	(1.54860427116323e+001dB,-4.18690800310419e+000°)
7.07945784384129e+003	(1.54849741010830e+001dB,-4.28408554285854e+000°)
7.24435960074981e+003	(1.54838554102734e+001dB,-4.38350185687616e+000°)
7.41310241300908e+003	(1.54826843060222e+001dB,-4.48520733424445e+000°)
7.58577575029174e+003	(1.54814583477727e+001dB,-4.58925341364335e+000°)
7.76247116628682e+003	(1.54801749827787e+001dB,-4.69569259911619e+000°)
7.94328234724272e+003	(1.54788315410856e+001dB,-4.80457847561104e+000°)
8.12830516164089e+003	(1.54774252303018e+001dB,-4.91596572424991e+000°)
8.31763771102661e+003	(1.54759531301499e+001dB,-5.02991013727284e+000°)
8.51138038202366e+003	(1.54744121867925e+001dB,-5.14646863260781e+000°)
8.70963589956070e+003	(1.54727992069236e+001dB,-5.26569926800804e+000°)
8.91250938133734e+003	(1.54711108516173e+001dB,-5.38766125469676e+000°)
9.12010839355898e+003	(1.54693436299266e+001dB,-5.51241497045581e+000°)
9.33254300796979e+003	(1.54674938922231e+001dB,-5.64002197208242e+000°)
9.54992586021424e+003	(1.54655578232712e+001dB,-5.77054500714786e+000°)
9.77237220955798e+003	(1.54635314350261e+001dB,-5.90404802496864e+000°)
9.99999999999987e+003	(1.54614105591497e+001dB,-6.04059618671118e+000°)
1.02329299228074e+004	(1.54591908392343e+001dB,-6.18025587453280e+000°)
1.04712854805089e+004	(1.54568677227273e+001dB,-6.32309469966472e+000°)
1.07151930523759e+004	(1.54544364525487e+001dB,-6.46918150932964e+000°)
1.09647819614317e+004	(1.54518920583926e+001dB,-6.61858639238263e+000°)
1.12201845430195e+004	(1.54492293477063e+001dB,-6.77138068355823e+000°)
1.14815362149687e+004	(1.54464428963385e+001dB,-6.92763696619316e+000°)
1.17489755493951e+004	(1.54435270388502e+001dB,-7.08742907329434e+000°)
1.20226443461740e+004	(1.54404758584820e+001dB,-7.25083208680695e+000°)
1.23026877081237e+004	(1.54372831767705e+001dB,-7.41792233492930e+000°)
1.25892541179415e+004	(1.54339425428090e+001dB,-7.58877738731940e+000°)
1.28824955169312e+004	(1.54304472221477e+001dB,-7.76347604801692e+000°)
1.31825673855639e+004	(1.54267901853278e+001dB,-7.94209834590438e+000°)
1.34896288259164e+004	(1.54229640960487e+001dB,-8.12472552251705e+000°)
1.38038426460287e+004	(1.54189612989632e+001dB,-8.31144001700278e+000°)
1.41253754462274e+004	(1.54147738071011e+001dB,-8.50232544801796e+000°)
1.44543977074591e+004	(1.54103932889210e+001dB,-8.69746659234170e+000°)
1.47910838816819e+004	(1.54058110549911e+001dB,-8.89694935997248e+000°)
1.51356124843619e+004	(1.54010180443031e+001dB,-9.10086076546629e+000°)
1.54881661891246e+004	(1.53960048102226e+001dB,-9.30928889525930e+000°)
1.58489319246109e+004	(1.53907615060836e+001dB,-9.52232287070658e+000°)
1.62181009735891e+004	(1.53852778704363e+001dB,-9.74005280656364e+000°)
1.65958690743754e+004	(1.53795432119579e+001dB,-9.96256976461512e+000°)
1.69824365246172e+004	(1.53735463940416e+001dB,-1.01899657021552e+001°)
1.73780082874935e+004	(1.53672758190803e+001dB,-1.04223334150019e+001°)
1.77827941003890e+004	(1.53607194124637e+001dB,-1.06597664747290e+001°)
1.81970085860996e+004	(1.53538646063128e+001dB,-1.09023591597780e+001°)
1.86208713666284e+004	(1.53466983229784e+001dB,-1.11502063801097e+001°)
1.90546071796322e+004	(1.53392069583336e+001dB,-1.14034035950455e+001°)
1.94984459975802e+004	(1.53313763648965e+001dB,-1.16620467239375e+001°)
1.99526231496885e+004	(1.53231918348207e+001dB,-1.19262320493064e+001°)
2.04173794466950e+004	(1.53146380828000e+001dB,-1.21960561120708e+001°)
2.08929613085401e+004	(1.53056992289349e+001dB,-1.24716155984998e+001°)
2.13796208950220e+004	(1.52963587816179e+001dB,-1.27530072185145e+001°)
2.18776162394952e+004	(1.52865996204966e+001dB,-1.30403275749587e+001°)
2.23872113856831e+004	(1.52764039795844e+001dB,-1.33336730234689e+001°)
2.29086765276774e+004	(1.52657534305899e+001dB,-1.36331395225865e+001°)
2.34422881531989e+004	(1.52546288665475e+001dB,-1.39388224737426e+001°)
2.39883291901946e+004	(1.52430104858378e+001dB,-1.42508165507810e+001°)
2.45470891568500e+004	(1.52308777766901e+001dB,-1.45692155186926e+001°)
2.51188643150954e+004	(1.52182095022746e+001dB,-1.48941120412493e+001°)
2.57039578276883e+004	(1.52049836864918e+001dB,-1.52255974772608e+001°)
2.63026799189534e+004	(1.51911776005809e+001dB,-1.55637616652051e+001°)
2.69153480392688e+004	(1.51767677506738e+001dB,-1.59086926960184e+001°)
2.75422870333813e+004	(1.51617298664318e+001dB,-1.62604766738687e+001°)
2.81838293126441e+004	(1.51460388909086e+001dB,-1.66191974648004e+001°)
2.88403150312656e+004	(1.51296689717940e+001dB,-1.69849364331712e+001°)
2.95120922666634e+004	(1.51125934541980e+001dB,-1.73577721658913e+001°)
3.01995172040197e+004	(1.50947848751466e+001dB,-1.77377801845159e+001°)
3.09029543251354e+004	(1.50762149599635e+001dB,-1.81250326453506e+001°)
3.16227766016833e+004	(1.50568546207241e+001dB,-1.85195980277905e+001°)
3.23593656929623e+004	(1.50366739569710e+001dB,-1.89215408112310e+001°)
3.31131121482586e+004	(1.50156422588862e+001dB,-1.93309211409696e+001°)
3.38844156139197e+004	(1.49937280131226e+001dB,-1.97477944836506e+001°)
3.46736850452526e+004	(1.49708989114970e+001dB,-2.01722112729154e+001°)
3.54813389233570e+004	(1.49471218627519e+001dB,-2.06042165460510e+001°)
3.63078054770096e+004	(1.49223630075933e+001dB,-2.10438495725656e+001°)
3.71535229097167e+004	(1.48965877372089e+001dB,-2.14911434757752e+001°)
3.80189396320555e+004	(1.48697607154712e+001dB,-2.19461248486198e+001°)
3.89045144994275e+004	(1.48418459050212e+001dB,-2.24088133651009e+001°)
3.98107170553491e+004	(1.48128065974246e+001dB,-2.28792213888830e+001°)
4.07380277804107e+004	(1.47826054475775e+001dB,-2.33573535807818e+001°)
4.16869383470329e+004	(1.47512045125300e+001dB,-2.38432065070078e+001°)
4.26579518801586e+004	(1.47185652948781e+001dB,-2.43367682502260e+001°)
4.36515832240159e+004	(1.46846487908538e+001dB,-2.48380180256403e+001°)
4.46683592150956e+004	(1.46494155432247e+001dB,-2.53469258044843e+001°)
4.57088189614868e+004	(1.46128256990839e+001dB,-2.58634519474480e+001°)
4.67735141287191e+004	(1.45748390725861e+001dB,-2.63875468507193e+001°)
4.78630092322631e+004	(1.45354152126500e+001dB,-2.69191506074520e+001°)
4.89778819368439e+004	(1.44945134756135e+001dB,-2.74581926875847e+001°)
5.01187233627264e+004	(1.44520931027876e+001dB,-2.80045916390448e+001°)
5.12861383991357e+004	(1.44081133028117e+001dB,-2.85582548134337e+001°)
5.24807460249764e+004	(1.43625333386701e+001dB,-2.91190781193521e+001°)
5.37031796370244e+004	(1.43153126191809e+001dB,-2.96869458065388e+001°)
5.49540873857616e+004	(1.42664107947163e+001dB,-3.02617302839976e+001°)
5.62341325190340e+004	(1.42157878568653e+001dB,-3.08432919752223e+001°)
5.75439937337148e+004	(1.41634042416952e+001dB,-3.14314792135733e+001°)
5.88843655355580e+004	(1.41092209362150e+001dB,-3.20261281807195e+001°)
6.02559586074348e+004	(1.40531995875926e+001dB,-3.26270628908972e+001°)
6.16595001861472e+004	(1.39953026146236e+001dB,-3.32340952235434e+001°)
6.30957344480183e+004	(1.39354933209026e+001dB,-3.38470250065994e+001°)
6.45654229034645e+004	(1.38737360090983e+001dB,-3.44656401524830e+001°)
6.60693448007586e+004	(1.38099960956902e+001dB,-3.50897168484304e+001°)
6.76082975391971e+004	(1.37442402254901e+001dB,-3.57190198024570e+001°)
6.91830970918925e+004	(1.36764363852306e+001dB,-3.63533025458697e+001°)
7.07945784384127e+004	(1.36065540154830e+001dB,-3.69923077927371e+001°)
7.24435960074979e+004	(1.35345641201443e+001dB,-3.76357678562774e+001°)
7.41310241300906e+004	(1.34604393727174e+001dB,-3.82834051216387e+001°)
7.58577575029172e+004	(1.33841542186131e+001dB,-3.89349325739943e+001°)
7.76247116628679e+004	(1.33056849726983e+001dB,-3.95900543803701e+001°)
7.94328234724269e+004	(1.32250099113385e+001dB,-4.02484665230766e+001°)
8.12830516164086e+004	(1.31421093581998e+001dB,-4.09098574820927e+001°)
8.31763771102658e+004	(1.30569657631144e+001dB,-4.15739089632290e+001°)
8.51138038202363e+004	(1.29695637733540e+001dB,-4.22402966684093e+001°)
8.70963589956067e+004	(1.28798902967107e+001dB,-4.29086911039320e+001°)
8.91250938133731e+004	(1.27879345558424e+001dB,-4.35787584221596e+001°)
9.12010839355895e+004	(1.26936881334113e+001dB,-4.42501612916936e+001°)
9.33254300796976e+004	(1.25971450076211e+001dB,-4.49225597907536e+001°)
9.54992586021420e+004	(1.24983015778350e+001dB,-4.55956123182315e+001°)
9.77237220955795e+004	(1.23971566800493e+001dB,-4.62689765166546e+001°)
9.99999999999984e+004	(1.22937115920846e+001dB,-4.69423102011672e+001°)
1.02329299228074e+005	(1.21879700284465e+001dB,-4.76152722885734e+001°)
1.04712854805088e+005	(1.20799381249067e+001dB,-4.82875237204650e+001°)
1.07151930523759e+005	(1.19696244129394e+001dB,-4.89587283745522e+001°)
1.09647819614317e+005	(1.18570397842479e+001dB,-4.96285539584337e+001°)
1.12201845430195e+005	(1.17421974456913e+001dB,-5.02966728802836e+001°)
1.14815362149686e+005	(1.16251128650128e+001dB,-5.09627630911717e+001°)
1.17489755493951e+005	(1.15058037078434e+001dB,-5.16265088940816e+001°)
1.20226443461739e+005	(1.13842897665181e+001dB,-5.22876017150900e+001°)
1.23026877081236e+005	(1.12605928813154e+001dB,-5.29457408325559e+001°)
1.25892541179415e+005	(1.11347368547686e+001dB,-5.36006340606830e+001°)
1.28824955169311e+005	(1.10067473597507e+001dB,-5.42519983842862e+001°)
1.31825673855639e+005	(1.08766518420667e+001dB,-5.48995605421073e+001°)
1.34896288259163e+005	(1.07444794183065e+001dB,-5.55430575565751e+001°)
1.38038426460286e+005	(1.06102607697329e+001dB,-5.61822372084193e+001°)
1.41253754462273e+005	(1.04740280329788e+001dB,-5.68168584550920e+001°)
1.44543977074590e+005	(1.03358146883298e+001dB,-5.74466917924516e+001°)
1.47910838816818e+005	(1.01956554463482e+001dB,-5.80715195596911e+001°)
1.51356124843618e+005	(1.00535861335847e+001dB,-5.86911361879396e+001°)
1.54881661891246e+005	(9.90964357808731e+000dB,-5.93053483934378e+001°)
1.58489319246109e+005	(9.76386549538901e+000dB,-5.99139753165912e+001°)
1.62181009735890e+005	(9.61629037561494e+000dB,-6.05168486085742e+001°)
1.65958690743753e+005	(9.46695737230892e+000dB,-6.11138124675009e+001°)
1.69824365246172e+005	(9.31590619352634e+000dB,-6.17047236264734e+001°)
1.73780082874935e+005	(9.16317699569720e+000dB,-6.22894512960586e+001°)
1.77827941003889e+005	(9.00881028070751e+000dB,-6.28678770639533e+001°)
1.81970085860995e+005	(8.85284679659474e+000dB,-6.34398947547664e+001°)
1.86208713666284e+005	(8.69532744220089e+000dB,-6.40054102529624e+001°)
1.90546071796322e+005	(8.53629317607453e+000dB,-6.45643412920910e+001°)
1.94984459975801e+005	(8.37578492985935e+000dB,-6.51166172134793e+001°)
1.99526231496885e+005	(8.21384352636087e+000dB,-6.56621786975622e+001°)
2.04173794466949e+005	(8.05050960243028e+000dB,-6.62009774710149e+001°)
2.08929613085400e+005	(7.88582353676480e+000dB,-6.67329759927893e+001°)
2.13796208950220e+005	(7.71982538267397e+000dB,-6.72581471220966e+001°)
2.18776162394952e+005	(7.55255480583497e+000dB,-6.77764737712467e+001°)
2.23872113856830e+005	(7.38405102700491e+000dB,-6.82879485461893e+001°)
2.29086765276773e+005	(7.21435276964800e+000dB,-6.87925733774082e+001°)
2.34422881531988e+005	(7.04349821238538e+000dB,-6.92903591437299e+001°)
2.39883291901945e+005	(6.87152494616608e+000dB,-6.97813252914133e+001°)
2.45470891568499e+005	(6.69846993602457e+000dB,-7.02654994507471e+001°)
2.51188643150954e+005	(6.52436948727633e+000dB,-7.07429170522096e+001°)
2.57039578276882e+005	(6.34925921598734e+000dB,-7.12136209440731e+001°)
2.63026799189534e+005	(6.17317402353539e+000dB,-7.16776610131809e+001°)
2.69153480392687e+005	(5.99614807507880e+000dB,-7.21350938104403e+001°)
2.75422870333812e+005	(5.81821478173176e+000dB,-7.25859821824349e+001°)
2.81838293126440e+005	(5.63940678624872e+000dB,-7.30303949103822e+001°)
2.88403150312656e+005	(5.45975595201073e+000dB,-7.34684063575244e+001°)
2.95120922666633e+005	(5.27929335510912e+000dB,-7.39000961258920e+001°)
3.01995172040196e+005	(5.09804927932177e+000dB,-7.43255487232412e+001°)
3.09029543251354e+005	(4.91605321377802e+000dB,-7.47448532408421e+001°)
3.16227766016832e+005	(4.73333385311639e+000dB,-7.51581030426643e+001°)
3.23593656929623e+005	(4.54991909993531e+000dB,-7.55653954664135e+001°)
3.31131121482585e+005	(4.36583606935418e+000dB,-7.59668315367451e+001°)
3.38844156139197e+005	(4.18111109549888e+000dB,-7.63625156909071e+001°)
3.46736850452526e+005	(3.99576973973656e+000dB,-7.67525555169696e+001°)
3.54813389233569e+005	(3.80983680049538e+000dB,-7.71370615047162e+001°)
3.63078054770095e+005	(3.62333632450565e+000dB,-7.75161468092176e+001°)
3.71535229097166e+005	(3.43629161931561e+000dB,-7.78899270270248e+001°)
3.80189396320555e+005	(3.24872526693641e+000dB,-7.82585199848841e+001°)
3.89045144994274e+005	(3.06065913848146e+000dB,-7.86220455408198e+001°)
3.98107170553490e+005	(2.87211440967830e+000dB,-7.89806253973837e+001°)
4.07380277804106e+005	(2.68311157713265e+000dB,-7.93343829268445e+001°)
4.16869383470328e+005	(2.49367047523507e+000dB,-7.96834430080617e+001°)
4.26579518801585e+005	(2.30381029361340e+000dB,-8.00279318747477e+001°)
4.36515832240158e+005	(2.11354959503197e+000dB,-8.03679769748285e+001°)
4.46683592150955e+005	(1.92290633365929e+000dB,-8.07037068405690e+001°)
4.57088189614867e+005	(1.73189787361772e+000dB,-8.10352509691452e+001°)
4.67735141287190e+005	(1.54054100775295e+000dB,-8.13627397133124e+001°)
4.78630092322630e+005	(1.34885197654897e+000dB,-8.16863041818388e+001°)
4.89778819368438e+005	(1.15684648713955e+000dB,-8.20060761493479e+001°)
5.01187233627263e+005	(9.64539732356403e-001dB,-8.23221879752338e+001°)
5.12861383991356e+005	(7.71946409770919e-001dB,-8.26347725313068e+001°)
5.24807460249763e+005	(5.79080740688532e-001dB,-8.29439631378302e+001°)
5.37031796370243e+005	(3.85956489055727e-001dB,-8.32498935076248e+001°)
5.49540873857615e+005	(1.92586980250372e-001dB,-8.35526976979189e+001°)
5.62341325190339e+005	(-1.01488027185385e-003dB,-8.38525100696295e+001°)
5.75439937337147e+005	(-1.94836588502468e-001dB,-8.41494652537819e+001°)
5.88843655355579e+005	(-3.88866023593533e-001dB,-8.44436981247736e+001°)
6.02559586074347e+005	(-5.83091429776343e-001dB,-8.47353437802086e+001°)
6.16595001861471e+005	(-7.77501398500761e-001dB,-8.50245375270390e+001°)
6.30957344480182e+005	(-9.72084850807549e-001dB,-8.53114148737675e+001°)
6.45654229034644e+005	(-1.16683101993753e+000dB,-8.55961115284695e+001°)
6.60693448007584e+005	(-1.36172943418736e+000dB,-8.58787634024168e+001°)
6.76082975391970e+005	(-1.55676990001788e+000dB,-8.61595066190992e+001°)
6.91830970918924e+005	(-1.75194248541238e+000dB,-8.64384775284440e+001°)
7.07945784384125e+005	(-1.94723750348906e+000dB,-8.67158127260603e+001°)
7.24435960074977e+005	(-2.14264549636680e+000dB,-8.69916490773435e+001°)
7.41310241300904e+005	(-2.33815721928189e+000dB,-8.72661237462895e+001°)
7.58577575029170e+005	(-2.53376362495208e+000dB,-8.75393742288831e+001°)
7.76247116628678e+005	(-2.72945584818789e+000dB,-8.78115383909426e+001°)
7.94328234724267e+005	(-2.92522519074072e+000dB,-8.80827545103079e+001°)
8.12830516164085e+005	(-3.12106310639061e+000dB,-8.83531613232839e+001°)
8.31763771102656e+005	(-3.31696118626012e+000dB,-8.86228980752537e+001°)
8.51138038202361e+005	(-3.51291114435887e+000dB,-8.88921045754010e+001°)
8.70963589956065e+005	(-3.70890480334245e+000dB,-8.91609212554792e+001°)
8.91250938133729e+005	(-3.90493408049098e+000dB,-8.94294892325934e+001°)
9.12010839355893e+005	(-4.10099097389511e+000dB,-8.96979503759598e+001°)
9.33254300796974e+005	(-4.29706754884608e+000dB,-8.99664473776265e+001°)
9.54992586021419e+005	(-4.49315592443198e+000dB,-9.02351238271515e+001°)
9.77237220955793e+005	(-4.68924826032580e+000dB,-9.05041242902375e+001°)
9.99999999999982e+005	(-4.88533674377503e+000dB,-9.07735943913435e+001°)
1.02329299228074e+006	(-5.08141357678042e+000dB,-9.10436809002932e+001°)
1.04712854805088e+006	(-5.27747096347242e+000dB,-9.13145318229198e+001°)
1.07151930523759e+006	(-5.47350109767939e+000dB,-9.15862964957851e+001°)
1.09647819614316e+006	(-5.66949615069361e+000dB,-9.18591256850285e+001°)
1.12201845430194e+006	(-5.86544825923824e+000dB,-9.21331716894031e+001°)
1.14815362149686e+006	(-6.06134951363858e+000dB,-9.24085884475640e+001°)
1.17489755493951e+006	(-6.25719194620989e+000dB,-9.26855316496834e+001°)
1.20226443461739e+006	(-6.45296751986300e+000dB,-9.29641588534646e+001°)
1.23026877081236e+006	(-6.64866811694794e+000dB,-9.32446296046409e+001°)
1.25892541179414e+006	(-6.84428552834329e+000dB,-9.35271055620391e+001°)
1.28824955169311e+006	(-7.03981144280887e+000dB,-9.38117506272945e+001°)
1.31825673855638e+006	(-7.23523743662234e+000dB,-9.40987310793030e+001°)
1.34896288259163e+006	(-7.43055496351839e+000dB,-9.43882157134948e+001°)
1.38038426460286e+006	(-7.62575534495665e+000dB,-9.46803759860098e+001°)
1.41253754462273e+006	(-7.82082976074503e+000dB,-9.49753861628544e+001°)
1.44543977074590e+006	(-8.01576924005089e+000dB,-9.52734234741075e+001°)
1.47910838816818e+006	(-8.21056465282845e+000dB,-9.55746682732375e+001°)
1.51356124843618e+006	(-8.40520670170802e+000dB,-9.58793042015834e+001°)
1.54881661891245e+006	(-8.59968591438040e+000dB,-9.61875183580329e+001°)
1.58489319246108e+006	(-8.79399263652521e+000dB,-9.64995014739208e+001°)
1.62181009735890e+006	(-8.98811702532717e+000dB,-9.68154480931469e+001°)
1.65958690743753e+006	(-9.18204904363870e+000dB,-9.71355567574939e+001°)
1.69824365246171e+006	(-9.37577845483480e+000dB,-9.74600301970940e+001°)
1.73780082874934e+006	(-9.56929481842824e+000dB,-9.77890755259710e+001°)
1.77827941003889e+006	(-9.76258748649917e+000dB,-9.81229044425439e+001°)
1.81970085860995e+006	(-9.95564560101342e+000dB,-9.84617334349450e+001°)
1.86208713666283e+006	(-1.01484580920895e+001dB,-9.88057839909602e+001°)
1.90546071796321e+006	(-1.03410136772935e+001dB,-9.91552828123581e+001°)
1.94984459975801e+006	(-1.05333008620324e+001dB,-9.95104620333149e+001°)
1.99526231496884e+006	(-1.07253079411215e+001dB,-9.98715594425963e+001°)
2.04173794466949e+006	(-1.09170230016082e+001dB,-1.00238818709089e+002°)
2.08929613085400e+006	(-1.11084339269274e+001dB,-1.00612489610213e+002°)
2.13796208950219e+006	(-1.12995284024693e+001dB,-1.00992828262677e+002°)
2.18776162394951e+006	(-1.14902939226395e+001dB,-1.01380097354958e+002°)
2.23872113856830e+006	(-1.16807177994883e+001dB,-1.01774566380818e+002°)
2.29086765276773e+006	(-1.18707871729833e+001dB,-1.02176511873072e+002°)
2.34422881531988e+006	(-1.20604890230006e+001dB,-1.02586217636754e+002°)
2.39883291901944e+006	(-1.22498101830939e+001dB,-1.03003974980716e+002°)
2.45470891568498e+006	(-1.24387373561129e+001dB,-1.03430082946623e+002°)
2.51188643150953e+006	(-1.26272571317101e+001dB,-1.03864848534191e+002°)
2.57039578276881e+006	(-1.28153560057896e+001dB,-1.04308586921442e+002°)
2.63026799189533e+006	(-1.30030204019224e+001dB,-1.04761621678644e+002°)
2.69153480392686e+006	(-1.31902366947509e+001dB,-1.05224284974498e+002°)
2.75422870333811e+006	(-1.33769912353773e+001dB,-1.05696917773079e+002°)
2.81838293126440e+006	(-1.35632703787312e+001dB,-1.06179870019920e+002°)
2.88403150312655e+006	(-1.37490605128740e+001dB,-1.06673500815567e+002°)
2.95120922666633e+006	(-1.39343480901850e+001dB,-1.07178178574861e+002°)
3.01995172040196e+006	(-1.41191196603538e+001dB,-1.07694281170145e+002°)
3.09029543251353e+006	(-1.43033619050672e+001dB,-1.08222196056565e+002°)
3.16227766016832e+006	(-1.44870616742587e+001dB,-1.08762320377566e+002°)
3.23593656929622e+006	(-1.46702060237634e+001dB,-1.09315061048741e+002°)
3.31131121482585e+006	(-1.48527822541743e+001dB,-1.09880834818134e+002°)
3.38844156139196e+006	(-1.50347779506818e+001dB,-1.10460068301189e+002°)
3.46736850452525e+006	(-1.52161810236366e+001dB,-1.11053197988577e+002°)
3.54813389233568e+006	(-1.53969797495373e+001dB,-1.11660670225227e+002°)
