time	V(file_1)	V(file_1)-V(wh_2)	V(wh_2)
1.413960203680247e+000	6.718134e-001	9.691087e-001	-2.972953e-001
1.414000000000000e+000	6.806910e-001	9.805299e-001	-2.998389e-001
1.414079592639506e+000	6.572471e-001	9.497320e-001	-2.924849e-001
1.414238777918518e+000	6.103592e-001	8.710576e-001	-2.606984e-001
1.414557148476541e+000	5.165835e-001	6.951575e-001	-1.785740e-001
1.415000000000000e+000	3.861420e-001	4.629142e-001	-7.677222e-002
1.415063674111605e+000	3.307593e-001	4.159493e-001	-8.518997e-002
1.415191022334814e+000	2.199938e-001	3.437862e-001	-1.237924e-001
1.415955111674070e+000	-4.445989e-001	9.045720e-003	-4.536446e-001
1.416000000000000e+000	-4.836420e-001	-1.975349e-002	-4.638885e-001
1.416089776651859e+000	-4.099518e-001	3.758889e-002	-4.475407e-001
1.416269329955578e+000	-2.625714e-001	1.172052e-001	-3.797766e-001
1.416628436563015e+000	3.218942e-002	2.435081e-001	-2.113186e-001
1.417000000000000e+000	3.371750e-001	4.035305e-001	-6.635550e-002
1.417071821321488e+000	2.436980e-001	3.130573e-001	-6.935924e-002
1.417215463964462e+000	5.674413e-002	1.394789e-001	-8.273475e-002
1.417502749250412e+000	-3.171637e-001	-1.986659e-001	-1.184978e-001
1.418000000000000e+000	-9.643460e-001	-7.877416e-001	-1.766043e-001
1.418057457057190e+000	-8.819563e-001	-7.104457e-001	-1.715107e-001
1.418172371171570e+000	-7.171770e-001	-5.695279e-001	-1.476491e-001
1.418402199400330e+000	-3.876182e-001	-3.139299e-001	-7.368830e-002
1.418861855857849e+000	2.714993e-001	1.922953e-001	7.920394e-002
1.419000000000000e+000	4.695890e-001	3.618054e-001	1.077836e-001
1.419091931291504e+000	4.058956e-001	2.909700e-001	1.149256e-001
1.419275793874512e+000	2.785088e-001	1.342530e-001	1.442558e-001
1.419643519040527e+000	2.373520e-002	-1.928942e-001	2.166294e-001
1.420000000000000e+000	-2.232480e-001	-4.973608e-001	2.741128e-001
1.420073545033203e+000	-1.966589e-001	-4.627271e-001	2.660682e-001
1.420220635099609e+000	-1.434807e-001	-3.739570e-001	2.304763e-001
1.420514815232422e+000	-3.712428e-002	-1.731990e-001	1.360747e-001
1.421000000000000e+000	1.382870e-001	1.466858e-001	-8.398853e-003
1.421058836026563e+000	1.038463e-001	1.114990e-001	-7.652720e-003
1.421176508079688e+000	3.496482e-002	3.913843e-002	-4.173611e-003
1.421411852185938e+000	-1.027981e-001	-1.092305e-001	6.432398e-003
1.421882540398437e+000	-3.783239e-001	-4.064855e-001	2.816160e-002
1.422000000000000e+000	-4.470810e-001	-4.785113e-001	3.143032e-002
1.422094137642500e+000	-4.753545e-001	-4.987709e-001	2.341644e-002
1.422282412927500e+000	-5.319015e-001	-5.227248e-001	-9.176692e-003
1.422658963497500e+000	-6.449954e-001	-5.559857e-001	-8.900967e-002
1.423000000000000e+000	-7.474230e-001	-6.000876e-001	-1.473354e-001
1.423075310114000e+000	-6.821020e-001	-5.272520e-001	-1.548500e-001
1.423225930342000e+000	-5.514601e-001	-3.635849e-001	-1.878752e-001
1.423527170798000e+000	-2.901761e-001	-1.540223e-002	-2.747739e-001
1.424000000000000e+000	1.199370e-001	5.197932e-001	-3.998562e-001
1.424060248091200e+000	1.225383e-001	5.057885e-001	-3.832502e-001
1.424180744273600e+000	1.277410e-001	4.339310e-001	-3.061900e-001
1.424421736638400e+000	1.381463e-001	2.135104e-001	-7.536406e-002
1.424903721368000e+000	1.589570e-001	-2.342472e-001	3.932042e-001
1.425000000000000e+000	1.631140e-001	-2.846145e-001	4.477285e-001
1.425096396945920e+000	1.525379e-001	-2.888252e-001	4.413631e-001
1.425289190837760e+000	1.313857e-001	-2.843498e-001	4.157355e-001
1.425674778621440e+000	8.908134e-002	-2.643425e-001	3.534238e-001
1.426000000000000e+000	5.340000e-002	-2.583070e-001	3.117070e-001
1.426077117556736e+000	1.158159e-001	-1.897961e-001	3.056119e-001
1.426231352670208e+000	2.406476e-001	-3.836320e-002	2.790108e-001
1.426539822897152e+000	4.903111e-001	2.807454e-001	2.095656e-001
1.427000000000000e+000	8.627600e-001	7.470586e-001	1.157014e-001
1.427061694045389e+000	7.965766e-001	6.769219e-001	1.196547e-001
1.427185082136167e+000	6.642098e-001	5.263007e-001	1.379091e-001
1.427925410680832e+000	-1.299910e-001	-4.294926e-001	2.995016e-001
1.428000000000000e+000	-2.100080e-001	-5.186593e-001	3.086513e-001
1.428098710472622e+000	-1.071566e-001	-3.920264e-001	2.848698e-001
1.428296131417866e+000	9.854613e-002	-9.158368e-002	1.901298e-001
1.428690973308354e+000	5.099517e-001	5.484939e-001	-3.854224e-002
1.429000000000000e+000	8.319420e-001	1.010173e+000	-1.782312e-001
1.429078968378098e+000	7.932388e-001	9.800320e-001	-1.867932e-001
1.429236905134293e+000	7.158324e-001	9.397244e-001	-2.238920e-001
1.429552778646684e+000	5.610197e-001	8.810087e-001	-3.199890e-001
1.430000000000000e+000	3.418320e-001	7.835773e-001	-4.417453e-001
1.430063174702478e+000	2.951062e-001	7.226739e-001	-4.275676e-001
1.430189524107434e+000	2.016547e-001	5.640924e-001	-3.624378e-001
1.430442222917347e+000	1.475155e-002	1.894313e-001	-1.746798e-001
1.430947620537172e+000	-3.590547e-001	-5.581998e-001	1.991452e-001
1.431000000000000e+000	-3.977960e-001	-6.177856e-001	2.199896e-001
1.431100000000000e+000	-3.924018e-001	-5.765176e-001	1.841158e-001
1.431300000000000e+000	-3.816134e-001	-4.236688e-001	4.205540e-002
1.431700000000000e+000	-3.600366e-001	-6.057307e-002	-2.994635e-001
1.432000000000000e+000	-3.438540e-001	1.536331e-001	-4.974872e-001
1.432080000000000e+000	-3.794342e-001	8.625865e-002	-4.656928e-001
1.432240000000000e+000	-4.505945e-001	-1.221065e-001	-3.284880e-001
1.432560000000000e+000	-5.929151e-001	-6.183225e-001	2.540743e-002
1.433000000000000e+000	-7.886060e-001	-1.246478e+000	4.578716e-001
1.433064000000000e+000	-6.841406e-001	-1.129777e+000	4.456361e-001
1.433192000000000e+000	-4.752098e-001	-8.647998e-001	3.895901e-001
1.433448000000000e+000	-5.734814e-002	-2.871825e-001	2.298344e-001
1.433960000000000e+000	7.783751e-001	8.648472e-001	-8.647208e-002
1.434000000000000e+000	8.436660e-001	9.431055e-001	-9.943950e-002
1.434080000000000e+000	8.095140e-001	8.938504e-001	-8.433646e-002
1.434240000000000e+000	7.412100e-001	7.603710e-001	-1.916103e-002
1.434560000000001e+000	6.046020e-001	4.556546e-001	1.489474e-001
1.435000000000000e+000	4.167660e-001	6.238818e-002	3.543778e-001
1.435064000000000e+000	3.689702e-001	1.335967e-002	3.556105e-001
1.435192000000000e+000	2.733787e-001	-8.787847e-002	3.612571e-001
1.435960000000001e+000	-3.001706e-001	-7.093908e-001	4.092202e-001
1.436000000000000e+000	-3.300430e-001	-7.405697e-001	4.105267e-001
1.436079999999998e+000	-3.060758e-001	-6.959039e-001	3.898281e-001
1.436239999999995e+000	-2.581414e-001	-5.586470e-001	3.005056e-001
1.436559999999988e+000	-1.622726e-001	-2.323868e-001	7.011422e-002
1.437000000000000e+000	-3.045300e-002	1.809736e-001	-2.114266e-001
1.437063999999999e+000	-2.926951e-002	1.762797e-001	-2.055492e-001
1.437191999999996e+000	-2.690254e-002	1.517244e-001	-1.786270e-001
1.437447999999990e+000	-2.216858e-002	7.971819e-002	-1.018868e-001
1.437959999999980e+000	-1.270068e-002	-6.275472e-002	5.005404e-002
1.438000000000000e+000	-1.196100e-002	-6.824407e-002	5.628307e-002
1.438080000000041e+000	-4.170124e-002	-8.688541e-002	4.518417e-002
1.438240000000123e+000	-1.011817e-001	-9.846989e-002	-2.711830e-003
1.438560000000287e+000	-2.201427e-001	-9.389161e-002	-1.262511e-001
1.439000000000000e+000	-3.837140e-001	-1.064966e-001	-2.772174e-001
1.439064000000033e+000	-3.689567e-001	-9.455544e-002	-2.744012e-001
1.439192000000098e+000	-3.394421e-001	-7.794052e-002	-2.615016e-001
1.439960000000491e+000	-1.623543e-001	-1.042452e-002	-1.519298e-001
1.440000000000000e+000	-1.531310e-001	-4.185811e-003	-1.489452e-001
1.440079999999018e+000	-1.217576e-001	2.026247e-002	-1.420200e-001
1.440239999997053e+000	-5.901068e-002	5.312466e-002	-1.121353e-001
1.440559999993124e+000	6.648308e-002	1.015362e-001	-3.505309e-002
1.441000000000000e+000	2.390370e-001	1.798947e-001	5.914228e-002
1.441063999999214e+000	1.980209e-001	1.413417e-001	5.667927e-002
1.441191999997643e+000	1.159888e-001	7.059162e-002	4.539718e-002
1.441447999994499e+000	-4.807544e-002	-6.131374e-002	1.323829e-002
1.441959999988213e+000	-3.762040e-001	-3.257696e-001	-5.043434e-002
1.442000000000000e+000	-4.018390e-001	-3.487943e-001	-5.304468e-002
1.442080000023574e+000	-3.387068e-001	-2.783522e-001	-6.035465e-002
1.442240000070722e+000	-2.124425e-001	-1.205425e-001	-9.189998e-002
1.442560000165019e+000	4.008625e-002	2.133518e-001	-1.732655e-001
1.443000000000000e+000	3.873130e-001	6.600081e-001	-2.726951e-001
1.443064000018859e+000	3.988535e-001	6.682037e-001	-2.693502e-001
1.443192000056578e+000	4.219346e-001	6.759632e-001	-2.540286e-001
1.443960000282889e+000	5.604212e-001	6.843059e-001	-1.238847e-001
1.444000000000000e+000	5.676340e-001	6.879737e-001	-1.203397e-001
1.445000000000000e+000	1.227430e+000	1.348716e+000	-1.212863e-001
1.445063999547377e+000	1.154508e+000	1.270131e+000	-1.156236e-001
1.445191998642132e+000	1.008663e+000	1.098348e+000	-8.968502e-002
1.445447996831641e+000	7.169743e-001	7.327226e-001	-1.574832e-002
1.445959993210658e+000	1.335965e-001	2.954215e-003	1.306422e-001
1.446000000000000e+000	8.801200e-002	-4.863285e-002	1.366449e-001
1.446080013578683e+000	7.160273e-002	-6.604488e-002	1.376476e-001
1.446240040736049e+000	3.878421e-002	-1.031904e-001	1.419746e-001
1.446560095050782e+000	-2.685285e-002	-1.799876e-001	1.531348e-001
1.447000000000000e+000	-1.170690e-001	-2.838351e-001	1.667661e-001
1.447064010862946e+000	-6.134498e-002	-2.327458e-001	1.714008e-001
1.447192032588839e+000	5.010305e-002	-1.425268e-001	1.926298e-001
1.447960162944198e+000	7.187912e-001	3.458753e-001	3.729160e-001
1.448000000000000e+000	7.534710e-001	3.756668e-001	3.778042e-001
1.448239022334814e+000	4.674860e-001	8.579832e-002	3.816877e-001
1.449000000000000e+000	-4.430070e-001	-8.429076e-001	3.999006e-001
1.449063739289284e+000	-4.172339e-001	-7.987610e-001	3.815271e-001
1.449191217867851e+000	-3.656879e-001	-6.629762e-001	2.972883e-001
1.449446175024986e+000	-2.625957e-001	-3.189019e-001	5.630620e-002
1.449956089339256e+000	-5.641132e-002	3.652549e-001	-4.216663e-001
1.450000000000000e+000	-3.865600e-002	4.047831e-001	-4.434391e-001
1.450087821321487e+000	-1.022649e-001	3.367175e-001	-4.389824e-001
1.450263463964462e+000	-2.294827e-001	1.908718e-001	-4.203545e-001
1.450614749250412e+000	-4.839183e-001	-1.101941e-001	-3.737242e-001
1.451000000000000e+000	-7.629550e-001	-4.323384e-001	-3.306166e-001
1.451070257057190e+000	-7.787604e-001	-4.450603e-001	-3.337001e-001
1.451210771171570e+000	-8.103712e-001	-4.628610e-001	-3.475102e-001
1.451491799400330e+000	-8.735927e-001	-4.888775e-001	-3.847152e-001
1.452000000000000e+000	-9.879200e-001	-5.393822e-001	-4.485378e-001
1.452056205645752e+000	-9.395877e-001	-4.985687e-001	-4.410190e-001
1.452168616937256e+000	-8.429231e-001	-4.372736e-001	-4.056495e-001
1.452393439520264e+000	-6.495939e-001	-3.551921e-001	-2.944018e-001
1.452843084686279e+000	-2.629355e-001	-2.003818e-001	-6.255365e-002
1.453000000000000e+000	-1.280010e-001	-1.171397e-001	-1.086128e-002
1.453089929033203e+000	-1.178950e-001	-1.038818e-001	-1.401324e-002
1.453269787099609e+000	-9.768313e-002	-7.061313e-002	-2.707000e-002
1.453629503232422e+000	-5.725931e-002	2.251826e-003	-5.951114e-002
1.454000000000000e+000	-1.562400e-002	7.164713e-002	-8.727113e-002
1.454071943226563e+000	2.017092e-002	9.213846e-002	-7.196753e-002
1.454215829679687e+000	9.176076e-002	9.561287e-002	-3.852108e-003
1.454503602585938e+000	2.349404e-001	5.677262e-002	1.781678e-001
1.455000000000000e+000	4.819200e-001	9.261787e-003	4.726582e-001
1.455057554581250e+000	4.565936e-001	-4.323572e-003	4.609171e-001
1.455172663743750e+000	4.059407e-001	7.152557e-006	4.059336e-001
1.455402882068750e+000	3.046350e-001	6.892969e-002	2.357053e-001
1.455863318718750e+000	1.020235e-001	2.179927e-001	-1.159692e-001
1.456000000000000e+000	4.187800e-002	2.226387e-001	-1.807607e-001
1.456092087330000e+000	1.117681e-001	2.672117e-001	-1.554436e-001
1.456276261990000e+000	2.515484e-001	3.030917e-001	-5.154334e-002
1.456644611310000e+000	5.311090e-001	3.264094e-001	2.046996e-001
1.457000000000000e+000	8.008330e-001	3.937987e-001	4.070343e-001
1.457073669864000e+000	7.925645e-001	4.003932e-001	3.921713e-001
1.457221009592000e+000	7.760276e-001	4.495842e-001	3.264433e-001
1.457515689048000e+000	7.429536e-001	5.907430e-001	1.522106e-001
1.458000000000000e+000	6.885960e-001	8.018807e-001	-1.132847e-001
1.458058935891200e+000	7.044824e-001	8.122346e-001	-1.077521e-001
1.458176807673600e+000	7.362554e-001	8.182186e-001	-8.196319e-002
1.458412551238400e+000	7.998012e-001	8.032434e-001	-3.442167e-003
1.458884038368000e+000	9.268929e-001	7.695687e-001	1.573242e-001
1.459000000000000e+000	9.581510e-001	7.770473e-001	1.811036e-001
1.459094297425920e+000	8.119662e-001	6.591470e-001	1.528192e-001
1.459282892277760e+000	5.195967e-001	4.817309e-001	3.786579e-002
1.459660081981440e+000	-6.514240e-002	1.784082e-001	-2.435506e-001
1.460000000000000e+000	-5.921010e-001	-1.442018e-001	-4.478991e-001
1.460226313822208e+000	-2.485419e-001	2.027855e-001	-4.513274e-001
1.461000000000000e+000	9.259640e-001	1.395159e+000	-4.691952e-001
1.461060350352589e+000	8.386352e-001	1.294670e+000	-4.560350e-001
1.461181051057766e+000	6.639777e-001	1.058965e+000	-3.949869e-001
1.461422452468122e+000	3.146626e-001	5.270222e-001	-2.123596e-001
1.461905255288832e+000	-3.839675e-001	-5.420862e-001	1.581187e-001
1.462000000000000e+000	-5.210660e-001	-7.214274e-001	2.003614e-001
1.462096560564142e+000	-5.207486e-001	-6.932739e-001	1.725253e-001
1.462289681692426e+000	-5.201138e-001	-5.806511e-001	6.053723e-002
1.462675923948995e+000	-5.188442e-001	-3.072330e-001	-2.116113e-001
1.463000000000000e+000	-5.177790e-001	-1.251315e-001	-3.926475e-001
1.463077248451314e+000	-4.081570e-001	-1.738989e-002	-3.907671e-001
1.463231745353941e+000	-1.889129e-001	1.936513e-001	-3.825642e-001
1.463540739159196e+000	2.495753e-001	6.107368e-001	-3.611616e-001
1.464000000000000e+000	9.013050e-001	1.233670e+000	-3.323648e-001
1.464061798761051e+000	8.398073e-001	1.160545e+000	-3.207375e-001
1.464185396283153e+000	7.168118e-001	9.838794e-001	-2.670676e-001
1.464432591327357e+000	4.708208e-001	5.803035e-001	-1.094827e-001
1.464926981415764e+000	-2.116109e-002	-2.283202e-001	2.071591e-001
1.465000000000000e+000	-9.382400e-002	-3.271443e-001	2.333203e-001
1.465098878017682e+000	-1.733279e-001	-4.157854e-001	2.424576e-001
1.465296634053044e+000	-3.323356e-001	-6.111660e-001	2.788304e-001
1.465692146123770e+000	-6.503510e-001	-1.016928e+000	3.665768e-001
1.466000000000000e+000	-8.978840e-001	-1.317703e+000	4.198190e-001
1.466079102414145e+000	-7.613887e-001	-1.156428e+000	3.950393e-001
1.466237307242436e+000	-4.883980e-001	-7.761243e-001	2.877263e-001
1.466553716899016e+000	5.758330e-002	4.767507e-002	9.908237e-003
1.467000000000000e+000	8.276680e-001	1.168111e+000	-3.404431e-001
1.467063281931316e+000	7.310885e-001	1.063448e+000	-3.323592e-001
1.467189845793948e+000	5.379294e-001	8.331662e-001	-2.952368e-001
1.467949228969742e+000	-6.210253e-001	-6.452579e-001	2.423259e-002
1.468000000000000e+000	-6.985110e-001	-7.341788e-001	3.566776e-002
1.468100000000000e+000	-5.477933e-001	-5.785746e-001	3.078131e-002
1.468300000000000e+000	-2.463579e-001	-2.577889e-001	1.143098e-002
1.468700000000000e+000	3.565129e-001	3.916009e-001	-3.508799e-002
1.469000000000000e+000	8.086660e-001	8.707272e-001	-6.206117e-002
1.469080000000000e+000	8.089905e-001	8.755700e-001	-6.657950e-002
1.469240000000000e+000	8.096397e-001	8.957175e-001	-8.607782e-002
1.469560000000000e+000	8.109379e-001	9.473082e-001	-1.363703e-001
1.470000000000000e+000	8.127230e-001	1.010551e+000	-1.978283e-001
1.470064000000000e+000	7.501412e-001	9.536839e-001	-2.035427e-001
1.470192000000000e+000	6.249775e-001	8.546958e-001	-2.297182e-001
1.470960000000000e+000	-1.260044e-001	3.260523e-001	-4.520567e-001
1.471000000000000e+000	-1.651180e-001	2.929950e-001	-4.581130e-001
1.471080000000000e+000	-1.406065e-001	2.886742e-001	-4.292807e-001
1.471240000000000e+000	-9.158344e-002	2.132749e-001	-3.048583e-001
1.471560000000000e+000	6.462641e-003	-9.604555e-003	1.606720e-002
1.472000000000000e+000	1.412760e-001	-2.669657e-001	4.082417e-001
1.472064000000000e+000	1.275447e-001	-2.788628e-001	4.064076e-001
1.472192000000000e+000	1.000822e-001	-2.979240e-001	3.980063e-001
1.472960000000001e+000	-6.469296e-002	-3.913374e-001	3.266444e-001
1.473000000000000e+000	-7.327500e-002	-3.979756e-001	3.247006e-001
1.473079999999998e+000	-1.205530e-001	-4.279531e-001	3.074001e-001
1.473239999999993e+000	-2.151090e-001	-4.478510e-001	2.327420e-001
1.473559999999985e+000	-4.042210e-001	-4.443955e-001	4.017446e-002
1.474000000000000e+000	-6.642500e-001	-4.691049e-001	-1.951451e-001
1.474063999999998e+000	-5.894477e-001	-3.954508e-001	-1.939969e-001
1.474191999999995e+000	-4.398433e-001	-2.511059e-001	-1.887373e-001
1.474959999999974e+000	4.577836e-001	6.018455e-001	-1.440619e-001
1.475000000000000e+000	5.045350e-001	6.473800e-001	-1.428450e-001
1.475080000000051e+000	4.058513e-001	5.523786e-001	-1.465273e-001
1.475240000000153e+000	2.084840e-001	3.709016e-001	-1.624177e-001
1.475560000000358e+000	-1.862508e-001	1.715329e-002	-2.034041e-001
1.476000000000000e+000	-7.290110e-001	-4.755211e-001	-2.534899e-001
1.476064000000041e+000	-6.598458e-001	-4.073602e-001	-2.524857e-001
1.476192000000123e+000	-5.215154e-001	-2.736297e-001	-2.478858e-001
1.476960000000614e+000	3.084668e-001	5.172804e-001	-2.088136e-001
1.477000000000000e+000	3.516950e-001	5.594443e-001	-2.077493e-001
1.477079999998772e+000	3.411664e-001	5.418188e-001	-2.006524e-001
1.477239999996316e+000	3.201093e-001	4.901357e-001	-1.700264e-001
1.477559999991405e+000	2.779951e-001	3.690272e-001	-9.103212e-002
1.478000000000000e+000	2.200880e-001	2.145882e-001	5.499763e-003
1.478063999999018e+000	1.954532e-001	1.960801e-001	-6.269327e-004
1.478191999997053e+000	1.461836e-001	1.748744e-001	-2.869086e-002
1.478447999993124e+000	4.764429e-002	1.563297e-001	-1.086854e-001
1.478959999985266e+000	-1.494342e-001	1.176354e-001	-2.670696e-001
1.479000000000000e+000	-1.648310e-001	1.087318e-001	-2.735628e-001
1.479080000029468e+000	-1.451744e-001	1.143035e-001	-2.594780e-001
1.479240000088403e+000	-1.058613e-001	9.283524e-002	-1.986965e-001
1.479560000206273e+000	-2.723503e-002	1.468654e-002	-4.192157e-002
1.480000000000000e+000	8.087600e-002	-6.878298e-002	1.496590e-001
1.480064000023574e+000	1.033154e-001	-3.221603e-002	1.355315e-001
1.480192000070722e+000	1.481943e-001	7.737526e-002	7.081904e-002
1.480448000165019e+000	2.379520e-001	3.515918e-001	-1.136398e-001
1.480960000353611e+000	4.174675e-001	8.963244e-001	-4.788569e-001
1.481000000000000e+000	4.314920e-001	9.253213e-001	-4.938293e-001
1.481079999292777e+000	3.791973e-001	8.474925e-001	-4.682952e-001
1.481239997878331e+000	2.746078e-001	6.327132e-001	-3.581054e-001
1.481559995049438e+000	6.542884e-002	1.393183e-001	-7.388947e-002
1.482000000000000e+000	-2.221980e-001	-4.956322e-001	2.734342e-001
1.482063999434222e+000	-2.106807e-001	-4.820884e-001	2.714077e-001
1.482191998302665e+000	-1.876462e-001	-4.497717e-001	2.621256e-001
1.482959991513323e+000	-4.943889e-002	-2.327197e-001	1.832808e-001
1.483000000000000e+000	-4.223900e-002	-2.233716e-001	1.811326e-001
1.483080016973354e+000	-3.866128e-002	-1.990909e-001	1.604296e-001
1.483240050920062e+000	-3.150584e-002	-1.026002e-001	7.109431e-002
1.483560118813477e+000	-1.719497e-002	1.421194e-001	-1.593143e-001
1.484000000000000e+000	2.473000e-003	4.431815e-001	-4.407085e-001
1.484064013578683e+000	-4.765366e-002	3.837077e-001	-4.313613e-001
1.484192040736049e+000	-1.479070e-001	2.406406e-001	-3.885476e-001
1.484448095050782e+000	-3.484136e-001	-8.188120e-002	-2.665325e-001
1.484960203680247e+000	-7.494270e-001	-7.244547e-001	-2.497228e-002
1.485000000000000e+000	-7.805900e-001	-7.654641e-001	-1.512585e-002
1.485079592639506e+000	-7.113343e-001	-6.947991e-001	-1.653516e-002
1.485238777918517e+000	-5.728229e-001	-5.501962e-001	-2.262666e-002
1.485557148476541e+000	-2.958001e-001	-2.574352e-001	-3.836481e-002
1.486000000000000e+000	8.953700e-002	1.474109e-001	-5.787388e-002
1.486063674111605e+000	8.052119e-002	1.372468e-001	-5.672556e-002
1.486191022334814e+000	6.248957e-002	1.139491e-001	-5.145955e-002
1.486955111674070e+000	-4.570013e-002	-3.923794e-002	-6.462189e-003
1.487000000000000e+000	-5.205600e-002	-4.699126e-002	-5.064743e-003
1.487089776651859e+000	-8.681608e-002	-9.827109e-002	1.145501e-002
1.487269329955578e+000	-1.563362e-001	-2.362680e-001	7.993175e-002
1.487628436563015e+000	-2.953766e-001	-5.455378e-001	2.501612e-001
1.488000000000000e+000	-4.392400e-001	-8.358888e-001	3.966488e-001
1.488215463964462e+000	-5.064960e-001	-8.972408e-001	3.907448e-001
1.489000000000000e+000	-7.513850e-001	-1.108294e+000	3.569091e-001
1.489057457057190e+000	-7.217560e-001	-1.064436e+000	3.426798e-001
1.489172371171570e+000	-6.624980e-001	-9.385198e-001	2.760218e-001
1.489402199400330e+000	-5.439820e-001	-6.133928e-001	6.941076e-002
1.489861855857849e+000	-3.069501e-001	5.074716e-002	-3.576972e-001
1.490000000000000e+000	-2.357130e-001	2.018222e-001	-4.375352e-001
1.490091931291504e+000	-1.906067e-001	2.207348e-001	-4.113415e-001
1.490275793874512e+000	-1.003942e-001	2.033769e-001	-3.037711e-001
1.490643519040527e+000	8.003090e-002	1.183668e-001	-3.833591e-002
1.491000000000000e+000	2.549390e-001	8.245058e-002	1.724884e-001
1.491073545033203e+000	2.424227e-001	7.555054e-002	1.668721e-001
1.491220635099609e+000	2.173900e-001	7.536605e-002	1.420240e-001
1.491514815232422e+000	1.673247e-001	9.120641e-002	7.611825e-002
1.492000000000000e+000	8.475300e-002	1.094978e-001	-2.474483e-002
1.492058836026563e+000	4.791129e-002	6.313351e-002	-1.522222e-002
1.492176508079688e+000	-2.577212e-002	-5.495238e-002	2.918025e-002
1.492411852185938e+000	-1.731390e-001	-3.376795e-001	1.645405e-001
1.492882540398437e+000	-4.678726e-001	-9.097342e-001	4.418616e-001
1.493000000000000e+000	-5.414230e-001	-1.025002e+000	4.835790e-001
1.493094137642500e+000	-4.611428e-001	-9.276488e-001	4.665059e-001
1.493282412927500e+000	-3.005824e-001	-6.976507e-001	3.970683e-001
1.493658963497500e+000	2.053843e-002	-2.064507e-001	2.269891e-001
1.494000000000000e+000	3.113730e-001	2.086431e-001	1.027298e-001
1.494075310114000e+000	2.846215e-001	1.964452e-001	8.817631e-002
1.494225930342000e+000	2.311185e-001	2.069020e-001	2.421645e-002
1.494527170798000e+000	1.241124e-001	2.681927e-001	-1.440802e-001
1.495000000000000e+000	-4.384500e-002	3.424819e-001	-3.863269e-001
1.495060248091200e+000	-5.864182e-003	3.771628e-001	-3.830270e-001
1.495180744273600e+000	7.009745e-002	4.378112e-001	-3.677138e-001
1.495903721368000e+000	5.258673e-001	7.545991e-001	-2.287319e-001
1.496000000000000e+000	5.865620e-001	8.044589e-001	-2.178969e-001
1.496096396945920e+000	4.902011e-001	7.025731e-001	-2.123720e-001
1.496289190837760e+000	2.974793e-001	4.876073e-001	-1.901280e-001
1.496674778621440e+000	-8.796425e-002	4.807889e-002	-1.360431e-001
1.497000000000000e+000	-4.130640e-001	-3.132298e-001	-9.983417e-002
1.497077117556736e+000	-3.942713e-001	-2.859857e-001	-1.082856e-001
1.497231352670208e+000	-3.566859e-001	-2.115152e-001	-1.451707e-001
1.497539822897152e+000	-2.815151e-001	-4.005188e-002	-2.414632e-001
1.498000000000000e+000	-1.693750e-001	2.022403e-001	-3.716153e-001
1.498061694045389e+000	-1.333589e-001	2.296585e-001	-3.630174e-001
1.498185082136166e+000	-6.132682e-002	2.619900e-001	-3.233169e-001
1.498925410680832e+000	3.708659e-001	3.427445e-001	2.812141e-002
1.499000000000000e+000	4.144100e-001	3.663894e-001	4.802055e-002
1.499098710472622e+000	4.553744e-001	4.290577e-001	2.631678e-002
1.499296131417866e+000	5.373033e-001	5.974493e-001	-6.014602e-002
1.499690973308354e+000	7.011611e-001	9.700007e-001	-2.688395e-001
1.500000000000000e+000	8.294060e-001	1.225730e+000	-3.963242e-001
1.500078968378098e+000	7.589955e-001	1.130778e+000	-3.717829e-001
1.500236905134293e+000	6.181745e-001	8.836205e-001	-2.654460e-001
1.500552778646684e+000	3.365325e-001	3.265348e-001	9.997754e-003
1.501000000000000e+000	-6.222300e-002	-4.212119e-001	3.589889e-001
1.501063174702478e+000	-7.925578e-002	-4.351707e-001	3.559149e-001
1.501189524107434e+000	-1.133213e-001	-4.551148e-001	3.417934e-001
1.501947620537172e+000	-3.177148e-001	-5.377454e-001	2.200306e-001
1.502000000000000e+000	-3.318370e-001	-5.473481e-001	2.155111e-001
1.502100000000000e+000	-2.510823e-001	-4.546745e-001	2.035922e-001
1.502300000000000e+000	-8.957290e-002	-2.459661e-001	1.563932e-001
1.502700000000000e+000	2.334459e-001	1.905208e-001	4.292510e-002
1.503000000000000e+000	4.757100e-001	4.985774e-001	-2.286735e-002
1.503080000000000e+000	3.874303e-001	4.109970e-001	-2.356679e-002
1.503240000000000e+000	2.108707e-001	2.374558e-001	-2.658512e-002
1.503560000000000e+000	-1.422483e-001	-1.078779e-001	-3.437037e-002
1.504000000000000e+000	-6.277870e-001	-5.839030e-001	-4.388404e-002
1.504064000000000e+000	-6.067669e-001	-5.657000e-001	-4.106690e-002
1.504192000000000e+000	-5.647267e-001	-5.365640e-001	-2.816272e-002
1.504448000000000e+000	-4.806463e-001	-4.892662e-001	8.619851e-003
1.504960000000000e+000	-3.124855e-001	-3.939326e-001	8.144707e-002
1.505000000000000e+000	-2.993480e-001	-3.837807e-001	8.443273e-002
1.505080000000000e+000	-1.877060e-001	-2.793365e-001	9.163049e-002
1.505240000000000e+000	3.557800e-002	-8.711359e-002	1.226916e-001
1.505560000000001e+000	4.821460e-001	2.793378e-001	2.028082e-001
1.506000000000000e+000	1.096177e+000	7.954654e-001	3.007116e-001
1.506064000000000e+000	9.864251e-001	6.886309e-001	2.977942e-001
