time	V(wh_1)	V(wh_1)-V(wh_2)	V(wh_2)
1.395048575970302e+000	-1.014139e-001	1.310992e-001	-2.325131e-001
1.396048575970301e+000	-2.325131e-001	1.146539e-001	-3.471670e-001
1.397048575970301e+000	-3.471670e-001	-2.059641e-001	-1.412029e-001
1.398048575970301e+000	-1.412029e-001	-1.781365e-001	3.693355e-002
1.399048575970301e+000	3.693355e-002	4.049253e-002	-3.558986e-003
1.400048575970301e+000	-3.558986e-003	-1.022767e-001	9.871776e-002
1.401048575970301e+000	9.871776e-002	-1.425387e-001	2.412564e-001
1.402048575970301e+000	2.412564e-001	2.684820e-002	2.144082e-001
1.403048575970301e+000	2.144082e-001	1.961058e-001	1.830239e-002
1.404048575970301e+000	1.830239e-002	2.768784e-002	-9.385444e-003
1.405048575970300e+000	-9.385444e-003	-1.301933e-001	1.208079e-001
1.406048575970300e+000	1.208079e-001	3.469218e-002	8.611572e-002
1.407048575970300e+000	8.611572e-002	-6.585129e-002	1.519670e-001
1.408048575970300e+000	1.519670e-001	-1.035031e-001	2.554701e-001
1.409048575970300e+000	2.554701e-001	2.560526e-002	2.298648e-001
1.410048575970300e+000	2.298648e-001	1.054103e-001	1.244546e-001
1.411048575970300e+000	1.244546e-001	2.087141e-001	-8.425956e-002
1.412048575970300e+000	-8.425956e-002	1.411358e-001	-2.253954e-001
1.413048575970300e+000	-2.253954e-001	-8.720398e-003	-2.166750e-001
1.414048575970299e+000	-2.166750e-001	1.290607e-002	-2.295811e-001
1.415048575970299e+000	-2.295811e-001	3.763536e-002	-2.672164e-001
1.416048575970299e+000	-2.672164e-001	-7.470560e-002	-1.925108e-001
1.417048575970299e+000	-1.925108e-001	-1.156357e-001	-7.687513e-002
1.418048575970299e+000	-7.687513e-002	-1.557169e-001	7.884178e-002
1.419048575970299e+000	7.884178e-002	-8.244628e-002	1.612881e-001
1.420048575970299e+000	1.612881e-001	8.975519e-002	7.153286e-002
1.421048575970299e+000	7.153286e-002	9.572771e-002	-2.419485e-002
1.422048575970299e+000	-2.419485e-002	1.412988e-001	-1.654937e-001
1.423048575970298e+000	-1.654937e-001	-4.290137e-002	-1.225923e-001
1.424048575970298e+000	-1.225923e-001	-3.250692e-001	2.024769e-001
1.425048575970298e+000	2.024769e-001	-9.366031e-002	2.961372e-001
1.426048575970298e+000	2.961372e-001	8.370548e-002	2.124317e-001
1.427048575970298e+000	2.124317e-001	7.552682e-002	1.369049e-001
1.428048575970298e+000	1.369049e-001	2.598970e-001	-1.229922e-001
1.429048575970298e+000	-1.229922e-001	8.685441e-002	-2.098466e-001
1.430048575970298e+000	-2.098466e-001	-8.534517e-002	-1.245014e-001
1.431048575970298e+000	-1.245014e-001	-4.631208e-002	-7.818931e-002
1.432048575970297e+000	-7.818931e-002	-1.583978e-001	8.020852e-002
1.433048575970297e+000	8.020852e-002	-7.383012e-002	1.540386e-001
1.434048575970297e+000	1.540386e-001	-1.008264e-001	2.548651e-001
1.435048575970297e+000	2.548651e-001	1.543945e-002	2.394256e-001
1.436048575970297e+000	2.394256e-001	2.291558e-001	1.026985e-002
1.437048575970297e+000	1.026985e-002	1.047534e-001	-9.448357e-002
1.438048575970297e+000	-9.448357e-002	6.706610e-002	-1.615497e-001
1.439048575970297e+000	-1.615497e-001	-3.329851e-002	-1.282512e-001
1.440048575970297e+000	-1.282512e-001	-1.069208e-001	-2.133035e-002
1.441048575970297e+000	-2.133035e-002	5.926367e-002	-8.059401e-002
1.442048575970296e+000	-8.059401e-002	9.895559e-002	-1.795496e-001
1.443048575970296e+000	-1.795496e-001	-2.158374e-002	-1.579659e-001
1.444048575970296e+000	-1.579659e-001	-1.023323e-001	-5.563352e-002
1.445048575970296e+000	-5.563352e-002	-1.362321e-001	8.059862e-002
1.446048575970296e+000	8.059862e-002	-1.322089e-001	2.128075e-001
1.447048575970296e+000	2.128075e-001	-1.167542e-001	3.295617e-001
1.448048575970296e+000	3.295617e-001	1.486774e-001	1.808843e-001
1.449048575970296e+000	1.808843e-001	3.865426e-001	-2.056582e-001
1.450048575970296e+000	-2.056582e-001	1.821055e-001	-3.877637e-001
1.451048575970295e+000	-3.877637e-001	-7.929155e-002	-3.084722e-001
1.452048575970295e+000	-3.084722e-001	-1.705359e-001	-1.379362e-001
1.453048575970295e+000	-1.379362e-001	-2.104178e-001	7.248156e-002
1.454048575970295e+000	7.248156e-002	-9.656711e-002	1.690487e-001
1.455048575970295e+000	1.690487e-001	3.950273e-002	1.295459e-001
1.456048575970295e+000	1.295459e-001	-1.885146e-004	1.297345e-001
1.457048575970295e+000	1.297345e-001	4.030220e-002	8.943225e-002
1.458048575970295e+000	8.943225e-002	1.408630e-001	-5.143071e-002
1.459048575970295e+000	-5.143071e-002	2.445452e-001	-2.959759e-001
1.460048575970294e+000	-2.959759e-001	-7.350743e-004	-2.952408e-001
1.461048575970294e+000	-2.952408e-001	-1.791797e-001	-1.160612e-001
1.462048575970294e+000	-1.160612e-001	1.131038e-001	-2.291650e-001
1.463048575970294e+000	-2.291650e-001	-2.551068e-002	-2.036543e-001
1.464048575970294e+000	-2.036543e-001	-3.424835e-001	1.388292e-001
1.465048575970294e+000	1.388292e-001	-4.265924e-002	1.814884e-001
1.466048575970294e+000	1.814884e-001	2.380194e-001	-5.653097e-002
1.467048575970294e+000	-5.653097e-002	2.618435e-002	-8.271532e-002
1.468048575970294e+000	-8.271532e-002	-1.006656e-002	-7.264876e-002
1.469048575970293e+000	-7.264876e-002	1.559493e-001	-2.285980e-001
1.470048575970293e+000	-2.285980e-001	-5.452323e-002	-1.740748e-001
1.471048575970293e+000	-1.740748e-001	-3.451498e-001	1.710750e-001
1.472048575970293e+000	1.710750e-001	-4.271556e-002	2.137906e-001
1.473048575970293e+000	2.137906e-001	2.667998e-001	-5.300922e-002
1.474048575970293e+000	-5.300922e-002	1.307831e-001	-1.837923e-001
1.475048575970293e+000	-1.837923e-001	3.026886e-002	-2.140612e-001
1.476048575970293e+000	-2.140612e-001	-4.851979e-002	-1.655414e-001
1.477048575970293e+000	-1.655414e-001	-4.809739e-002	-1.174440e-001
1.478048575970292e+000	-1.174440e-001	-1.932193e-002	-9.812206e-002
1.479048575970292e+000	-9.812206e-002	1.906172e-002	-1.171838e-001
1.480048575970292e+000	-1.171838e-001	2.258984e-002	-1.397736e-001
1.481048575970292e+000	-1.397736e-001	-1.982494e-001	5.847580e-002
1.482048575970292e+000	5.847580e-002	1.128707e-002	4.718873e-002
1.483048575970292e+000	4.718873e-002	2.257218e-001	-1.785331e-001
1.484048575970292e+000	-1.785331e-001	-4.699735e-002	-1.315357e-001
1.485048575970292e+000	-1.315357e-001	-9.834669e-002	-3.318903e-002
1.486048575970292e+000	-3.318903e-002	-1.167486e-001	8.355954e-002
1.487048575970291e+000	8.355954e-002	-2.019174e-001	2.854769e-001
1.488048575970291e+000	2.854769e-001	1.189882e-001	1.664887e-001
1.489048575970291e+000	1.664887e-001	2.525158e-001	-8.602717e-002
1.490048575970291e+000	-8.602717e-002	-5.794094e-002	-2.808623e-002
1.491048575970291e+000	-2.808623e-002	-1.804817e-001	1.523954e-001
1.492048575970291e+000	1.523954e-001	-1.076190e-001	2.600144e-001
1.493048575970291e+000	2.600144e-001	1.863751e-001	7.363929e-002
1.494048575970291e+000	7.363929e-002	2.956530e-001	-2.220137e-001
1.495048575970291e+000	-2.220137e-001	8.247688e-003	-2.302614e-001
1.496048575970290e+000	-2.302614e-001	-3.295618e-002	-1.973052e-001
1.497048575970290e+000	-1.973052e-001	1.244992e-003	-1.985502e-001
1.498048575970290e+000	-1.985502e-001	-3.106576e-002	-1.674844e-001
1.499048575970290e+000	-1.674844e-001	-7.265490e-002	-9.482951e-002
1.500048575970290e+000	-9.482951e-002	-2.295145e-001	1.346850e-001
1.501048575970290e+000	1.346850e-001	-5.600284e-002	1.906879e-001
1.502048575970290e+000	1.906879e-001	1.594752e-001	3.121264e-002
1.503048575970290e+000	3.121264e-002	3.698948e-002	-5.776844e-003
1.504048575970290e+000	-5.776844e-003	-1.129330e-001	1.071562e-001
1.505048575970289e+000	1.071562e-001	-1.061559e-001	2.133121e-001
1.506048575970289e+000	2.133121e-001	1.710634e-002	1.962057e-001
1.507048575970289e+000	1.962057e-001	1.930459e-001	3.159776e-003
1.508048575970289e+000	3.159776e-003	2.627427e-001	-2.595829e-001
1.509048575970289e+000	-2.595829e-001	6.018081e-002	-3.197637e-001
1.510048575970289e+000	-3.197637e-001	5.131990e-003	-3.248957e-001
1.511048575970289e+000	-3.248957e-001	-8.078158e-003	-3.168175e-001
1.512048575970289e+000	-3.168175e-001	-8.747774e-002	-2.293398e-001
1.513048575970289e+000	-2.293398e-001	-1.095218e-001	-1.198180e-001
1.514048575970288e+000	-1.198180e-001	-6.123113e-002	-5.858689e-002
1.515048575970288e+000	-5.858689e-002	-1.357517e-002	-4.501172e-002
1.516048575970288e+000	-4.501172e-002	-1.913263e-001	1.463146e-001
1.517048575970288e+000	1.463146e-001	-5.513668e-002	2.014513e-001
1.518048575970288e+000	2.014513e-001	2.514028e-001	-4.995153e-002
1.519048575970288e+000	-4.995153e-002	6.203804e-002	-1.119896e-001
1.520048575970288e+000	-1.119896e-001	-2.292276e-001	1.172380e-001
1.521048575970288e+000	1.172380e-001	-4.234709e-002	1.595851e-001
1.522048575970288e+000	1.595851e-001	6.306917e-002	9.651592e-002
1.523048575970287e+000	9.651592e-002	-7.564276e-002	1.721587e-001
1.524048575970287e+000	1.721587e-001	5.986859e-002	1.122901e-001
1.525048575970287e+000	1.122901e-001	2.480173e-001	-1.357272e-001
1.526048575970287e+000	-1.357272e-001	1.984804e-001	-3.342076e-001
1.527048575970287e+000	-3.342076e-001	-9.064244e-002	-2.435652e-001
1.528048575970287e+000	-2.435652e-001	-1.535054e-001	-9.005976e-002
1.529048575970287e+000	-9.005976e-002	-2.372082e-002	-6.633893e-002
1.530048575970287e+000	-6.633893e-002	-7.371352e-002	7.374584e-003
1.531048575970287e+000	7.374584e-003	-1.124478e-002	1.861936e-002
1.532048575970286e+000	1.861936e-002	3.465472e-002	-1.603536e-002
1.533048575970286e+000	-1.603536e-002	-1.500114e-001	1.339761e-001
1.534048575970286e+000	1.339761e-001	-2.074748e-001	3.414508e-001
1.535048575970286e+000	3.414508e-001	6.983489e-003	3.344673e-001
1.536048575970286e+000	3.344673e-001	7.594043e-002	2.585269e-001
1.537048575970286e+000	2.585269e-001	1.184066e-001	1.401203e-001
1.538048575970286e+000	1.401203e-001	1.076064e-001	3.251392e-002
1.539048575970286e+000	3.251392e-002	-3.812538e-002	7.063930e-002
1.540048575970286e+000	7.063930e-002	5.954184e-003	6.468511e-002
1.541048575970285e+000	6.468511e-002	-4.474115e-002	1.094263e-001
1.542048575970285e+000	1.094263e-001	1.437217e-004	1.092825e-001
1.543048575970285e+000	1.092825e-001	1.491311e-001	-3.984851e-002
1.544048575970285e+000	-3.984851e-002	1.238558e-002	-5.223409e-002
1.545048575970285e+000	-5.223409e-002	-1.553695e-001	1.031354e-001
1.546048575970285e+000	1.031354e-001	-6.329212e-002	1.664275e-001
1.547048575970285e+000	1.664275e-001	-2.405845e-002	1.904860e-001
1.548048575970285e+000	1.904860e-001	1.921824e-002	1.712677e-001
1.549048575970285e+000	1.712677e-001	2.662467e-001	-9.497901e-002
1.550048575970284e+000	-9.497901e-002	1.817882e-001	-2.767673e-001
1.551048575970284e+000	-2.767673e-001	-1.081391e-001	-1.686282e-001
1.552048575970284e+000	-1.686282e-001	-1.371224e-001	-3.150574e-002
1.553048575970284e+000	-3.150574e-002	-1.806011e-001	1.490954e-001
1.554048575970284e+000	1.490954e-001	-6.248040e-002	2.115758e-001
1.555048575970284e+000	2.115758e-001	2.082499e-001	3.325869e-003
1.556048575970284e+000	3.325869e-003	-1.498775e-002	1.831361e-002
1.557048575970284e+000	1.831361e-002	-9.564410e-002	1.139577e-001
1.558048575970284e+000	1.139577e-001	5.695625e-002	5.700146e-002
1.559048575970284e+000	5.700146e-002	-1.605297e-001	2.175312e-001
1.560048575970283e+000	2.175312e-001	-1.247174e-001	3.422486e-001
1.561048575970283e+000	3.422486e-001	1.292179e-001	2.130307e-001
1.562048575970283e+000	2.130307e-001	2.584614e-001	-4.543071e-002
1.563048575970283e+000	-4.543071e-002	1.323887e-001	-1.778194e-001
1.564048575970283e+000	-1.778194e-001	-1.125909e-001	-6.522851e-002
1.565048575970283e+000	-6.522851e-002	-1.870874e-002	-4.651976e-002
1.566048575970283e+000	-4.651976e-002	1.857376e-002	-6.509352e-002
1.567048575970283e+000	-6.509352e-002	6.937847e-002	-1.344720e-001
1.568048575970283e+000	-1.344720e-001	2.513789e-002	-1.596099e-001
1.569048575970282e+000	-1.596099e-001	-9.542116e-002	-6.418873e-002
1.570048575970282e+000	-6.418873e-002	1.811437e-001	-2.453324e-001
1.571048575970282e+000	-2.453324e-001	2.031685e-001	-4.485009e-001
1.572048575970282e+000	-4.485009e-001	-1.049853e-001	-3.435156e-001
1.573048575970282e+000	-3.435156e-001	-2.033819e-001	-1.401337e-001
1.574048575970282e+000	-1.401337e-001	-1.872394e-001	4.710573e-002
1.575048575970282e+000	4.710573e-002	-9.298894e-002	1.400947e-001
1.576048575970282e+000	1.400947e-001	1.016745e-001	3.842018e-002
1.577048575970282e+000	3.842018e-002	1.773976e-002	2.068041e-002
1.578048575970281e+000	2.068041e-002	1.415912e-002	6.521298e-003
1.579048575970281e+000	6.521298e-003	9.608073e-002	-8.955944e-002
1.580048575970281e+000	-8.955944e-002	-2.190429e-001	1.294835e-001
1.581048575970281e+000	1.294835e-001	-1.634673e-001	2.929507e-001
1.582048575970281e+000	2.929507e-001	8.575037e-002	2.072004e-001
1.583048575970281e+000	2.072004e-001	-5.305102e-002	2.602514e-001
1.584048575970281e+000	2.602514e-001	3.799364e-002	2.222578e-001
1.585048575970281e+000	2.222578e-001	1.272296e-001	9.502813e-002
1.586048575970281e+000	9.502813e-002	2.933951e-002	6.568862e-002
1.587048575970280e+000	6.568862e-002	1.130661e-001	-4.737752e-002
1.588048575970280e+000	-4.737752e-002	6.539155e-003	-5.391667e-002
1.589048575970280e+000	-5.391667e-002	-2.197103e-002	-3.194565e-002
1.590048575970280e+000	-3.194565e-002	1.212340e-001	-1.531797e-001
1.591048575970280e+000	-1.531797e-001	-9.040534e-004	-1.522756e-001
1.592048575970280e+000	-1.522756e-001	-8.525348e-002	-6.702213e-002
1.593048575970280e+000	-6.702213e-002	-1.263959e-001	5.937380e-002
1.594048575970280e+000	5.937380e-002	-8.354952e-002	1.429233e-001
1.595048575970280e+000	1.429233e-001	1.008844e-001	4.203892e-002
1.596048575970279e+000	4.203892e-002	9.109146e-002	-4.905254e-002
1.597048575970279e+000	-4.905254e-002	-8.829154e-002	3.923900e-002
1.598048575970279e+000	3.923900e-002	-1.832621e-001	2.225011e-001
1.599048575970279e+000	2.225011e-001	5.511492e-003	2.169896e-001
1.600048575970279e+000	2.169896e-001	4.920419e-002	1.677854e-001
1.601048575970279e+000	1.677854e-001	-8.064772e-002	2.484331e-001
1.602048575970279e+000	2.484331e-001	1.347369e-001	1.136963e-001
1.603048575970279e+000	1.136963e-001	2.757017e-001	-1.620055e-001
1.604048575970279e+000	-1.620055e-001	1.581519e-001	-3.201573e-001
1.605048575970278e+000	-3.201573e-001	5.962607e-002	-3.797834e-001
1.606048575970278e+000	-3.797834e-001	-1.711328e-001	-2.086506e-001
1.607048575970278e+000	-2.086506e-001	-1.840406e-001	-2.460995e-002
1.608048575970278e+000	-2.460995e-002	1.455676e-001	-1.701775e-001
1.609048575970278e+000	-1.701775e-001	5.208689e-002	-2.222644e-001
1.610048575970278e+000	-2.222644e-001	-1.728044e-001	-4.946001e-002
1.611048575970278e+000	-4.946001e-002	-6.075364e-002	1.129363e-002
1.612048575970278e+000	1.129363e-002	5.568312e-002	-4.438949e-002
1.613048575970278e+000	-4.438949e-002	4.869763e-002	-9.308712e-002
1.614048575970277e+000	-9.308712e-002	6.409645e-002	-1.571836e-001
1.615048575970277e+000	-1.571836e-001	9.829672e-002	-2.554803e-001
1.616048575970277e+000	-2.554803e-001	-5.968881e-002	-1.957915e-001
1.617048575970277e+000	-1.957915e-001	-1.416182e-001	-5.417333e-002
1.618048575970277e+000	-5.417333e-002	-1.496722e-001	9.549889e-002
1.619048575970277e+000	9.549889e-002	-1.852877e-001	2.807866e-001
1.620048575970277e+000	2.807866e-001	-2.695739e-003	2.834823e-001
1.621048575970277e+000	2.834823e-001	7.548386e-002	2.079985e-001
1.622048575970277e+000	2.079985e-001	-6.975418e-002	2.777527e-001
1.623048575970276e+000	2.777527e-001	9.964918e-002	1.781035e-001
1.624048575970276e+000	1.781035e-001	3.123592e-001	-1.342557e-001
1.625048575970276e+000	-1.342557e-001	2.987385e-003	-1.372431e-001
1.626048575970276e+000	-1.372431e-001	-2.738346e-001	1.365915e-001
1.627048575970276e+000	1.365915e-001	-1.203860e-001	2.569775e-001
1.628048575970276e+000	2.569775e-001	-1.122767e-002	2.682052e-001
1.629048575970276e+000	2.682052e-001	-9.694681e-002	3.651520e-001
1.630048575970276e+000	3.651520e-001	-4.105434e-002	4.062063e-001
1.631048575970276e+000	4.062063e-001	1.192225e-001	2.869838e-001
1.632048575970275e+000	2.869838e-001	2.763701e-001	1.061369e-002
1.633048575970275e+000	1.061369e-002	2.526491e-001	-2.420354e-001
1.634048575970275e+000	-2.420354e-001	-1.039889e-001	-1.380465e-001
1.635048575970275e+000	-1.380465e-001	-2.889391e-001	1.508927e-001
1.636048575970275e+000	1.508927e-001	1.037017e-002	1.405225e-001
1.637048575970275e+000	1.405225e-001	2.863128e-001	-1.457903e-001
1.638048575970275e+000	-1.457903e-001	4.882766e-002	-1.946180e-001
1.639048575970275e+000	-1.946180e-001	-2.966109e-001	1.019929e-001
1.640048575970275e+000	1.019929e-001	-2.411051e-001	3.430980e-001
1.641048575970274e+000	3.430980e-001	1.394508e-001	2.036471e-001
1.642048575970274e+000	2.036471e-001	2.376085e-001	-3.396139e-002
1.643048575970274e+000	-3.396139e-002	-9.150557e-002	5.754418e-002
1.644048575970274e+000	5.754418e-002	-9.566658e-002	1.532108e-001
1.645048575970274e+000	1.532108e-001	2.266343e-001	-7.342358e-002
1.646048575970274e+000	-7.342358e-002	2.296792e-001	-3.031027e-001
1.647048575970274e+000	-3.031027e-001	3.489316e-003	-3.065920e-001
1.648048575970274e+000	-3.065920e-001	-1.737066e-001	-1.328855e-001
1.649048575970274e+000	-1.328855e-001	-2.105612e-001	7.767574e-002
1.650048575970273e+000	7.767574e-002	-7.888108e-003	8.556385e-002
1.651048575970273e+000	8.556385e-002	2.167562e-002	6.388823e-002
1.652048575970273e+000	6.388823e-002	-1.428679e-003	6.531691e-002
1.653048575970273e+000	6.531691e-002	1.931186e-001	-1.278017e-001
1.654048575970273e+000	-1.278017e-001	1.435024e-001	-2.713041e-001
1.655048575970273e+000	-2.713041e-001	-9.469607e-002	-1.766081e-001
1.656048575970273e+000	-1.766081e-001	-1.914355e-001	1.482743e-002
1.657048575970273e+000	1.482743e-002	-3.317613e-002	4.800355e-002
1.658048575970273e+000	4.800355e-002	1.616582e-001	-1.136546e-001
1.659048575970272e+000	-1.136546e-001	1.404204e-001	-2.540751e-001
1.660048575970272e+000	-2.540751e-001	1.474714e-002	-2.688222e-001
1.661048575970272e+000	-2.688222e-001	-1.064046e-001	-1.624176e-001
1.662048575970272e+000	-1.624176e-001	-1.448589e-001	-1.755873e-002
1.663048575970272e+000	-1.755873e-002	-1.793622e-001	1.618034e-001
1.664048575970272e+000	1.618034e-001	-1.510166e-001	3.128200e-001
1.665048575970272e+000	3.128200e-001	6.132370e-002	2.514963e-001
1.666048575970272e+000	2.514963e-001	1.562304e-001	9.526593e-002
1.667048575970272e+000	9.526593e-002	5.331192e-002	4.195401e-002
1.668048575970272e+000	4.195401e-002	8.713786e-002	-4.518384e-002
1.669048575970271e+000	-4.518384e-002	4.024427e-002	-8.542811e-002
1.670048575970271e+000	-8.542811e-002	-1.700379e-001	8.460984e-002
1.671048575970271e+000	8.460984e-002	-1.281963e-001	2.128061e-001
1.672048575970271e+000	2.128061e-001	1.669362e-001	4.586994e-002
1.673048575970271e+000	4.586994e-002	2.926502e-001	-2.467802e-001
1.674048575970271e+000	-2.467802e-001	1.936945e-002	-2.661497e-001
1.675048575970271e+000	-2.661497e-001	-2.737444e-001	7.594693e-003
1.676048575970271e+000	7.594693e-003	-1.238652e-001	1.314599e-001
1.677048575970271e+000	1.314599e-001	1.035560e-001	2.790390e-002
1.678048575970270e+000	2.790390e-002	-5.316125e-002	8.106515e-002
1.679048575970270e+000	8.106515e-002	4.130429e-002	3.976085e-002
1.680048575970270e+000	3.976085e-002	2.000842e-001	-1.603234e-001
1.681048575970270e+000	-1.603234e-001	6.025182e-002	-2.205752e-001
1.682048575970270e+000	-2.205752e-001	-1.046683e-001	-1.159069e-001
1.683048575970270e+000	-1.159069e-001	-3.090598e-001	1.931530e-001
1.684048575970270e+000	1.931530e-001	-9.065580e-002	2.838088e-001
1.685048575970270e+000	2.838088e-001	2.187069e-001	6.510190e-002
1.686048575970270e+000	6.510190e-002	1.675586e-001	-1.024567e-001
1.687048575970269e+000	-1.024567e-001	-6.938011e-002	-3.307656e-002
1.688048575970269e+000	-3.307656e-002	-2.606523e-001	2.275757e-001
1.689048575970269e+000	2.275757e-001	2.326325e-003	2.252494e-001
1.690048575970269e+000	2.252494e-001	2.255963e-001	-3.468785e-004
1.691048575970269e+000	-3.468785e-004	-4.926744e-002	4.892056e-002
1.692048575970269e+000	4.892056e-002	-2.749577e-001	3.238783e-001
1.693048575970269e+000	3.238783e-001	-1.454221e-001	4.693003e-001
1.694048575970269e+000	4.693003e-001	6.248868e-002	4.068117e-001
1.695048575970269e+000	4.068117e-001	1.412890e-001	2.655227e-001
1.696048575970268e+000	2.655227e-001	1.860355e-001	7.948714e-002
1.697048575970268e+000	7.948714e-002	2.536063e-001	-1.741192e-001
1.698048575970268e+000	-1.741192e-001	9.890342e-002	-2.730226e-001
1.699048575970268e+000	-2.730226e-001	-1.505552e-001	-1.224674e-001
1.700048575970268e+000	-1.224674e-001	-1.561169e-001	3.364948e-002
1.701048575970268e+000	3.364948e-002	1.672920e-002	1.692028e-002
1.702048575970268e+000	1.692028e-002	1.468339e-001	-1.299136e-001
1.703048575970268e+000	-1.299136e-001	-5.490812e-002	-7.500546e-002
1.704048575970268e+000	-7.500546e-002	-1.219764e-001	4.697097e-002
1.705048575970267e+000	4.697097e-002	6.490529e-002	-1.793432e-002
1.706048575970267e+000	-1.793432e-002	-1.097264e-001	9.179208e-002
1.707048575970267e+000	9.179208e-002	-1.919385e-001	2.837305e-001
1.708048575970267e+000	2.837305e-001	-4.765984e-002	3.313904e-001
1.709048575970267e+000	3.313904e-001	3.290004e-002	2.984903e-001
1.710048575970267e+000	2.984903e-001	1.528387e-001	1.456516e-001
1.711048575970267e+000	1.456516e-001	1.988988e-001	-5.324721e-002
1.712048575970267e+000	-5.324721e-002	-5.101188e-002	-2.235331e-003
1.713048575970267e+000	-2.235331e-003	-1.212795e-001	1.190442e-001
1.714048575970266e+000	1.190442e-001	3.986034e-002	7.918385e-002
1.715048575970266e+000	7.918385e-002	-6.957942e-002	1.487633e-001
1.716048575970266e+000	1.487633e-001	1.473838e-002	1.340249e-001
1.717048575970266e+000	1.340249e-001	1.863340e-001	-5.230912e-002
1.718048575970266e+000	-5.230912e-002	6.429923e-002	-1.166084e-001
1.719048575970266e+000	-1.166084e-001	-8.702104e-002	-2.958731e-002
1.720048575970266e+000	-2.958731e-002	-5.348001e-002	2.389270e-002
1.721048575970266e+000	2.389270e-002	-5.810243e-002	8.199513e-002
1.722048575970266e+000	8.199513e-002	-1.829389e-001	2.649340e-001
1.723048575970265e+000	2.649340e-001	-3.150097e-002	2.964350e-001
1.724048575970265e+000	2.964350e-001	2.629046e-001	3.353038e-002
1.725048575970265e+000	3.353038e-002	2.754301e-001	-2.418997e-001
1.726048575970265e+000	-2.418997e-001	-9.262887e-002	-1.492708e-001
1.727048575970265e+000	-1.492708e-001	-1.671886e-001	1.791779e-002
1.728048575970265e+000	1.791779e-002	2.016037e-001	-1.836859e-001
1.729048575970265e+000	-1.836859e-001	3.161639e-002	-2.153023e-001
1.730048575970265e+000	-2.153023e-001	-1.256247e-001	-8.967757e-002
1.731048575970265e+000	-8.967757e-002	7.626906e-002	-1.659466e-001
1.732048575970264e+000	-1.659466e-001	-3.107876e-002	-1.348679e-001
1.733048575970264e+000	-1.348679e-001	7.002637e-003	-1.418705e-001
1.734048575970264e+000	-1.418705e-001	4.923865e-003	-1.467944e-001
1.735048575970264e+000	-1.467944e-001	-2.301485e-001	8.335408e-002
1.736048575970264e+000	8.335408e-002	-1.485110e-001	2.318651e-001
1.737048575970264e+000	2.318651e-001	9.193464e-002	1.399305e-001
1.738048575970264e+000	1.399305e-001	2.077136e-001	-6.778318e-002
1.739048575970264e+000	-6.778318e-002	1.604569e-001	-2.282401e-001
1.740048575970264e+000	-2.282401e-001	-9.798589e-002	-1.302542e-001
1.741048575970263e+000	-1.302542e-001	-3.294764e-001	1.992221e-001
1.742048575970263e+000	1.992221e-001	-1.421648e-001	3.413869e-001
1.743048575970263e+000	3.413869e-001	1.266782e-001	2.147088e-001
1.744048575970263e+000	2.147088e-001	7.721640e-002	1.374924e-001
1.745048575970263e+000	1.374924e-001	-4.496068e-002	1.824531e-001
1.746048575970263e+000	1.824531e-001	-7.580891e-002	2.582620e-001
1.747048575970263e+000	2.582620e-001	1.200466e-001	1.382154e-001
1.748048575970263e+000	1.382154e-001	1.695985e-001	-3.138310e-002
1.749048575970263e+000	-3.138310e-002	-3.406183e-002	2.678730e-003
1.750048575970262e+000	2.678730e-003	-4.272176e-002	4.540049e-002
1.751048575970262e+000	4.540049e-002	4.308192e-002	2.318561e-003
1.752048575970262e+000	2.318561e-003	2.189814e-001	-2.166628e-001
1.753048575970262e+000	-2.166628e-001	1.929470e-001	-4.096099e-001
1.754048575970262e+000	-4.096099e-001	-3.129876e-002	-3.783111e-001
1.755048575970262e+000	-3.783111e-001	-2.630014e-001	-1.153097e-001
1.756048575970262e+000	-1.153097e-001	-2.836236e-001	1.683139e-001
1.757048575970262e+000	1.683139e-001	1.095834e-001	5.873053e-002
1.758048575970262e+000	5.873053e-002	2.353570e-001	-1.766264e-001
1.759048575970261e+000	-1.766264e-001	-4.245500e-002	-1.341714e-001
1.760048575970261e+000	-1.341714e-001	-2.173831e-001	8.321169e-002
1.761048575970261e+000	8.321169e-002	-1.353544e-001	2.185661e-001
1.762048575970261e+000	2.185661e-001	1.092621e-001	1.093040e-001
1.763048575970261e+000	1.093040e-001	2.378824e-001	-1.285785e-001
1.764048575970261e+000	-1.285785e-001	1.135407e-002	-1.399325e-001
1.765048575970261e+000	-1.399325e-001	-1.598824e-001	1.994990e-002
1.766048575970261e+000	1.994990e-002	6.098706e-002	-4.103716e-002
1.767048575970261e+000	-4.103716e-002	2.717743e-001	-3.128115e-001
1.768048575970260e+000	-3.128115e-001	1.208695e-001	-4.336810e-001
1.769048575970260e+000	-4.336810e-001	-4.700491e-002	-3.866761e-001
1.770048575970260e+000	-3.866761e-001	-1.567143e-001	-2.299619e-001
1.771048575970260e+000	-2.299619e-001	-1.542398e-001	-7.572208e-002
1.772048575970260e+000	-7.572208e-002	-3.642168e-002	-3.930041e-002
1.773048575970260e+000	-3.930041e-002	1.828976e-002	-5.759017e-002
1.774048575970260e+000	-5.759017e-002	-2.195634e-003	-5.539454e-002
1.775048575970260e+000	-5.539454e-002	-2.485595e-001	1.931650e-001
1.776048575970260e+000	1.931650e-001	-1.237244e-001	3.168894e-001
