time	V(3)	V(6)
Step Information: Voutoff=0  (Run: 1/9)
9.686947980641056e-003	-9.224324e-001	-9.592520e+000
9.706479230641055e-003	-9.627044e-001	-1.004995e+001
9.726010480641055e-003	-9.885085e-001	-1.034876e+001
9.745541730641055e-003	-9.994563e-001	-1.048445e+001
9.765072980641054e-003	-9.953834e-001	-1.045499e+001
9.784604230641054e-003	-9.763508e-001	-1.026081e+001
9.804135480641053e-003	-9.426450e-001	-9.904840e+000
9.823666730641053e-003	-8.947728e-001	-9.392434e+000
9.843197980641052e-003	-8.334544e-001	-8.731304e+000
9.862729230641052e-003	-7.596120e-001	-7.931404e+000
9.882260480641052e-003	-6.743562e-001	-7.004773e+000
9.901791730641051e-003	-5.789694e-001	-5.965362e+000
9.921322980641051e-003	-4.748864e-001	-4.828823e+000
9.940854230641050e-003	-3.636726e-001	-3.612303e+000
9.950619855641050e-003	-3.059109e-001	-2.979770e+000
9.960385480641050e-003	-2.470010e-001	-2.334271e+000
9.970151105641050e-003	-1.871645e-001	-1.678406e+000
9.979916730641050e-003	-1.266274e-001	-1.015444e+000
9.989682355641049e-003	-6.564079e-002	-3.560016e-001
9.995911792224732e-003	-2.658354e-002	6.536033e-002
1.000000000000000e-002	-8.997768e-004	3.563479e-001
Step Information: Voutoff=-100m  (Run: 3/9)
0.000000000000000e+000	-7.929656e-004	9.957342e-001
1.562500018259527e-009	-7.907826e-004	9.957342e-001
6.250000073038109e-009	-7.737321e-004	9.957341e-001
1.250000014607622e-008	-7.401920e-004	9.957345e-001
5.000000058430487e-008	-5.054572e-004	9.957725e-001
1.000000011686097e-007	-1.925270e-004	9.959234e-001
2.000000023372195e-007	4.318964e-004	9.965458e-001
4.000000046744390e-007	1.681795e-003	9.989543e-001
8.000000093488779e-007	4.183739e-003	1.007642e+000
1.600000018697756e-006	9.193937e-003	1.036057e+000
3.200000037395512e-006	1.922728e-002	1.117436e+000
6.400000074791024e-006	3.930333e-002	1.317853e+000
1.280000014958205e-005	7.939742e-002	1.752292e+000
2.169541915824100e-005	1.348846e-001	2.363534e+000
3.146104415824100e-005	1.953152e-001	3.029850e+000
5.099229415824101e-005	3.137567e-001	4.336819e+000
7.052354415824101e-005	4.274670e-001	5.593368e+000
8.028916915824101e-005	4.820100e-001	6.196824e+000
9.005479415824100e-005	5.347359e-001	6.780691e+000
9.982041915824100e-005	5.854461e-001	7.342772e+000
1.095860441582410e-004	6.339498e-001	7.880957e+000
1.193516691582410e-004	6.800645e-001	8.393218e+000
1.291172941582410e-004	7.236166e-001	8.877628e+000
1.388829191582410e-004	7.644422e-001	9.332367e+000
1.486485441582410e-004	8.023876e-001	9.755722e+000
1.584141691582410e-004	8.373101e-001	1.014610e+001
1.681797941582410e-004	8.690780e-001	1.050203e+001
1.779454191582410e-004	8.975720e-001	1.082218e+001
1.877110441582411e-004	9.226848e-001	1.110534e+001
1.974766691582411e-004	9.443218e-001	1.135044e+001
2.072422941582411e-004	9.624016e-001	1.155657e+001
2.170079191582411e-004	9.768561e-001	1.172294e+001
2.267735441582411e-004	9.876310e-001	1.184894e+001
2.365391691582411e-004	9.946857e-001	1.193409e+001
2.463047941582411e-004	9.979936e-001	1.197807e+001
2.560704191582411e-004	9.975424e-001	1.198071e+001
2.658360441582411e-004	9.933336e-001	1.194201e+001
2.756016691582411e-004	9.853832e-001	1.186211e+001
2.853672941582411e-004	9.737210e-001	1.174132e+001
2.951329191582411e-004	9.583909e-001	1.158009e+001
3.048985441582412e-004	9.394507e-001	1.137902e+001
3.146641691582412e-004	9.169717e-001	1.113888e+001
3.244297941582412e-004	8.910383e-001	1.086057e+001
3.341954191582412e-004	8.617483e-001	1.054514e+001
3.439610441582412e-004	8.292120e-001	1.019377e+001
3.537266691582412e-004	7.935516e-001	9.807792e+000
3.634922941582412e-004	7.549015e-001	9.388652e+000
3.732579191582412e-004	7.134072e-001	8.937930e+000
3.830235441582412e-004	6.692248e-001	8.457323e+000
3.927891691582412e-004	6.225206e-001	7.948641e+000
4.025547941582412e-004	5.734704e-001	7.413798e+000
4.123204191582413e-004	5.222588e-001	6.854807e+000
4.220860441582413e-004	4.690785e-001	6.273775e+000
4.318516691582413e-004	4.141298e-001	5.672889e+000
4.513829191582413e-004	2.997600e-001	4.420687e+000
4.709141691582413e-004	1.808697e-001	3.117105e+000
4.806797941582413e-004	1.202864e-001	2.452214e+000
4.904454191582413e-004	5.924739e-002	1.782029e+000
5.002110441582413e-004	-2.017124e-003	1.109502e+000
5.099766691582413e-004	-6.329715e-002	4.396859e-001
5.166863692996862e-004	-1.052651e-001	-1.610318e-002
5.264519942996863e-004	-1.660590e-001	-6.840852e-001
5.308468574441314e-004	-1.932508e-001	-9.899364e-001
5.361619671334331e-004	-2.258855e-001	-1.355401e+000
5.421598375377441e-004	-2.623509e-001	-1.758199e+000
5.519254625377441e-004	-3.208964e-001	-2.405103e+000
5.616910875377441e-004	-3.783274e-001	-3.039825e+000
5.714567125377441e-004	-4.343374e-001	-3.659189e+000
5.812223375377441e-004	-4.887156e-001	-4.260950e+000
5.909879625377441e-004	-5.412574e-001	-4.842892e+000
6.105192125377442e-004	-6.400481e-001	-5.938668e+000
6.300504625377442e-004	-7.292238e-001	-6.930085e+000
6.495817125377442e-004	-8.074432e-001	-7.802253e+000
6.691129625377442e-004	-8.735299e-001	-8.542064e+000
6.886442125377442e-004	-9.264897e-001	-9.138398e+000
7.081754625377442e-004	-9.655262e-001	-9.582293e+000
7.277067125377443e-004	-9.900522e-001	-9.867075e+000
7.472379625377443e-004	-9.996989e-001	-9.988465e+000
7.667692125377443e-004	-9.943210e-001	-9.944637e+000
7.863004625377443e-004	-9.739996e-001	-9.736253e+000
8.058317125377443e-004	-9.390403e-001	-9.366446e+000
8.253629625377443e-004	-8.899688e-001	-8.840784e+000
8.448942125377444e-004	-8.275233e-001	-8.167181e+000
8.644254625377444e-004	-7.526430e-001	-7.355775e+000
8.839567125377444e-004	-6.664543e-001	-6.418781e+000
9.034879625377444e-004	-5.702533e-001	-5.370309e+000
9.132535875377444e-004	-5.188452e-001	-4.809145e+000
9.230192125377444e-004	-4.654872e-001	-4.226159e+000
9.327848375377444e-004	-4.103803e-001	-3.623556e+000
9.425504625377444e-004	-3.537318e-001	-3.003629e+000
9.523160875377445e-004	-2.957550e-001	-2.368763e+000
9.620817125377445e-004	-2.366683e-001	-1.721519e+000
9.718473375377445e-004	-1.766945e-001	-1.065113e+000
9.816129625377444e-004	-1.160925e-001	-4.099267e-001
9.885330939888111e-004	-7.287288e-002	5.662091e-002
9.922527240745743e-004	-4.955322e-002	3.184359e-001
9.967419476354744e-004	-2.136134e-002	6.385311e-001
1.001907272017968e-003	1.108518e-002	9.985815e-001
1.007845853904207e-003	4.835087e-002	1.409687e+000
1.017611478904207e-003	1.094343e-001	2.083046e+000
1.027377103904207e-003	1.701161e-001	2.751967e+000
1.046908353904207e-003	2.893236e-001	4.067064e+000
1.066439603904207e-003	4.041674e-001	5.335735e+000
1.076205228904207e-003	4.594098e-001	5.946715e+000
1.085970853904207e-003	5.129201e-001	6.539046e+000
1.095736478904208e-003	5.644969e-001	7.110500e+000
1.105502103904208e-003	6.139461e-001	7.658930e+000
1.115267728904208e-003	6.610816e-001	8.182272e+000
1.125033353904208e-003	7.057258e-001	8.678557e+000
1.134798978904208e-003	7.477109e-001	9.145920e+000
1.144564603904208e-003	7.868788e-001	9.582600e+000
1.154330228904208e-003	8.230821e-001	9.986954e+000
1.164095853904208e-003	8.561845e-001	1.035746e+001
1.173861478904208e-003	8.860614e-001	1.069273e+001
1.183627103904208e-003	9.126005e-001	1.099149e+001
1.193392728904208e-003	9.357017e-001	1.125263e+001
1.203158353904208e-003	9.552781e-001	1.147516e+001
1.212923978904208e-003	9.712561e-001	1.165824e+001
1.222689603904208e-003	9.835756e-001	1.180119e+001
1.232455228904208e-003	9.921901e-001	1.190347e+001
1.242220853904208e-003	9.970672e-001	1.196470e+001
1.251986478904208e-003	9.981886e-001	1.198464e+001
1.261752103904208e-003	9.955502e-001	1.196322e+001
1.271517728904208e-003	9.891616e-001	1.190052e+001
1.281283353904208e-003	9.790471e-001	1.179679e+001
1.291048978904208e-003	9.652447e-001	1.165240e+001
1.300814603904208e-003	9.478064e-001	1.146791e+001
1.310580228904208e-003	9.267976e-001	1.124401e+001
1.320345853904208e-003	9.022977e-001	1.098154e+001
1.330111478904208e-003	8.743988e-001	1.068150e+001
1.339877103904208e-003	8.432059e-001	1.034500e+001
1.349642728904208e-003	8.088363e-001	9.973328e+000
1.359408353904208e-003	7.714195e-001	9.567869e+000
1.369173978904208e-003	7.310962e-001	9.130156e+000
1.378939603904208e-003	6.880183e-001	8.661833e+000
1.388705228904208e-003	6.423478e-001	8.164664e+000
1.398470853904208e-003	5.942568e-001	7.640522e+000
1.408236478904208e-003	5.439260e-001	7.091379e+000
1.418002103904208e-003	4.915451e-001	6.519303e+000
1.427767728904208e-003	4.373111e-001	5.926448e+000
1.437533353904208e-003	3.814282e-001	5.315050e+000
1.457064603904208e-003	2.655625e-001	4.045908e+000
1.476595853904208e-003	1.456906e-001	2.731065e+000
1.486361478904208e-003	8.481431e-002	2.062769e+000
1.496127103904208e-003	2.361604e-002	1.390821e+000
1.505892728904208e-003	-3.767281e-002	7.192183e-001
1.515658353904208e-003	-9.881891e-002	5.429921e-002
1.525423978904208e-003	-1.596890e-001	-6.120757e-001
1.529672056328808e-003	-1.860048e-001	-9.083581e-001
1.534918840291905e-003	-2.182728e-001	-1.271143e+000
1.540813333872971e-003	-2.541833e-001	-1.667964e+000
1.550578958872971e-003	-3.128782e-001	-2.316522e+000
1.560344583872971e-003	-3.704883e-001	-2.953155e+000
1.570110208872971e-003	-4.267070e-001	-3.574774e+000
1.579875833872971e-003	-4.813225e-001	-4.179110e+000
1.589641458872971e-003	-5.341293e-001	-4.763911e+000
1.609172708872971e-003	-6.335297e-001	-5.866294e+000
1.628703958872971e-003	-7.234131e-001	-6.865402e+000
1.648235208872971e-003	-8.024276e-001	-7.746233e+000
1.667766458872971e-003	-8.693848e-001	-8.495550e+000
1.687297708872971e-003	-9.232775e-001	-9.102089e+000
1.706828958872971e-003	-9.632952e-001	-9.556733e+000
1.726360208872971e-003	-9.888359e-001	-9.852651e+000
1.745891458872971e-003	-9.995156e-001	-9.985392e+000
1.765422708872971e-003	-9.951736e-001	-9.952962e+000
1.784953958872971e-003	-9.758751e-001	-9.755849e+000
1.804485208872971e-003	-9.419105e-001	-9.397019e+000
1.824016458872971e-003	-8.937907e-001	-8.881875e+000
1.843547708872971e-003	-8.322393e-001	-8.218170e+000
1.863078958872971e-003	-7.581822e-001	-7.415896e+000
1.882610208872971e-003	-6.727332e-001	-6.487128e+000
1.902141458872971e-003	-5.771777e-001	-5.445852e+000
1.911907083872971e-003	-5.260538e-001	-4.887866e+000
1.921672708872971e-003	-4.729529e-001	-4.307759e+000
1.931438333872971e-003	-4.180749e-001	-3.707727e+000
1.941203958872971e-003	-3.616264e-001	-3.090049e+000
1.950969583872971e-003	-3.038199e-001	-2.457097e+000
1.960735208872971e-003	-2.448731e-001	-1.811397e+000
1.970500833872971e-003	-1.850082e-001	-1.155962e+000
1.980266458872971e-003	-1.244868e-001	-5.001621e-001
1.987041307459305e-003	-8.221177e-002	-4.465326e-002
1.991554557802627e-003	-5.393025e-002	2.694582e-001
1.997079844568169e-003	-1.923794e-002	6.616902e-001
2.001907841333393e-003	1.108990e-002	9.989097e-001
2.007096043183016e-003	4.365048e-002	1.357832e+000
2.016861668183016e-003	1.047550e-001	2.031462e+000
2.026627293183016e-003	1.654768e-001	2.700812e+000
2.046158543183015e-003	2.848165e-001	4.017311e+000
2.065689793183015e-003	3.998601e-001	5.288118e+000
2.075455418183015e-003	4.552270e-001	5.900435e+000
2.085221043183014e-003	5.088776e-001	6.494278e+000
2.094986668183014e-003	5.606098e-001	7.067412e+000
2.104752293183014e-003	6.102290e-001	7.617684e+000
2.114517918183014e-003	6.575485e-001	8.143024e+000
2.124283543183014e-003	7.023901e-001	8.641455e+000
2.134049168183013e-003	7.445852e-001	9.111101e+000
2.143814793183013e-003	7.839748e-001	9.550197e+000
2.153580418183013e-003	8.204106e-001	9.957088e+000
2.163346043183013e-003	8.537557e-001	1.033025e+001
2.173111668183013e-003	8.838844e-001	1.066826e+001
2.182877293183012e-003	9.106834e-001	1.096987e+001
2.192642918183012e-003	9.340518e-001	1.123394e+001
2.202408543183012e-003	9.539017e-001	1.145946e+001
2.212174168183012e-003	9.701583e-001	1.164560e+001
2.221939793183012e-003	9.827605e-001	1.179165e+001
2.231705418183011e-003	9.916608e-001	1.189707e+001
2.241471043183011e-003	9.968257e-001	1.196146e+001
2.251236668183011e-003	9.982358e-001	1.198457e+001
2.261002293183011e-003	9.958858e-001	1.196633e+001
2.270767918183011e-003	9.897845e-001	1.190679e+001
2.280533543183010e-003	9.799550e-001	1.180620e+001
2.290299168183010e-003	9.664341e-001	1.166492e+001
2.300064793183010e-003	9.492728e-001	1.148348e+001
2.309830418183010e-003	9.285356e-001	1.126258e+001
2.319596043183009e-003	9.043006e-001	1.100304e+001
2.329361668183009e-003	8.766591e-001	1.070584e+001
2.339127293183009e-003	8.457150e-001	1.037210e+001
2.348892918183009e-003	8.115849e-001	1.000308e+001
2.358658543183009e-003	7.743973e-001	9.600164e+000
2.368424168183008e-003	7.342919e-001	9.164870e+000
2.378189793183008e-003	6.914198e-001	8.698836e+000
2.387955418183008e-003	6.459424e-001	8.203817e+000
2.397721043183008e-003	5.980309e-001	7.681678e+000
2.407486668183008e-003	5.478655e-001	7.134382e+000
2.417252293183007e-003	4.956352e-001	6.563992e+000
2.427017918183007e-003	4.415363e-001	5.972654e+000
2.436783543183007e-003	3.857727e-001	5.362598e+000
2.456314793183007e-003	2.700959e-001	4.095600e+000
2.475846043183006e-003	1.503449e-001	2.782146e+000
2.485611668183006e-003	8.950277e-002	2.114248e+000
2.495377293183006e-003	2.832105e-002	1.442474e+000
2.505142918183006e-003	-3.296918e-002	7.705259e-001
2.514908543183005e-003	-9.415961e-002	1.076257e-001
2.522051125157486e-003	-1.387562e-001	-3.765906e-001
2.525636980120382e-003	-1.610470e-001	-6.285419e-001
2.529967830598092e-003	-1.878323e-001	-9.331596e-001
2.535213403201297e-003	-2.200576e-001	-1.290735e+000
2.542799564687569e-003	-2.661865e-001	-1.800623e+000
2.552565189687569e-003	-3.246978e-001	-2.447096e+000
2.562330814687569e-003	-3.820423e-001	-3.080889e+000
2.572096439687568e-003	-4.379519e-001	-3.699176e+000
2.581862064687568e-003	-4.922159e-001	-4.299703e+000
2.591627689687568e-003	-5.446303e-001	-4.880270e+000
2.611158939687568e-003	-6.431290e-001	-5.972880e+000
2.630690189687567e-003	-7.319663e-001	-6.960618e+000
2.650221439687567e-003	-8.098059e-001	-7.828648e+000
2.669752689687566e-003	-8.754773e-001	-8.563924e+000
2.689283939687566e-003	-9.279926e-001	-9.155396e+000
2.708815189687565e-003	-9.665620e-001	-9.594172e+000
2.728346439687565e-003	-9.906053e-001	-9.873656e+000
2.747877689687565e-003	-9.997609e-001	-9.989650e+000
2.767408939687564e-003	-9.938911e-001	-9.940409e+000
2.786940189687564e-003	-9.730842e-001	-9.726673e+000
2.806471439687563e-003	-9.376531e-001	-9.351661e+000
2.826002689687563e-003	-8.881307e-001	-8.821016e+000
2.845533939687563e-003	-8.252620e-001	-8.142726e+000
2.865065189687562e-003	-7.499925e-001	-7.327003e+000
2.884596439687562e-003	-6.634544e-001	-6.386124e+000
2.904127689687561e-003	-5.669492e-001	-5.334259e+000
2.913893314687561e-003	-5.154073e-001	-4.771600e+000
2.923658939687561e-003	-4.619286e-001	-4.187260e+000
2.933424564687561e-003	-4.067143e-001	-3.583451e+000
2.943190189687560e-003	-3.499722e-001	-2.962471e+000
2.952955814687560e-003	-2.919160e-001	-2.326713e+000
2.962721439687560e-003	-2.327642e-001	-1.678755e+000
2.972487064687560e-003	-1.727403e-001	-1.021941e+000
2.982252689687560e-003	-1.121074e-001	-3.670942e-001
2.988659528931392e-003	-7.208396e-002	6.448810e-002
2.992146122857281e-003	-5.022338e-002	3.103865e-001
2.996403312752141e-003	-2.348859e-002	6.146951e-001
3.001847851417224e-003	1.071217e-002	9.944267e-001
3.007591017098656e-003	4.675327e-002	1.392083e+000
3.017356642098656e-003	1.078442e-001	2.065517e+000
3.027122267098655e-003	1.685398e-001	2.734587e+000
3.046653517098655e-003	2.877925e-001	4.050162e+000
3.066184767098655e-003	4.027045e-001	5.319562e+000
3.075950392098654e-003	4.579894e-001	5.930998e+000
3.085716017098654e-003	5.115474e-001	6.523845e+000
3.095481642098654e-003	5.631772e-001	7.095871e+000
3.105247267098654e-003	6.126843e-001	7.644928e+000
3.115012892098654e-003	6.598824e-001	8.168950e+000
3.124778517098653e-003	7.045939e-001	8.665966e+000
3.134544142098653e-003	7.466505e-001	9.134106e+000
3.144309767098653e-003	7.858938e-001	9.571608e+000
3.154075392098653e-003	8.221762e-001	9.976826e+000
3.163841017098653e-003	8.553612e-001	1.034823e+001
3.173606642098652e-003	8.853238e-001	1.068444e+001
3.183372267098652e-003	9.119512e-001	1.098417e+001
3.193137892098652e-003	9.351432e-001	1.124630e+001
3.202903517098652e-003	9.548126e-001	1.146985e+001
3.212669142098652e-003	9.708855e-001	1.165397e+001
3.222434767098651e-003	9.833010e-001	1.179798e+001
3.232200392098651e-003	9.920127e-001	1.190132e+001
3.241966017098651e-003	9.969876e-001	1.196362e+001
3.251731642098651e-003	9.982072e-001	1.198464e+001
3.261497267098650e-003	9.956667e-001	1.196430e+001
3.271262892098650e-003	9.893758e-001	1.190268e+001
3.281028517098650e-003	9.793581e-001	1.180001e+001
3.290794142098650e-003	9.656513e-001	1.165668e+001
3.300559767098650e-003	9.483070e-001	1.147323e+001
3.310325392098649e-003	9.273906e-001	1.125035e+001
3.320091017098649e-003	9.029807e-001	1.098887e+001
3.329856642098649e-003	8.751692e-001	1.068979e+001
3.339622267098649e-003	8.440608e-001	1.035424e+001
3.349387892098649e-003	8.097725e-001	9.983462e+000
3.359153517098648e-003	7.724335e-001	9.578867e+000
3.368919142098648e-003	7.321842e-001	9.141974e+000
3.378684767098648e-003	6.891761e-001	8.674429e+000
3.388450392098648e-003	6.435711e-001	8.177989e+000
3.398216017098648e-003	5.955409e-001	7.654526e+000
3.407981642098647e-003	5.452663e-001	7.106009e+000
3.417747267098647e-003	4.929364e-001	6.534505e+000
3.427512892098647e-003	4.387482e-001	5.942164e+000
3.437278517098647e-003	3.829057e-001	5.331221e+000
3.456809767098646e-003	2.671039e-001	4.062804e+000
3.476341017098646e-003	1.472728e-001	2.748430e+000
3.486106642098646e-003	8.640799e-002	2.080267e+000
3.495872267098645e-003	2.521519e-002	1.408378e+000
3.505637892098645e-003	-3.607430e-002	7.366316e-001
3.515403517098645e-003	-9.724995e-002	7.351349e-002
3.522894084002149e-003	-1.439975e-001	-4.353090e-001
3.526522390934642e-003	-1.665348e-001	-6.901517e-001
3.530954622122491e-003	-1.939195e-001	-1.000935e+000
3.535974089317892e-003	-2.246987e-001	-1.342075e+000
3.545302807206082e-003	-2.812609e-001	-1.967170e+000
3.555068432206082e-003	-3.395220e-001	-2.610905e+000
3.564834057206082e-003	-3.965190e-001	-3.240940e+000
3.574599682206082e-003	-4.520266e-001	-3.854891e+000
3.584365307206081e-003	-5.058357e-001	-4.450511e+000
3.594130932206081e-003	-5.577440e-001	-5.025607e+000
3.613662182206081e-003	-6.550843e-001	-6.105662e+000
3.633193432206080e-003	-7.425834e-001	-7.078850e+000
3.652724682206080e-003	-8.189253e-001	-7.930554e+000
3.672255932206079e-003	-8.829616e-001	-8.647973e+000
3.691787182206079e-003	-9.337294e-001	-9.220324e+000
3.711318432206079e-003	-9.704649e-001	-9.639002e+000
3.730849682206078e-003	-9.926156e-001	-9.897717e+000
3.750380932206078e-003	-9.998484e-001	-9.992579e+000
3.769912182206077e-003	-9.920545e-001	-9.922162e+000
3.789443432206077e-003	-9.693511e-001	-9.687525e+000
3.808974682206077e-003	-9.320796e-001	-9.292199e+000
3.828505932206076e-003	-8.808008e-001	-8.742137e+000
3.848037182206076e-003	-8.162858e-001	-8.045618e+000
3.867568432206075e-003	-7.395051e-001	-7.213126e+000
3.887099682206075e-003	-6.516134e-001	-6.257194e+000
3.906630932206075e-003	-5.539328e-001	-5.192217e+000
3.916396557206075e-003	-5.018757e-001	-4.623795e+000
3.926162182206074e-003	-4.479326e-001	-4.034249e+000
3.935927807206074e-003	-3.923066e-001	-3.425817e+000
3.945693432206074e-003	-3.352071e-001	-2.800816e+000
3.955459057206074e-003	-2.768490e-001	-2.161671e+000
3.965224682206074e-003	-2.174523e-001	-1.511044e+000
3.974990307206073e-003	-1.572417e-001	-8.533799e-001
3.984755932206073e-003	-9.644543e-002	-1.933002e-001
3.994521557206073e-003	-3.529706e-002	4.771025e-001
3.999025328045811e-003	-7.020312e-003	7.943377e-001
4.004501427005235e-003	2.737666e-002	1.178646e+000
4.010391967946315e-003	6.431355e-002	1.585627e+000
4.020157592946314e-003	1.253046e-001	2.257961e+000
4.029923217946314e-003	1.858406e-001	2.925366e+000
4.049454467946314e-003	3.045798e-001	4.235487e+000
4.068985717946313e-003	4.187257e-001	5.496701e+000
4.078751342946313e-003	4.735363e-001	6.103038e+000
4.088516967946313e-003	5.265617e-001	6.690137e+000
4.098282592946313e-003	5.776021e-001	7.255792e+000
4.108048217946313e-003	6.264657e-001	7.797876e+000
4.117813842946312e-003	6.729683e-001	8.314350e+000
4.127579467946312e-003	7.169351e-001	8.803270e+000
4.137345092946312e-003	7.582005e-001	9.262797e+000
4.147110717946312e-003	7.966092e-001	9.691203e+000
4.156876342946311e-003	8.320167e-001	1.008687e+001
4.166641967946311e-003	8.642897e-001	1.044832e+001
4.176407592946311e-003	8.933067e-001	1.077419e+001
4.186173217946311e-003	9.189585e-001	1.106324e+001
4.195938842946311e-003	9.411486e-001	1.131441e+001
4.205704467946310e-003	9.597934e-001	1.152673e+001
4.215470092946310e-003	9.748228e-001	1.169941e+001
4.225235717946310e-003	9.861802e-001	1.183180e+001
4.235001342946310e-003	9.938228e-001	1.192340e+001
4.244766967946310e-003	9.977220e-001	1.197388e+001
4.254532592946309e-003	9.978629e-001	1.198304e+001
4.264298217946309e-003	9.942452e-001	1.195084e+001
4.274063842946309e-003	9.868823e-001	1.187742e+001
4.283829467946309e-003	9.758021e-001	1.176304e+001
4.293595092946309e-003	9.610461e-001	1.160814e+001
4.303360717946308e-003	9.426700e-001	1.141330e+001
4.313126342946308e-003	9.207430e-001	1.117926e+001
4.322891967946308e-003	8.953475e-001	1.090689e+001
4.332657592946308e-003	8.665791e-001	1.059723e+001
4.342423217946308e-003	8.345461e-001	1.025144e+001
4.352188842946307e-003	7.993691e-001	9.870811e+000
4.361954467946307e-003	7.611805e-001	9.456792e+000
4.371720092946307e-003	7.201239e-001	9.010934e+000
4.381485717946307e-003	6.763541e-001	8.534916e+000
4.391251342946306e-003	6.300355e-001	8.030531e+000
4.401016967946306e-003	5.813427e-001	7.499676e+000
4.410782592946306e-003	5.304589e-001	6.944350e+000
4.420548217946306e-003	4.775755e-001	6.366646e+000
4.430313842946306e-003	4.228917e-001	5.768738e+000
4.449845092946305e-003	3.089520e-001	4.521398e+000
4.469376342946305e-003	1.903535e-001	3.221152e+000
4.479141967946305e-003	1.298627e-001	2.557336e+000
4.488907592946304e-003	6.888027e-002	1.887806e+000
4.498673217946304e-003	7.635950e-003	1.215421e+000
4.508438842946304e-003	-5.365006e-002	5.447925e-001
4.516431474109104e-003	-1.036620e-001	1.279942e-003
4.526197099109104e-003	-1.644815e-001	-6.660924e-001
4.530468839161137e-003	-1.909210e-001	-9.635794e-001
4.535772735458393e-003	-2.235041e-001	-1.329019e+000
4.541670665602001e-003	-2.593873e-001	-1.725458e+000
4.551436290602001e-003	-3.179861e-001	-2.372946e+000
4.561201915602000e-003	-3.754827e-001	-3.008380e+000
4.570967540602000e-003	-4.315689e-001	-3.628565e+000
4.580733165602000e-003	-4.860338e-001	-4.231260e+000
4.590498790602000e-003	-5.386722e-001	-4.814247e+000
4.610030040601999e-003	-6.376853e-001	-5.912433e+000
4.629561290601999e-003	-7.271188e-001	-6.906652e+000
4.649092540601999e-003	-8.056278e-001	-7.781974e+000
4.668623790601998e-003	-8.720312e-001	-8.525244e+000
4.688155040601998e-003	-9.253304e-001	-9.125291e+000
4.707686290601997e-003	-9.647236e-001	-9.573094e+000
4.727217540601997e-003	-9.896185e-001	-9.861925e+000
4.746748790601997e-003	-9.996406e-001	-9.987440e+000
4.766280040601996e-003	-9.946390e-001	-9.947752e+000
4.785811290601996e-003	-9.746890e-001	-9.743461e+000
4.805342540601995e-003	-9.400908e-001	-9.377639e+000
4.824873790601995e-003	-8.913646e-001	-8.855794e+000
4.844405040601994e-003	-8.292434e-001	-8.185781e+000
4.863936290601994e-003	-7.546616e-001	-7.377686e+000
4.883467540601994e-003	-6.687409e-001	-6.443673e+000
4.902998790601993e-003	-5.727736e-001	-5.397806e+000
4.912764415601993e-003	-5.214683e-001	-4.837792e+000
4.922530040601993e-003	-4.682033e-001	-4.255847e+000
4.932295665601993e-003	-4.131791e-001	-3.654173e+000
4.942061290601992e-003	-3.566028e-001	-3.035058e+000
4.951826915601992e-003	-2.986874e-001	-2.400882e+000
4.961592540601992e-003	-2.396510e-001	-1.754192e+000
4.971358165601992e-003	-1.797163e-001	-1.098119e+000
4.981123790601992e-003	-1.191443e-001	-4.429514e-001
4.987890937551007e-003	-7.689533e-002	1.252769e-002
4.991771586878375e-003	-5.257173e-002	2.846263e-001
4.996466847368335e-003	-2.308919e-002	6.191483e-001
5.001222247877110e-003	6.782761e-003	9.511093e-001
5.006855977262669e-003	4.214253e-002	1.341226e+000
5.016621602262668e-003	1.032564e-001	2.014948e+000
5.026387227262668e-003	1.639907e-001	2.684430e+000
5.045918477262668e-003	2.833721e-001	4.001369e+000
5.065449727262667e-003	3.984792e-001	5.272852e+000
5.075215352262667e-003	4.538857e-001	5.885595e+000
5.084980977262667e-003	5.075809e-001	6.479919e+000
5.094746602262667e-003	5.593626e-001	7.053589e+000
5.104512227262666e-003	6.090361e-001	7.604448e+000
5.114277852262666e-003	6.564143e-001	8.130424e+000
5.124043477262666e-003	7.013189e-001	8.629539e+000
5.133809102262666e-003	7.435809e-001	9.099915e+000
5.143574727262666e-003	7.830412e-001	9.539782e+000
5.153340352262665e-003	8.195515e-001	9.947484e+000
5.163105977262665e-003	8.529741e-001	1.032149e+001
5.172871602262665e-003	8.831832e-001	1.066039e+001
5.182637227262665e-003	9.100654e-001	1.096290e+001
5.192402852262665e-003	9.335192e-001	1.122790e+001
5.202168477262664e-003	9.534565e-001	1.145439e+001
5.211934102262664e-003	9.698023e-001	1.164150e+001
5.221699727262664e-003	9.824949e-001	1.178855e+001
5.231465352262664e-003	9.914867e-001	1.189497e+001
5.241230977262664e-003	9.967437e-001	1.196037e+001
5.250996602262663e-003	9.982463e-001	1.198450e+001
5.260762227262663e-003	9.959886e-001	1.196727e+001
5.270527852262663e-003	9.899793e-001	1.190875e+001
5.280293477262663e-003	9.802411e-001	1.180916e+001
5.290059102262663e-003	9.668103e-001	1.166887e+001
5.299824727262662e-003	9.497377e-001	1.148842e+001
5.309590352262662e-003	9.290876e-001	1.126848e+001
5.319355977262662e-003	9.049376e-001	1.100988e+001
5.329121602262662e-003	8.773786e-001	1.071359e+001
5.338887227262661e-003	8.465145e-001	1.038074e+001
5.348652852262661e-003	8.124612e-001	1.001256e+001
5.358418477262661e-003	7.753470e-001	9.610464e+000
5.368184102262661e-003	7.353116e-001	9.175946e+000
5.377949727262661e-003	6.925057e-001	8.710648e+000
