time	V(a)
4.976865078039131e-001	-9.153979e-001
4.977075665101814e-001	-9.615366e-001
4.977232491701816e-001	-9.831768e-001
4.977411481336714e-001	-9.948308e-001
4.977617070583302e-001	-9.927814e-001
4.977840561884820e-001	-9.694577e-001
4.978202913998846e-001	-8.859271e-001
4.978780349241293e-001	-6.700392e-001
4.979384157614694e-001	-3.650072e-001
4.979921069254689e-001	-4.818072e-002
4.980459337281347e-001	2.773669e-001
4.980957410817660e-001	5.495475e-001
4.981537502604906e-001	8.079826e-001
4.981863337727414e-001	9.148796e-001
4.982074384456051e-001	9.613119e-001
4.982231528040050e-001	9.830732e-001
4.982410310608687e-001	9.947810e-001
4.982616634292856e-001	9.927908e-001
4.982839852203529e-001	9.695702e-001
4.983201768560232e-001	8.862691e-001
4.983778553049875e-001	6.708215e-001
4.984383325011818e-001	3.654779e-001
4.984918628719320e-001	4.967735e-002
4.985455264532794e-001	-2.750215e-001
4.985951743624728e-001	-5.467561e-001
4.986531164210168e-001	-8.055574e-001
4.986861566761445e-001	-9.143512e-001
4.987073081539194e-001	-9.610826e-001
4.987230547729288e-001	-9.829676e-001
4.987409119835876e-001	-9.947299e-001
4.987616190501136e-001	-9.928003e-001
4.987839130314828e-001	-9.696842e-001
4.988200603375405e-001	-8.866165e-001
4.988776725667110e-001	-6.716166e-001
4.989382480044795e-001	-3.659556e-001
4.989916154636973e-001	-5.119494e-002
4.990451135802357e-001	2.726411e-001
4.990945999070643e-001	5.439190e-001
4.991524732412315e-001	8.030850e-001
4.991859764773582e-001	9.138125e-001
4.992071756096547e-001	9.608486e-001
4.992229550583903e-001	9.828597e-001
4.992407908802781e-001	9.946773e-001
4.992615739125799e-001	9.928099e-001
4.992838396084505e-001	9.698001e-001
4.993199418225608e-001	8.869693e-001
4.993774866738588e-001	6.724244e-001
4.994381622668834e-001	3.664403e-001
4.994913647058534e-001	5.273344e-002
4.995446951190432e-001	-2.702256e-001
4.995940177319904e-001	-5.410358e-001
4.996518207030127e-001	-8.005650e-001
4.996857931405393e-001	-9.132634e-001
4.997070407880765e-001	-9.606099e-001
4.997228536424019e-001	-9.827496e-001
4.997406677301246e-001	-9.946233e-001
4.997615280087139e-001	-9.928197e-001
4.997837649382634e-001	-9.699176e-001
4.998198212898938e-001	-8.873276e-001
4.998772975920310e-001	-6.732452e-001
4.999380752848575e-001	-3.669319e-001
4.999911106068554e-001	-5.429284e-002
5.000442710854436e-001	2.677750e-001
5.000934278616587e-001	5.381066e-001
5.001511587960466e-001	7.979968e-001
5.001856066308864e-001	9.127037e-001
5.002069036652752e-001	9.603664e-001
5.002227505076180e-001	9.826373e-001
5.002405425131273e-001	9.945678e-001
5.002614813308401e-001	9.928296e-001
5.002836890084081e-001	9.700369e-001
5.003196987191168e-001	8.876915e-001
5.003771052879988e-001	6.740789e-001
5.004379870558842e-001	3.674305e-001
5.004908531787169e-001	5.587304e-002
5.005438415011926e-001	-2.652894e-001
5.005928303288615e-001	-5.351310e-001
5.006504875183185e-001	-7.953799e-001
5.006854169147850e-001	-9.121332e-001
5.007067642182731e-001	-9.601181e-001
5.007226456374164e-001	-9.825227e-001
5.007404152102022e-001	-9.945108e-001
5.007614338716140e-001	-9.928395e-001
5.007836118069087e-001	-9.701580e-001
5.008195740906686e-001	-8.880609e-001
