time	V(a)	I(I1)
9.000214933516290e-005	-3.244926e-002	4.298670e-001
9.000274210905410e-005	-3.853481e-002	5.484218e-001
9.000352038932356e-005	-4.542105e-002	7.040778e-001
9.000395778705685e-005	-4.881230e-002	7.915574e-001
9.000446003948660e-005	-5.208182e-002	8.920079e-001
9.000499999999999e-005	-5.527238e-002	1.000000e+000
9.000516198815400e-005	-4.985701e-002	9.676024e-001
9.000537797235936e-005	-4.305833e-002	9.244055e-001
9.000580994077008e-005	-3.082534e-002	8.380119e-001
9.000667387759151e-005	-1.044206e-002	6.652245e-001
9.000800784943774e-005	1.476582e-002	3.984301e-001
9.000863804274786e-005	2.437558e-002	2.723914e-001
9.000873961337975e-005	2.567791e-002	2.520773e-001
9.000894275464351e-005	2.804501e-002	2.114491e-001
9.000934903717104e-005	3.236651e-002	1.301926e-001
9.000999999999999e-005	3.870755e-002	1.035616e-012
9.001045567398025e-005	3.390913e-002	0.000000e+000
9.001097644424340e-005	2.919833e-002	0.000000e+000
9.001201798476971e-005	2.144795e-002	0.000000e+000
9.001334405086199e-005	1.387384e-002	0.000000e+000
9.001462450519911e-005	8.566447e-003	0.000000e+000
9.001582142098112e-005	5.018730e-003	0.000000e+000
9.001694128107049e-005	2.594640e-003	0.000000e+000
9.001791452889566e-005	1.001973e-003	0.000000e+000
9.001863527476165e-005	8.906385e-005	0.000000e+000
9.001952823838631e-005	-8.037863e-004	0.000000e+000
9.002036121572291e-005	-1.450406e-003	0.000000e+000
9.002174106800619e-005	-2.238755e-003	0.000000e+000
9.002315459991958e-005	-2.794652e-003	0.000000e+000
9.002511339539563e-005	-3.268013e-003	0.000000e+000
9.002711704122956e-005	-3.532737e-003	0.000000e+000
9.002980113508072e-005	-3.680972e-003	0.000000e+000
9.003270854111271e-005	-3.708936e-003	0.000000e+000
9.003668057332842e-005	-3.645081e-003	0.000000e+000
9.005802570144976e-005	-3.032366e-003	0.000000e+000
9.007595588342258e-005	-2.588887e-003	0.000000e+000
9.011181624736822e-005	-1.883493e-003	0.000000e+000
9.015369433015319e-005	-1.275080e-003	0.000000e+000
9.019379706773516e-005	-8.735529e-004	0.000000e+000
9.023652017490400e-005	-5.840185e-004	0.000000e+000
9.027657597877321e-005	-3.996715e-004	0.000000e+000
9.031845693785784e-005	-2.693708e-004	0.000000e+000
9.035874554806017e-005	-1.840926e-004	0.000000e+000
9.040047194391505e-005	-1.242453e-004	0.000000e+000
9.044100936349079e-005	-8.471745e-005	0.000000e+000
9.048254997025316e-005	-5.726540e-005	0.000000e+000
9.052321978191661e-005	-3.900289e-005	0.000000e+000
9.056463165730271e-005	-2.639420e-005	0.000000e+000
9.060540736057021e-005	-1.796047e-005	0.000000e+000
9.064673153462008e-005	-1.216347e-005	0.000000e+000
9.068758080231189e-005	-8.271618e-006	0.000000e+000
9.072884157412693e-005	-5.604912e-006	0.000000e+000
9.076974287182379e-005	-3.809842e-006	0.000000e+000
9.081095915325192e-005	-2.582572e-006	0.000000e+000
9.085189729658040e-005	-1.754901e-006	0.000000e+000
9.089308218118675e-005	-1.189931e-006	0.000000e+000
9.093406452183606e-005	-8.082542e-007	0.000000e+000
9.097521806132363e-005	-5.481896e-007	0.000000e+000
9.101622450251140e-005	-3.722777e-007	0.000000e+000
9.105735541852883e-005	-2.525434e-007	0.000000e+000
9.109838064138479e-005	-1.714755e-007	0.000000e+000
9.113949612983703e-005	-1.163399e-007	0.000000e+000
9.118053453063451e-005	-7.898512e-008	0.000000e+000
9.122163885269182e-005	-5.359372e-008	0.000000e+000
9.126268658134769e-005	-3.638274e-008	0.000000e+000
9.130378302177739e-005	-2.468844e-008	0.000000e+000
9.134483738820237e-005	-1.675908e-008	0.000000e+000
9.138592824177277e-005	-1.137285e-008	0.000000e+000
9.142698730291502e-005	-7.719841e-009	0.000000e+000
9.146807420404398e-005	-5.257805e-009	0.000000e+000
9.151404016584940e-005	-3.442073e-009	0.000000e+000
9.156680706553837e-005	-2.120683e-009	0.000000e+000
9.162829923168766e-005	-1.206921e-009	0.000000e+000
9.170018591739393e-005	-6.253774e-010	0.000000e+000
9.178690796490727e-005	-2.817727e-010	0.000000e+000
9.208690796490728e-005	-1.431386e-011	0.000000e+000
9.248690796490729e-005	-2.520894e-013	0.000000e+000
9.999499999999999e-005	1.033683e-024	0.000000e+000
9.999999999999999e-005	1.207475e-025	0.000000e+000
