Freq.	V(6)
Step Information: Cload=10p  (Run: 1/5)
2.13796208950223e+000	(2.08277639787127e+001dB,-2.01736529144944e-003°)
2.18776162394955e+000	(2.08277639784668e+001dB,-2.06435576557229e-003°)
2.23872113856834e+000	(2.08277639782093e+001dB,-2.11244078844342e-003°)
2.29086765276777e+000	(2.08277639779397e+001dB,-2.16164585537816e-003°)
2.34422881531992e+000	(2.08277639776574e+001dB,-2.21199705555405e-003°)
2.39883291901949e+000	(2.08277639773618e+001dB,-2.26352108584357e-003°)
2.45470891568503e+000	(2.08277639770523e+001dB,-2.31624526496930e-003°)
2.51188643150958e+000	(2.08277639767281e+001dB,-2.37019754798852e-003°)
2.57039578276886e+000	(2.08277639763887e+001dB,-2.42540654111552e-003°)
2.63026799189538e+000	(2.08277639760333e+001dB,-2.48190151688879e-003°)
2.69153480392691e+000	(2.08277639756611e+001dB,-2.53971242969188e-003°)
2.75422870333816e+000	(2.08277639752714e+001dB,-2.59886993163554e-003°)
2.81838293126445e+000	(2.08277639748634e+001dB,-2.65940538880984e-003°)
2.88403150312660e+000	(2.08277639744361e+001dB,-2.72135089791495e-003°)
2.95120922666638e+000	(2.08277639739886e+001dB,-2.78473930327920e-003°)
3.01995172040201e+000	(2.08277639735201e+001dB,-2.84960421427354e-003°)
3.09029543251359e+000	(2.08277639730295e+001dB,-2.91598002313178e-003°)
3.16227766016837e+000	(2.08277639725158e+001dB,-2.98390192318564e-003°)
3.23593656929628e+000	(2.08277639719779e+001dB,-3.05340592752484e-003°)
3.31131121482591e+000	(2.08277639714146e+001dB,-3.12452888809177e-003°)
3.38844156139202e+000	(2.08277639708247e+001dB,-3.19730851522064e-003°)
3.46736850452531e+000	(2.08277639702071e+001dB,-3.27178339763226e-003°)
3.54813389233575e+000	(2.08277639695604e+001dB,-3.34799302289407e-003°)
3.63078054770101e+000	(2.08277639688831e+001dB,-3.42597779835710e-003°)
3.71535229097172e+000	(2.08277639681740e+001dB,-3.50577907258051e-003°)
3.80189396320560e+000	(2.08277639674315e+001dB,-3.58743915725494e-003°)
3.89045144994280e+000	(2.08277639666539e+001dB,-3.67100134963697e-003°)
3.98107170553496e+000	(2.08277639658397e+001dB,-3.75650995550569e-003°)
4.07380277804112e+000	(2.08277639649871e+001dB,-3.84401031265433e-003°)
4.16869383470335e+000	(2.08277639640944e+001dB,-3.93354881492887e-003°)
4.26579518801592e+000	(2.08277639631596e+001dB,-4.02517293682679e-003°)
4.36515832240165e+000	(2.08277639621807e+001dB,-4.11893125866846e-003°)
4.46683592150962e+000	(2.08277639611557e+001dB,-4.21487349235527e-003°)
4.57088189614874e+000	(2.08277639600823e+001dB,-4.31305050772741e-003°)
4.67735141287197e+000	(2.08277639589584e+001dB,-4.41351435953574e-003°)
4.78630092322637e+000	(2.08277639577816e+001dB,-4.51631831504194e-003°)
4.89778819368445e+000	(2.08277639565492e+001dB,-4.62151688226149e-003°)
5.01187233627271e+000	(2.08277639552588e+001dB,-4.72916583886445e-003°)
5.12861383991364e+000	(2.08277639539076e+001dB,-4.83932226174963e-003°)
5.24807460249771e+000	(2.08277639524927e+001dB,-4.95204455730744e-003°)
5.37031796370252e+000	(2.08277639510111e+001dB,-5.06739249238768e-003°)
5.49540873857623e+000	(2.08277639494596e+001dB,-5.18542722598877e-003°)
5.62341325190348e+000	(2.08277639478351e+001dB,-5.30621134168508e-003°)
5.75439937337156e+000	(2.08277639461340e+001dB,-5.42980888080936e-003°)
5.88843655355588e+000	(2.08277639443527e+001dB,-5.55628537640851e-003°)
6.02559586074356e+000	(2.08277639424875e+001dB,-5.68570788798985e-003°)
6.16595001861481e+000	(2.08277639405344e+001dB,-5.81814503707710e-003°)
6.30957344480192e+000	(2.08277639384892e+001dB,-5.95366704359436e-003°)
6.45654229034654e+000	(2.08277639363477e+001dB,-6.09234576309755e-003°)
6.60693448007594e+000	(2.08277639341052e+001dB,-6.23425472487314e-003°)
6.76082975391980e+000	(2.08277639317570e+001dB,-6.37946917092443e-003°)
6.91830970918935e+000	(2.08277639292982e+001dB,-6.52806609586573e-003°)
7.07945784384136e+000	(2.08277639267234e+001dB,-6.68012428774591e-003°)
7.24435960074988e+000	(2.08277639240274e+001dB,-6.83572436982288e-003°)
7.41310241300916e+000	(2.08277639212043e+001dB,-6.99494884331096e-003°)
7.58577575029182e+000	(2.08277639182481e+001dB,-7.15788213112427e-003°)
7.76247116628690e+000	(2.08277639151526e+001dB,-7.32461062263857e-003°)
7.94328234724279e+000	(2.08277639119112e+001dB,-7.49522271949626e-003°)
8.12830516164097e+000	(2.08277639085171e+001dB,-7.66980888247777e-003°)
8.31763771102669e+000	(2.08277639049630e+001dB,-7.84846167946531e-003°)
8.51138038202374e+000	(2.08277639012414e+001dB,-8.03127583452333e-003°)
8.70963589956078e+000	(2.08277638973444e+001dB,-8.21834827812254e-003°)
8.91250938133743e+000	(2.08277638932637e+001dB,-8.40977819853344e-003°)
9.12010839355907e+000	(2.08277638889907e+001dB,-8.60566709441733e-003°)
9.33254300796988e+000	(2.08277638845164e+001dB,-8.80611882864236e-003°)
9.54992586021433e+000	(2.08277638798312e+001dB,-9.01123968335243e-003°)
9.77237220955808e+000	(2.08277638749252e+001dB,-9.22113841631990e-003°)
9.99999999999997e+000	(2.08277638697879e+001dB,-9.43592631860974e-003°)
1.02329299228075e+001	(2.08277638644085e+001dB,-9.65571727358769e-003°)
1.04712854805090e+001	(2.08277638587757e+001dB,-9.88062781730275e-003°)
1.07151930523760e+001	(2.08277638528773e+001dB,-1.01107772002759e-002°)
1.09647819614318e+001	(2.08277638467010e+001dB,-1.03462874507278e-002°)
1.12201845430196e+001	(2.08277638402336e+001dB,-1.05872834392804e-002°)
1.14815362149688e+001	(2.08277638334614e+001dB,-1.08338929451641e-002°)
1.17489755493953e+001	(2.08277638263700e+001dB,-1.10862467239684e-002°)
1.20226443461741e+001	(2.08277638189445e+001dB,-1.13444785769697e-002°)
1.23026877081238e+001	(2.08277638111689e+001dB,-1.16087254220747e-002°)
1.25892541179416e+001	(2.08277638030270e+001dB,-1.18791273664152e-002°)
1.28824955169313e+001	(2.08277637945013e+001dB,-1.21558277806355e-002°)
1.31825673855640e+001	(2.08277637855738e+001dB,-1.24389733749085e-002°)
1.34896288259165e+001	(2.08277637762255e+001dB,-1.27287142767234e-002°)
1.38038426460288e+001	(2.08277637664367e+001dB,-1.30252041104849e-002°)
1.41253754462275e+001	(2.08277637561866e+001dB,-1.33286000789667e-002°)
1.44543977074592e+001	(2.08277637454533e+001dB,-1.36390630466624e-002°)
1.47910838816820e+001	(2.08277637342143e+001dB,-1.39567576250774e-002°)
1.51356124843620e+001	(2.08277637224455e+001dB,-1.42818522600076e-002°)
1.54881661891248e+001	(2.08277637101222e+001dB,-1.46145193208519e-002°)
1.58489319246111e+001	(2.08277636972180e+001dB,-1.49549351920036e-002°)
1.62181009735892e+001	(2.08277636837057e+001dB,-1.53032803663717e-002°)
1.65958690743755e+001	(2.08277636695565e+001dB,-1.56597395410802e-002°)
1.69824365246174e+001	(2.08277636547406e+001dB,-1.60245017153970e-002°)
1.73780082874937e+001	(2.08277636392264e+001dB,-1.63977602909420e-002°)
1.77827941003892e+001	(2.08277636229810e+001dB,-1.67797131742316e-002°)
1.81970085860998e+001	(2.08277636059700e+001dB,-1.71705628816108e-002°)
1.86208713666286e+001	(2.08277635881573e+001dB,-1.75705166466299e-002°)
1.90546071796324e+001	(2.08277635695051e+001dB,-1.79797865299187e-002°)
1.94984459975804e+001	(2.08277635499738e+001dB,-1.83985895316283e-002°)
1.99526231496887e+001	(2.08277635295221e+001dB,-1.88271477064827e-002°)
2.04173794466952e+001	(2.08277635081065e+001dB,-1.92656882815158e-002°)
2.08929613085403e+001	(2.08277634856817e+001dB,-1.97144437765493e-002°)
2.13796208950222e+001	(2.08277634621999e+001dB,-2.01736521274763e-002°)
2.18776162394954e+001	(2.08277634376116e+001dB,-2.06435568124178e-002°)
2.23872113856833e+001	(2.08277634118644e+001dB,-2.11244069808165e-002°)
2.29086765276776e+001	(2.08277633849037e+001dB,-2.16164575855378e-002°)
2.34422881531991e+001	(2.08277633566725e+001dB,-2.21199695180484e-002°)
2.39883291901948e+001	(2.08277633271108e+001dB,-2.26352097467436e-002°)
2.45470891568502e+001	(2.08277632961558e+001dB,-2.31624514584933e-002°)
2.51188643150957e+001	(2.08277632637420e+001dB,-2.37019742034918e-002°)
2.57039578276885e+001	(2.08277632298006e+001dB,-2.42540640434743e-002°)
2.63026799189537e+001	(2.08277631942596e+001dB,-2.48190137033914e-002°)
2.69153480392690e+001	(2.08277631570436e+001dB,-2.53971227266116e-002°)
2.75422870333815e+001	(2.08277631180736e+001dB,-2.59886976337409e-002°)
2.81838293126444e+001	(2.08277630772671e+001dB,-2.65940520851444e-002°)
2.88403150312659e+001	(2.08277630345374e+001dB,-2.72135070472495e-002°)
2.95120922666637e+001	(2.08277629897939e+001dB,-2.78473909627238e-002°)
3.01995172040200e+001	(2.08277629429417e+001dB,-2.84960399246173e-002°)
3.09029543251358e+001	(2.08277628938815e+001dB,-2.91597978545614e-002°)
3.16227766016837e+001	(2.08277628425091e+001dB,-2.98390166851174e-002°)
3.23593656929627e+001	(2.08277627887156e+001dB,-3.05340565463686e-002°)
3.31131121482590e+001	(2.08277627323869e+001dB,-3.12452859568691e-002°)
3.38844156139201e+001	(2.08277626734034e+001dB,-3.19730820190318e-002°)
3.46736850452530e+001	(2.08277626116402e+001dB,-3.27178306190652e-002°)
3.54813389233574e+001	(2.08277625469662e+001dB,-3.34799266315746e-002°)
3.63078054770100e+001	(2.08277624792442e+001dB,-3.42597741289247e-002°)
3.71535229097171e+001	(2.08277624083306e+001dB,-3.50577865954768e-002°)
3.80189396320559e+001	(2.08277623340749e+001dB,-3.58743871468221e-002°)
3.89045144994279e+001	(2.08277622563196e+001dB,-3.67100087541191e-002°)
3.98107170553495e+001	(2.08277621748999e+001dB,-3.75650944736434e-002°)
4.07380277804111e+001	(2.08277620896429e+001dB,-3.84400976817108e-002°)
4.16869383470333e+001	(2.08277620003679e+001dB,-3.93354823150456e-002°)
4.26579518801591e+001	(2.08277619068856e+001dB,-4.02517231167636e-002°)
4.36515832240164e+001	(2.08277618089975e+001dB,-4.11893058880767e-002°)
4.46683592150961e+001	(2.08277617064961e+001dB,-4.21487277458650e-002°)
4.57088189614873e+001	(2.08277615991640e+001dB,-4.31304973862430e-002°)
4.67735141287196e+001	(2.08277614867735e+001dB,-4.41351353542702e-002°)
4.78630092322636e+001	(2.08277613690861e+001dB,-4.51631743199351e-002°)
4.89778819368444e+001	(2.08277612458524e+001dB,-4.62151593605804e-002°)
5.01187233627270e+001	(2.08277611168108e+001dB,-4.72916482498917e-002°)
5.12861383991362e+001	(2.08277609816877e+001dB,-4.83932117536257e-002°)
5.24807460249770e+001	(2.08277608401964e+001dB,-4.95204339322293e-002°)
5.37031796370250e+001	(2.08277606920369e+001dB,-5.06739124504869e-002°)
5.49540873857622e+001	(2.08277605368948e+001dB,-5.18542588944096e-002°)
5.62341325190346e+001	(2.08277603744411e+001dB,-5.30620990954840e-002°)
5.75439937337154e+001	(2.08277602043312e+001dB,-5.42980734624724e-002°)
5.88843655355586e+001	(2.08277600262043e+001dB,-5.55628373209539e-002°)
6.02559586074355e+001	(2.08277598396825e+001dB,-5.68570612607702e-002°)
6.16595001861479e+001	(2.08277596443702e+001dB,-5.81814314915339e-002°)
6.30957344480190e+001	(2.08277594398532e+001dB,-5.95366502064779e-002°)
6.45654229034652e+001	(2.08277592256975e+001dB,-6.09234359547137e-002°)
6.60693448007593e+001	(2.08277590014491e+001dB,-6.23425240221984e-002°)
6.76082975391978e+001	(2.08277587666321e+001dB,-6.37946668215672e-002°)
6.91830970918933e+001	(2.08277585207486e+001dB,-6.52806342910308e-002°)
7.07945784384134e+001	(2.08277582632770e+001dB,-6.68012143025858e-002°)
7.24435960074986e+001	(2.08277579936711e+001dB,-6.83572130797021e-002°)
7.41310241300914e+001	(2.08277577113591e+001dB,-6.99494556247675e-002°)
7.58577575029180e+001	(2.08277574157422e+001dB,-7.15787861564711e-002°)
7.76247116628688e+001	(2.08277571061933e+001dB,-7.32460685573697e-002°)
7.94328234724277e+001	(2.08277567820558e+001dB,-7.49521868318851e-002°)
8.12830516164095e+001	(2.08277564426422e+001dB,-7.66980455749654e-002°)
8.31763771102667e+001	(2.08277560872326e+001dB,-7.84845704516454e-002°)
8.51138038202372e+001	(2.08277557150730e+001dB,-8.03127086878095e-002°)
8.70963589956076e+001	(2.08277553253742e+001dB,-8.21834295723401e-002°)
8.91250938133741e+001	(2.08277549173095e+001dB,-8.40977249709891e-002°)
9.12010839355905e+001	(2.08277544900133e+001dB,-8.60566098522056e-002°)
9.33254300796986e+001	(2.08277540425793e+001dB,-8.80611228252030e-002°)
9.54992586021431e+001	(2.08277535740584e+001dB,-9.01123266905655e-002°)
9.77237220955805e+001	(2.08277530834569e+001dB,-9.22113090036732e-002°)
9.99999999999995e+001	(2.08277525697341e+001dB,-9.43591826512177e-002°)
1.02329299228075e+002	(2.08277520318004e+001dB,-9.65570864412058e-002°)
1.04712854805089e+002	(2.08277514685146e+001dB,-9.88061857066311e-002°)
1.07151930523760e+002	(2.08277508786822e+001dB,-1.01107672923237e-001°)
1.09647819614318e+002	(2.08277502610519e+001dB,-1.03462768341671e-001°)
1.12201845430196e+002	(2.08277496143136e+001dB,-1.05872720634320e-001°)
1.14815362149688e+002	(2.08277489370956e+001dB,-1.08338807557236e-001°)
1.17489755493952e+002	(2.08277482279614e+001dB,-1.10862336627488e-001°)
1.20226443461741e+002	(2.08277474854069e+001dB,-1.13444645816222e-001°)
1.23026877081237e+002	(2.08277467078570e+001dB,-1.16087104257918e-001°)
1.25892541179416e+002	(2.08277458936625e+001dB,-1.18791112976104e-001°)
1.28824955169313e+002	(2.08277450410963e+001dB,-1.21558105626030e-001°)
1.31825673855640e+002	(2.08277441483501e+001dB,-1.24389549254562e-001°)
1.34896288259165e+002	(2.08277432135303e+001dB,-1.27286945077820e-001°)
1.38038426460288e+002	(2.08277422346539e+001dB,-1.30251829276853e-001°)
1.41253754462275e+002	(2.08277412096448e+001dB,-1.33285773811912e-001°)
1.44543977074592e+002	(2.08277401363288e+001dB,-1.36390387255613e-001°)
1.47910838816820e+002	(2.08277390124292e+001dB,-1.39567315645522e-001°)
1.51356124843620e+002	(2.08277378355621e+001dB,-1.42818243356565e-001°)
1.54881661891247e+002	(2.08277366032314e+001dB,-1.46144893993753e-001°)
1.58489319246110e+002	(2.08277353128231e+001dB,-1.49549031305693e-001°)
1.62181009735892e+002	(2.08277339616001e+001dB,-1.53032460119328e-001°)
1.65958690743755e+002	(2.08277325466964e+001dB,-1.56597027296432e-001°)
1.69824365246173e+002	(2.08277310651109e+001dB,-1.60244622712404e-001°)
1.73780082874936e+002	(2.08277295137009e+001dB,-1.63977180257752e-001°)
1.77827941003891e+002	(2.08277278891758e+001dB,-1.67796678862990e-001°)
1.81970085860997e+002	(2.08277261880898e+001dB,-1.71705143547291e-001°)
1.86208713666286e+002	(2.08277244068349e+001dB,-1.75704646491519e-001°)
1.90546071796323e+002	(2.08277225416327e+001dB,-1.79797308136317e-001°)
1.94984459975803e+002	(2.08277205885272e+001dB,-1.83985298305668e-001°)
1.99526231496887e+002	(2.08277185433755e+001dB,-1.88270837356607e-001°)
2.04173794466952e+002	(2.08277164018399e+001dB,-1.92656197355665e-001°)
2.08929613085403e+002	(2.08277141593780e+001dB,-1.97143703282632e-001°)
2.13796208950222e+002	(2.08277118112333e+001dB,-2.01735734262461e-001°)
2.18776162394954e+002	(2.08277093524253e+001dB,-2.06434724825596e-001°)
2.23872113856832e+002	(2.08277067777387e+001dB,-2.11243166197773e-001°)
2.29086765276776e+002	(2.08277040817126e+001dB,-2.16163607619768e-001°)
2.34422881531991e+002	(2.08277012586284e+001dB,-2.21198657697754e-001°)
2.39883291901947e+002	(2.08276983024984e+001dB,-2.26350985785100e-001°)
2.45470891568501e+002	(2.08276952070524e+001dB,-2.31623323396369e-001°)
2.51188643150956e+002	(2.08276919657248e+001dB,-2.37018465653958e-001°)
2.57039578276885e+002	(2.08276885716408e+001dB,-2.42539272768558e-001°)
2.63026799189536e+002	(2.08276850176014e+001dB,-2.48188671553913e-001°)
2.69153480392690e+002	(2.08276812960684e+001dB,-2.53969656976823e-001°)
2.75422870333815e+002	(2.08276773991484e+001dB,-2.59885293743026e-001°)
2.81838293126443e+002	(2.08276733185760e+001dB,-2.65938717920106e-001°)
2.88403150312659e+002	(2.08276690456961e+001dB,-2.72133138597921e-001°)
2.95120922666637e+002	(2.08276645714462e+001dB,-2.78471839587620e-001°)
3.01995172040200e+002	(2.08276598863363e+001dB,-2.84958181160214e-001°)
3.09029543251357e+002	(2.08276549804294e+001dB,-2.91595601825319e-001°)
3.16227766016836e+002	(2.08276498433202e+001dB,-2.98387620151294e-001°)
3.23593656929626e+002	(2.08276444641129e+001dB,-3.05337836627655e-001°)
3.31131121482589e+002	(2.08276388313986e+001dB,-3.12449935570498e-001°)
3.38844156139200e+002	(2.08276329332305e+001dB,-3.19727687072407e-001°)
3.46736850452529e+002	(2.08276267570988e+001dB,-3.27174948997211e-001°)
3.54813389233573e+002	(2.08276202899045e+001dB,-3.34795669021401e-001°)
3.63078054770099e+002	(2.08276135179309e+001dB,-3.42593886722558e-001°)
3.71535229097170e+002	(2.08276064268154e+001dB,-3.50573735716226e-001°)
3.80189396320558e+002	(2.08275990015184e+001dB,-3.58739445842499e-001°)
3.89045144994278e+002	(2.08275912262914e+001dB,-3.67095345402916e-001°)
3.98107170553494e+002	(2.08275830846442e+001dB,-3.75645863449484e-001°)
4.07380277804110e+002	(2.08275745593094e+001dB,-3.84395532126535e-001°)
4.16869383470332e+002	(2.08275656322059e+001dB,-3.93348989066671e-001°)
4.26579518801589e+002	(2.08275562844005e+001dB,-4.02510979842362e-001°)
4.36515832240163e+002	(2.08275464960682e+001dB,-4.11886360474213e-001°)
4.46683592150960e+002	(2.08275362464497e+001dB,-4.21480099996974e-001°)
4.57088189614872e+002	(2.08275255138075e+001dB,-4.31297283085204e-001°)
4.67735141287195e+002	(2.08275142753798e+001dB,-4.41343112739348e-001°)
4.78630092322635e+002	(2.08275025073325e+001dB,-4.51622913033980e-001°)
4.89778819368443e+002	(2.08274901847084e+001dB,-4.62142131929374e-001°)
5.01187233627268e+002	(2.08274772813743e+001dB,-4.72906344148259e-001°)
5.12861383991361e+002	(2.08274637699659e+001dB,-4.83921254118283e-001°)
5.24807460249769e+002	(2.08274496218295e+001dB,-4.95192698983155e-001°)
5.37031796370249e+002	(2.08274348069614e+001dB,-5.06726651682570e-001°)
5.49540873857620e+002	(2.08274192939442e+001dB,-5.18529224103109e-001°)
5.62341325190345e+002	(2.08274030498803e+001dB,-5.30606670302168e-001°)
5.75439937337152e+002	(2.08273860403224e+001dB,-5.42965389805330e-001°)
5.88843655355584e+002	(2.08273682292001e+001dB,-5.55611930980192e-001°)
6.02559586074353e+002	(2.08273495787438e+001dB,-5.68552994487332e-001°)
6.16595001861477e+002	(2.08273300494043e+001dB,-5.81795436810700e-001°)
6.30957344480188e+002	(2.08273095997694e+001dB,-5.95346273868905e-001°)
6.45654229034650e+002	(2.08272881864762e+001dB,-6.09212684709498e-001°)
6.60693448007591e+002	(2.08272657641186e+001dB,-6.23402015287683e-001°)
6.76082975391976e+002	(2.08272422851519e+001dB,-6.37921782331704e-001°)
6.91830970918931e+002	(2.08272176997915e+001dB,-6.52779677296696e-001°)
7.07945784384132e+002	(2.08271919559080e+001dB,-6.67983570408688e-001°)
7.24435960074984e+002	(2.08271649989160e+001dB,-6.83541514801263e-001°)
7.41310241300911e+002	(2.08271367716595e+001dB,-6.99461750746361e-001°)
7.58577575029177e+002	(2.08271072142898e+001dB,-7.15752709981705e-001°)
7.76247116628685e+002	(2.08270762641398e+001dB,-7.32423020136532e-001°)
7.94328234724275e+002	(2.08270438555904e+001dB,-7.49481509258258e-001°)
8.12830516164092e+002	(2.08270099199322e+001dB,-7.66937210441815e-001°)
8.31763771102664e+002	(2.08269743852198e+001dB,-7.84799366563940e-001°)
8.51138038202369e+002	(2.08269371761195e+001dB,-8.03077435125191e-001°)
8.70963589956073e+002	(2.08268982137499e+001dB,-8.21781093200793e-001°)
8.91250938133738e+002	(2.08268574155148e+001dB,-8.40920242504288e-001°)
9.12010839355902e+002	(2.08268146949288e+001dB,-8.60505014564828e-001°)
9.33254300796983e+002	(2.08267699614337e+001dB,-8.80545776021047e-001°)
9.54992586021428e+002	(2.08267231202076e+001dB,-9.01053134034965e-001°)
9.77237220955802e+002	(2.08266740719638e+001dB,-9.22037941826000e-001°)
9.99999999999991e+002	(2.08266227127409e+001dB,-9.43511304330655e-001°)
1.02329299228075e+003	(2.08265689336831e+001dB,-9.65484583987367e-001°)
1.04712854805089e+003	(2.08265126208098e+001dB,-9.87969406651884e-001°)
1.07151930523760e+003	(2.08264536547748e+001dB,-1.01097766764352e+000°)
1.09647819614318e+003	(2.08263919106138e+001dB,-1.03452153792613e+000°)
1.12201845430195e+003	(2.08263272574807e+001dB,-1.05861347042675e+000°)
1.14815362149687e+003	(2.08262595583703e+001dB,-1.08326620649328e+000°)
1.17489755493952e+003	(2.08261886698298e+001dB,-1.10849278249548e+000°)
1.20226443461740e+003	(2.08261144416549e+001dB,-1.13430653657063e+000°)
1.23026877081237e+003	(2.08260367165730e+001dB,-1.16072111551826e+000°)
1.25892541179416e+003	(2.08259553299111e+001dB,-1.18775048184502e+000°)
1.28824955169312e+003	(2.08258701092478e+001dB,-1.21540892096358e+000°)
1.31825673855640e+003	(2.08257808740500e+001dB,-1.24371104854835e+000°)
1.34896288259164e+003	(2.08256874352912e+001dB,-1.27267181805073e+000°)
1.38038426460287e+003	(2.08255895950529e+001dB,-1.30230652837643e+000°)
1.41253754462274e+003	(2.08254871461077e+001dB,-1.33263083172817e+000°)
1.44543977074591e+003	(2.08253798714814e+001dB,-1.36366074161665e+000°)
1.47910838816819e+003	(2.08252675439965e+001dB,-1.39541264104259e+000°)
1.51356124843619e+003	(2.08251499257928e+001dB,-1.42790329085250e+000°)
1.54881661891247e+003	(2.08250267678263e+001dB,-1.46114983827103e+000°)
1.58489319246110e+003	(2.08248978093453e+001dB,-1.49516982561342e+000°)
1.62181009735891e+003	(2.08247627773405e+001dB,-1.52998119918020e+000°)
1.65958690743754e+003	(2.08246213859712e+001dB,-1.56560231833679e+000°)
1.69824365246173e+003	(2.08244733359632e+001dB,-1.60205196478115e+000°)
1.73780082874936e+003	(2.08243183139802e+001dB,-1.63934935200322e+000°)
1.77827941003891e+003	(2.08241559919641e+001dB,-1.67751413493590e+000°)
1.81970085860997e+003	(2.08239860264465e+001dB,-1.71656641980321e+000°)
1.86208713666285e+003	(2.08238080578268e+001dB,-1.75652677416653e+000°)
1.90546071796323e+003	(2.08236217096172e+001dB,-1.79741623717185e+000°)
1.94984459975803e+003	(2.08234265876528e+001dB,-1.83925632999987e+000°)
1.99526231496886e+003	(2.08232222792649e+001dB,-1.88206906652225e+000°)
2.04173794466951e+003	(2.08230083524158e+001dB,-1.92587696416471e+000°)
2.08929613085402e+003	(2.08227843547936e+001dB,-1.97070305497950e+000°)
2.13796208950221e+003	(2.08225498128653e+001dB,-2.01657089693004e+000°)
2.18776162394953e+003	(2.08223042308856e+001dB,-2.06350458538803e+000°)
2.23872113856832e+003	(2.08220470898603e+001dB,-2.11152876484417e+000°)
2.29086765276775e+003	(2.08217778464619e+001dB,-2.16066864083538e+000°)
2.34422881531990e+003	(2.08214959318942e+001dB,-2.21094999208831e+000°)
2.39883291901947e+003	(2.08212007507062e+001dB,-2.26239918288062e+000°)
2.45470891568501e+003	(2.08208916795497e+001dB,-2.31504317561790e+000°)
2.51188643150955e+003	(2.08205680658808e+001dB,-2.36890954363116e+000°)
2.57039578276884e+003	(2.08202292266015e+001dB,-2.42402648419086e+000°)
2.63026799189535e+003	(2.08198744466386e+001dB,-2.48042283173625e+000°)
2.69153480392689e+003	(2.08195029774580e+001dB,-2.53812807132386e+000°)
2.75422870333814e+003	(2.08191140355107e+001dB,-2.59717235228833e+000°)
2.81838293126442e+003	(2.08187068006076e+001dB,-2.65758650211589e+000°)
2.88403150312658e+003	(2.08182804142205e+001dB,-2.71940204052988e+000°)
2.95120922666635e+003	(2.08178339777054e+001dB,-2.78265119378133e+000°)
3.01995172040198e+003	(2.08173665504453e+001dB,-2.84736690914435e+000°)
3.09029543251356e+003	(2.08168771479081e+001dB,-2.91358286961075e+000°)
3.16227766016835e+003	(2.08163647396168e+001dB,-2.98133350877803e+000°)
3.23593656929625e+003	(2.08158282470279e+001dB,-3.05065402592693e+000°)
3.31131121482588e+003	(2.08152665413141e+001dB,-3.12158040128063e+000°)
3.38844156139199e+003	(2.08146784410463e+001dB,-3.19414941143728e+000°)
3.46736850452528e+003	(2.08140627097724e+001dB,-3.26839864496879e+000°)
3.54813389233572e+003	(2.08134180534869e+001dB,-3.34436651817711e+000°)
3.63078054770097e+003	(2.08127431179871e+001dB,-3.42209229099399e+000°)
