Freq.	V(a)
1.41253754462272e+007	(-3.31966799428301e+001dB,-1.05159652962046e+002°)
1.44543977074590e+007	(-3.28409112804843e+001dB,-1.05591242801204e+002°)
1.47910838816818e+007	(-3.24971542433892e+001dB,-1.06034653301990e+002°)
1.51356124843618e+007	(-3.21645528111397e+001dB,-1.06489215823716e+002°)
1.54881661891245e+007	(-3.18423443425494e+001dB,-1.06954361729071e+002°)
1.58489319246108e+007	(-3.15298472802218e+001dB,-1.07429604499352e+002°)
1.62181009735889e+007	(-3.12264508235248e+001dB,-1.07914525187654e+002°)
1.65958690743752e+007	(-3.09316062018423e+001dB,-1.08408760489769e+002°)
1.69824365246171e+007	(-3.06448192575621e+001dB,-1.08911992885109e+002°)
1.73780082874934e+007	(-3.03656441077217e+001dB,-1.09423942427612e+002°)
1.77827941003888e+007	(-3.00936776991978e+001dB,-1.09944359861804e+002°)
1.81970085860994e+007	(-2.98285551081343e+001dB,-1.10473020811050e+002°)
1.86208713666283e+007	(-2.95699454624262e+001dB,-1.11009720839578e+002°)
1.90546071796321e+007	(-2.93175483883066e+001dB,-1.11554271231748e+002°)
1.94984459975800e+007	(-2.90710908997833e+001dB,-1.12106495364383e+002°)
1.99526231496884e+007	(-2.88303246638556e+001dB,-1.12666225573133e+002°)
2.04173794466948e+007	(-2.85950235858745e+001dB,-1.13233300433624e+002°)
2.08929613085399e+007	(-2.83649816686806e+001dB,-1.13807562393685e+002°)
2.13796208950219e+007	(-2.81400111067170e+001dB,-1.14388855705319e+002°)
2.18776162394950e+007	(-2.79199405825134e+001dB,-1.14977024614955e+002°)
2.23872113856829e+007	(-2.77046137380509e+001dB,-1.15571911778416e+002°)
2.29086765276772e+007	(-2.74938877977487e+001dB,-1.16173356873415e+002°)
2.34422881531987e+007	(-2.72876323233417e+001dB,-1.16781195387541e+002°)
2.39883291901944e+007	(-2.70857280838653e+001dB,-1.17395257563837e+002°)
2.45470891568498e+007	(-2.68880660264432e+001dB,-1.18015367489473e+002°)
2.51188643150952e+007	(-2.66945463356662e+001dB,-1.18641342315709e+002°)
2.57039578276881e+007	(-2.65050775711202e+001dB,-1.19272991599580e+002°)
2.63026799189532e+007	(-2.63195758741342e+001dB,-1.19910116759446e+002°)
2.69153480392686e+007	(-2.61379642361052e+001dB,-1.20552510637997e+002°)
2.75422870333811e+007	(-2.59601718218588e+001dB,-1.21199957167342e+002°)
2.81838293126439e+007	(-2.57861333424572e+001dB,-1.21852231131683e+002°)
2.88403150312654e+007	(-2.56157884726771e+001dB,-1.22509098023655e+002°)
2.95120922666632e+007	(-2.54490813090870e+001dB,-1.23170313990849e+002°)
3.01995172040195e+007	(-2.52859598652587e+001dB,-1.23835625869302e+002°)
3.09029543251352e+007	(-2.51263756011713e+001dB,-1.24504771300845e+002°)
3.16227766016831e+007	(-2.49702829843163e+001dB,-1.25177478931241e+002°)
3.23593656929621e+007	(-2.48176390803984e+001dB,-1.25853468685928e+002°)
3.31131121482584e+007	(-2.46684031718572e+001dB,-1.26532452120053e+002°)
3.38844156139195e+007	(-2.45225364027149e+001dB,-1.27214132839217e+002°)
3.46736850452524e+007	(-2.43800014484891e+001dB,-1.27898206987122e+002°)
3.54813389233568e+007	(-2.42407622101069e+001dB,-1.28584363795971e+002°)
3.63078054770093e+007	(-2.41047835309149e+001dB,-1.29272286195148e+002°)
3.71535229097164e+007	(-2.39720309360055e+001dB,-1.29961651473405e+002°)
3.80189396320553e+007	(-2.38424703931811e+001dB,-1.30652131989402e+002°)
3.89045144994272e+007	(-2.37160680949452e+001dB,-1.31343395925188e+002°)
3.98107170553488e+007	(-2.35927902609640e+001dB,-1.32035108076890e+002°)
4.07380277804104e+007	(-2.34726029604656e+001dB,-1.32726930676647e+002°)
4.16869383470326e+007	(-2.33554719540583e+001dB,-1.33418524239628e+002°)
4.26579518801583e+007	(-2.32413625544454e+001dB,-1.34109548429802e+002°)
4.36515832240156e+007	(-2.31302395054941e+001dB,-1.34799662938065e+002°)
4.46683592150953e+007	(-2.30220668790947e+001dB,-1.35488528366274e+002°)
4.57088189614865e+007	(-2.29168079892053e+001dB,-1.36175807110784e+002°)
4.67735141287188e+007	(-2.28144253224425e+001dB,-1.36861164239181e+002°)
4.78630092322628e+007	(-2.27148804845309e+001dB,-1.37544268354070e+002°)
4.89778819368435e+007	(-2.26181341618796e+001dB,-1.38224792438005e+002°)
5.01187233627261e+007	(-2.25241460975104e+001dB,-1.38902414673932e+002°)
5.12861383991353e+007	(-2.24328750805169e+001dB,-1.39576819235877e+002°)
5.24807460249761e+007	(-2.23442789481938e+001dB,-1.40247697044989e+002°)
5.37031796370241e+007	(-2.22583145999442e+001dB,-1.40914746486496e+002°)
5.49540873857612e+007	(-2.21749380220376e+001dB,-1.41577674083617e+002°)
5.62341325190336e+007	(-2.20941043222740e+001dB,-1.42236195124965e+002°)
5.75439937337144e+007	(-2.20157677735907e+001dB,-1.42890034242521e+002°)
5.88843655355576e+007	(-2.19398818656416e+001dB,-1.43538925937776e+002°)
6.02559586074344e+007	(-2.18663993633795e+001dB,-1.44182615054223e+002°)
6.16595001861468e+007	(-2.17952723716791e+001dB,-1.44820857194876e+002°)
6.30957344480179e+007	(-2.17264524050547e+001dB,-1.45453419084072e+002°)
6.45654229034641e+007	(-2.16598904615487e+001dB,-1.46080078873288e+002°)
6.60693448007581e+007	(-2.15955370998990e+001dB,-1.46700626391226e+002°)
6.76082975391967e+007	(-2.15333425191271e+001dB,-1.47314863338868e+002°)
6.91830970918921e+007	(-2.14732566397334e+001dB,-1.47922603430624e+002°)
7.07945784384122e+007	(-2.14152291857299e+001dB,-1.48523672483111e+002°)
7.24435960074974e+007	(-2.13592097667947e+001dB,-1.49117908453421e+002°)
7.41310241300901e+007	(-2.13051479598832e+001dB,-1.49705161429067e+002°)
7.58577575029167e+007	(-2.12529933896903e+001dB,-1.50285293572053e+002°)
7.76247116628674e+007	(-2.12026958074135e+001dB,-1.50858179019728e+002°)
7.94328234724264e+007	(-2.11542051673261e+001dB,-1.51423703745270e+002°)
8.12830516164081e+007	(-2.11074717007298e+001dB,-1.51981765380781e+002°)
8.31763771102652e+007	(-2.10624459869099e+001dB,-1.52532273006056e+002°)
8.51138038202357e+007	(-2.10190790207783e+001dB,-1.53075146906160e+002°)
8.70963589956061e+007	(-2.09773222769386e+001dB,-1.53610318300959e+002°)
8.91250938133725e+007	(-2.09371277699644e+001dB,-1.54137729049742e+002°)
9.12010839355889e+007	(-2.08984481107282e+001dB,-1.54657331334017e+002°)
9.33254300796970e+007	(-2.08612365586674e+001dB,-1.55169087321520e+002°)
9.54992586021414e+007	(-2.08254470699146e+001dB,-1.55672968814350e+002°)
9.77237220955788e+007	(-2.07910343412616e+001dB,-1.56168956884071e+002°)
9.99999999999977e+007	(-2.07579538499600e+001dB,-1.56657041496452e+002°)
1.02329299228073e+008	(-2.07261618893975e+001dB,-1.57137221128409e+002°)
1.04712854805088e+008	(-2.06956156007128e+001dB,-1.57609502379541e+002°)
1.07151930523758e+008	(-2.06662730004430e+001dB,-1.58073899580503e+002°)
1.09647819614316e+008	(-2.06380930043150e+001dB,-1.58530434400290e+002°)
1.12201845430194e+008	(-2.06110354473136e+001dB,-1.58979135454335e+002°)
1.14815362149686e+008	(-2.05850611001728e+001dB,-1.59420037915176e+002°)
1.17489755493950e+008	(-2.05601316824510e+001dB,-1.59853183127248e+002°)
1.20226443461738e+008	(-2.05362098723595e+001dB,-1.60278618227235e+002°)
1.23026877081235e+008	(-2.05132593135211e+001dB,-1.60696395771222e+002°)
1.25892541179414e+008	(-2.04912446188408e+001dB,-1.61106573369747e+002°)
1.28824955169310e+008	(-2.04701313716733e+001dB,-1.61509213331731e+002°)
1.31825673855638e+008	(-2.04498861244736e+001dB,-1.61904382318075e+002°)
1.34896288259162e+008	(-2.04304763951148e+001dB,-1.62292151005640e+002°)
1.38038426460285e+008	(-2.04118706610570e+001dB,-1.62672593762150e+002°)
1.41253754462272e+008	(-2.03940383515457e+001dB,-1.63045788332488e+002°)
1.44543977074589e+008	(-2.03769498380164e+001dB,-1.63411815536718e+002°)
1.47910838816817e+008	(-2.03605764228731e+001dB,-1.63770758980092e+002°)
1.51356124843617e+008	(-2.03448903268055e+001dB,-1.64122704775194e+002°)
1.54881661891244e+008	(-2.03298646748019e+001dB,-1.64467741276301e+002°)
1.58489319246108e+008	(-2.03154734810069e+001dB,-1.64805958825984e+002°)
1.62181009735889e+008	(-2.03016916325658e+001dB,-1.65137449513873e+002°)
1.65958690743752e+008	(-2.02884948725915e+001dB,-1.65462306947481e+002°)
1.69824365246170e+008	(-2.02758597823801e+001dB,-1.65780626034933e+002°)
1.73780082874933e+008	(-2.02637637629930e+001dB,-1.66092502779382e+002°)
1.77827941003888e+008	(-2.02521850163185e+001dB,-1.66398034084863e+002°)
1.81970085860994e+008	(-2.02411025257147e+001dB,-1.66697317573332e+002°)
1.86208713666282e+008	(-2.02304960363302e+001dB,-1.66990451412557e+002°)
1.90546071796320e+008	(-2.02203460351911e+001dB,-1.67277534154568e+002°)
1.94984459975800e+008	(-2.02106337311347e+001dB,-1.67558664584295e+002°)
1.99526231496883e+008	(-2.02013410346661e+001dB,-1.67833941578059e+002°)
2.04173794466948e+008	(-2.01924505378035e+001dB,-1.68103463971548e+002°)
2.08929613085399e+008	(-2.01839454939749e+001dB,-1.68367330436900e+002°)
2.13796208950218e+008	(-2.01758097980223e+001dB,-1.68625639368521e+002°)
2.18776162394950e+008	(-2.01680279663616e+001dB,-1.68878488777264e+002°)
2.23872113856829e+008	(-2.01605851173448e+001dB,-1.69125976192597e+002°)
2.29086765276772e+008	(-2.01534669518627e+001dB,-1.69368198572378e+002°)
2.34422881531987e+008	(-2.01466597342239e+001dB,-1.69605252219880e+002°)
2.39883291901943e+008	(-2.01401502733407e+001dB,-1.69837232707699e+002°)
2.45470891568497e+008	(-2.01339259042467e+001dB,-1.70064234808200e+002°)
2.51188643150952e+008	(-2.01279744699726e+001dB,-1.70286352430139e+002°)
2.57039578276880e+008	(-2.01222843037947e+001dB,-1.70503678561152e+002°)
2.63026799189532e+008	(-2.01168442118766e+001dB,-1.70716305215760e+002°)
2.69153480392685e+008	(-2.01116434563144e+001dB,-1.70924323388587e+002°)
2.75422870333810e+008	(-2.01066717385963e+001dB,-1.71127823012491e+002°)
2.81838293126439e+008	(-2.01019191834866e+001dB,-1.71326892921309e+002°)
2.88403150312654e+008	(-2.00973763233366e+001dB,-1.71521620816931e+002°)
2.95120922666631e+008	(-2.00930340828287e+001dB,-1.71712093240449e+002°)
3.01995172040194e+008	(-2.00888837641549e+001dB,-1.71898395547104e+002°)
3.09029543251351e+008	(-2.00849170326296e+001dB,-1.72080611884798e+002°)
3.16227766016830e+008	(-2.00811259027353e+001dB,-1.72258825175930e+002°)
3.23593656929620e+008	(-2.00775027246003e+001dB,-1.72433117102330e+002°)
3.31131121482583e+008	(-2.00740401709024e+001dB,-1.72603568093087e+002°)
3.38844156139194e+008	(-2.00707312241958e+001dB,-1.72770257315056e+002°)
3.46736850452523e+008	(-2.00675691646551e+001dB,-1.72933262665862e+002°)
3.54813389233567e+008	(-2.00645475582287e+001dB,-1.73092660769212e+002°)
3.63078054770092e+008	(-2.00616602451975e+001dB,-1.73248526972351e+002°)
3.71535229097163e+008	(-2.00589013291282e+001dB,-1.73400935345487e+002°)
3.80189396320552e+008	(-2.00562651662151e+001dB,-1.73549958683048e+002°)
3.89045144994271e+008	(-2.00537463550009e+001dB,-1.73695668506609e+002°)
3.98107170553487e+008	(-2.00513397264684e+001dB,-1.73838135069363e+002°)
4.07380277804103e+008	(-2.00490403344939e+001dB,-1.73977427362007e+002°)
4.16869383470325e+008	(-2.00468434466518e+001dB,-1.74113613119920e+002°)
4.26579518801582e+008	(-2.00447445353634e+001dB,-1.74246758831518e+002°)
4.36515832240155e+008	(-2.00427392693778e+001dB,-1.74376929747683e+002°)
4.46683592150952e+008	(-2.00408235055774e+001dB,-1.74504189892166e+002°)
4.57088189614864e+008	(-2.00389932810970e+001dB,-1.74628602072872e+002°)
4.67735141287186e+008	(-2.00372448057478e+001dB,-1.74750227893930e+002°)
4.78630092322626e+008	(-2.00355744547364e+001dB,-1.74869127768482e+002°)
4.89778819368434e+008	(-2.00339787616693e+001dB,-1.74985360932104e+002°)
5.01187233627260e+008	(-2.00324544118343e+001dB,-1.75098985456794e+002°)
5.12861383991352e+008	(-2.00309982357485e+001dB,-1.75210058265447e+002°)
5.24807460249759e+008	(-2.00296072029652e+001dB,-1.75318635146784e+002°)
5.37031796370239e+008	(-2.00282784161289e+001dB,-1.75424770770643e+002°)
5.49540873857610e+008	(-2.00270091052723e+001dB,-1.75528518703604e+002°)
5.62341325190335e+008	(-2.00257966223440e+001dB,-1.75629931424893e+002°)
5.75439937337142e+008	(-2.00246384359609e+001dB,-1.75729060342505e+002°)
5.88843655355574e+008	(-2.00235321263756e+001dB,-1.75825955809529e+002°)
6.02559586074342e+008	(-2.00224753806516e+001dB,-1.75920667140615e+002°)
6.16595001861466e+008	(-2.00214659880384e+001dB,-1.76013242628549e+002°)
6.30957344480177e+008	(-2.00205018355387e+001dB,-1.76103729560917e+002°)
6.45654229034639e+008	(-2.00195809036613e+001dB,-1.76192174236813e+002°)
6.60693448007579e+008	(-2.00187012623513e+001dB,-1.76278621983567e+002°)
6.76082975391964e+008	(-2.00178610670917e+001dB,-1.76363117173464e+002°)
6.91830970918918e+008	(-2.00170585551697e+001dB,-1.76445703240442e+002°)
7.07945784384120e+008	(-2.00162920421004e+001dB,-1.76526422696733e+002°)
7.24435960074971e+008	(-2.00155599182028e+001dB,-1.76605317149431e+002°)
7.41310241300898e+008	(-2.00148606453212e+001dB,-1.76682427316975e+002°)
7.58577575029164e+008	(-2.00141927536866e+001dB,-1.76757793045527e+002°)
7.76247116628671e+008	(-2.00135548389125e+001dB,-1.76831453325222e+002°)
7.94328234724261e+008	(-2.00129455591190e+001dB,-1.76903446306290e+002°)
8.12830516164078e+008	(-2.00123636321811e+001dB,-1.76973809315034e+002°)
8.31763771102649e+008	(-2.00118078330951e+001dB,-1.77042578869642e+002°)
8.51138038202354e+008	(-2.00112769914589e+001dB,-1.77109790695838e+002°)
8.70963589956058e+008	(-2.00107699890609e+001dB,-1.77175479742354e+002°)
8.91250938133722e+008	(-2.00102857575738e+001dB,-1.77239680196225e+002°)
9.12010839355886e+008	(-2.00098232763484e+001dB,-1.77302425497883e+002°)
9.33254300796966e+008	(-2.00093815703028e+001dB,-1.77363748356063e+002°)
9.54992586021411e+008	(-2.00089597079041e+001dB,-1.77423680762503e+002°)
9.77237220955785e+008	(-2.00085567992377e+001dB,-1.77482254006442e+002°)
1.00000000000000e+009	(-2.00081719941615e+001dB,-1.77539498688905e+002°)
